unique_featureID,gene_ID,chr,start,end,strand,mean_diffsiELAVL1,mean_diffsiSam68,mean_diffsiCFIM25,mean_diff96,mean_diff72,mean_diff48,mean_diff24,mean_diff96hrs_prev,ctrl_siELAVL1,ctrl_siSam68,ctrl_siCFIM25,ctrl_96,ctrl_72,ctrl_48,ctrl_24,ctrl_96hrs_prev,condition_siELAVL1,condition_siSam68,condition_siCFIM25,condition_96,condition_72,condition_48,condition_24,condition_96hrs_prev,V5_siELAVL1,V5_siSam68,V5_siCFIM25,V5_96,V5_72,V5_48,V5_24,V5_96hrs_prev,twostep_gene_padj_siELAVL1,twostep_gene_padj_siSam68,twostep_gene_padj_siCFIM25,twostep_gene_padj_96,twostep_gene_padj_72,twostep_gene_padj_48,twostep_gene_padj_24,twostep_gene_padj_96hrs_prev,twostep_transcript_padj_siELAVL1,twostep_transcript_padj_siSam68,twostep_transcript_padj_siCFIM25,twostep_transcript_padj_96,twostep_transcript_padj_72,twostep_transcript_padj_48,twostep_transcript_padj_24,twostep_transcript_padj_96hrs_prev,lr_siELAVL1,lr_siSam68,lr_siCFIM25,lr_96,lr_72,lr_48,lr_24,lr_96hrs_prev,df_siELAVL1,df_siSam68,df_siCFIM25,df_96,df_72,df_48,df_24,df_96hrs_prev,pvalue_siELAVL1,pvalue_siSam68,pvalue_siCFIM25,pvalue_96,pvalue_72,pvalue_48,pvalue_24,pvalue_96hrs_prev,adj_pvalue_siELAVL1,adj_pvalue_siSam68,adj_pvalue_siCFIM25,adj_pvalue_96,adj_pvalue_72,adj_pvalue_48,adj_pvalue_24,adj_pvalue_96hrs_prev
NSD1_APA_chr5_start_177300211_end_177300212,NSD1_ENSG00000165671.22,chr5,177300211,177300212,+,0.009155363,-0.017745608,-0.246353102,0.136870953,0.08970576,0.204914243,0.080958213,0.067490925,0.6670013,0.667580649,0.668184361,0.394188091,0.500266021,0.446276564,0.505993206,0.555622659,0.676156664,0.64983504,0.421831259,0.531059044,0.589971781,0.651190807,0.586951419,0.623113584,140,140,140,224,224,224,224,387,0.942578465,0.859920406,3.63e-7,0.023615399,0.127030346,6.56e-4,0.247502225,0.293148256,NA,NA,0,0,NA,0,NA,NA,0.025502818,0.14289478,28.39341829,6.111086621,3.106098981,14.19801708,2.292419084,1.677473144,1,1,1,1,1,1,1,1,0.873120539,0.705420002,9.9e-8,0.013433651,0.077999573,1.65e-4,0.130007155,0.195260551,0.950983037,0.8782014,4.68e-7,0.02789112,0.143992483,8.73e-4,0.278896654,0.322397412
POLR2M_ATTAAA_chr15_start_57714908_end_57714909,POLR2M_ENSG00000255529.9,chr15,57714908,57714909,+,0.018181041,0.043687893,0.42557433,-0.049888979,-0.040651788,0.087863915,0.033081911,-0.032811469,0.42545593,0.426500348,0.425220472,0.452993923,0.381744159,0.279744514,0.36031791,0.470828824,0.443636971,0.470188241,0.850794802,0.403104944,0.341092372,0.367608429,0.393399822,0.438017354,38,38,38,20,20,20,20,18,0.943179393,0.872053725,5.87e-8,0.621717193,0.721691286,0.33589335,0.787594627,0.924576244,NA,NA,0,NA,NA,NA,NA,NA,0.024914828,0.121679872,32.0989821,0.343897814,0.218774947,1.453272635,0.171056144,0.029806547,1,1,1,1,1,1,1,1,0.874579478,0.727219627,1.47e-8,0.557587924,0.639974937,0.228003556,0.67917488,0.862929907,0.951512204,0.886513344,7.73e-8,0.64652743,0.741628443,0.368954679,0.809799199,0.917098548
POLR2M_ATTAAA_chr15_start_57716249_end_57716250,POLR2M_ENSG00000255529.9,chr15,57716249,57716250,+,-0.018181041,-0.043687893,-0.42557433,0.049888979,0.040651788,-0.087863915,-0.033081911,0.032811469,0.57454407,0.573499652,0.574779528,0.547006077,0.618255841,0.720255486,0.63968209,0.529171176,0.556363029,0.529811759,0.149205198,0.596895056,0.658907628,0.632391571,0.606600178,0.561982646,21,21,21,29,29,29,29,29,0.943179393,0.872053725,5.87e-8,0.621717193,0.721691286,0.33589335,0.787594627,0.924576244,NA,NA,0,NA,NA,NA,NA,NA,0.024914828,0.121679872,32.0989821,0.343897814,0.218774947,1.453272635,0.171056144,0.029806547,1,1,1,1,1,1,1,1,0.874579478,0.727219627,1.47e-8,0.557587924,0.639974937,0.228003556,0.67917488,0.862929907,0.951512204,0.886513344,7.73e-8,0.64652743,0.741628443,0.368954679,0.809799199,0.917098548
DCUN1D2_ATTAAA_chr13_start_113455818_end_113455819,DCUN1D2_ENSG00000150401.15,chr13,113455818,113455819,-,0.01818365,0.041611107,-0.258526534,0.191349741,0.09033705,0.098022404,0.273061753,0.192308288,0.466896227,0.468571144,0.4644062,0.54425073,0.582993014,0.484343055,0.415597764,0.594588469,0.485079877,0.510182251,0.205879666,0.735600471,0.673330065,0.582365459,0.688659517,0.786896757,42,42,42,100,100,100,100,104,0.94770178,0.844630748,0.046220571,0.004755687,0.252854998,0.134024141,5.19e-5,0.156811323,NA,NA,0,0,NA,NA,0,NA,0.022432782,0.166014531,4.698147741,9.291365467,1.820186198,3.204530881,20.45774038,2.903968849,1,1,1,1,1,1,1,1,0.880941525,0.683678385,0.030195142,0.002302365,0.177291115,0.073434565,6.1e-6,0.088361747,0.95488185,0.863388132,0.051207008,0.005869265,0.276979815,0.154042551,7.24e-5,0.179795611
DCUN1D2_AATAAA_chr13_start_113456104_end_113456105,DCUN1D2_ENSG00000150401.15,chr13,113456104,113456105,-,-0.01818365,-0.041611107,0.258526534,-0.191349741,-0.09033705,-0.098022404,-0.273061753,-0.192308288,0.533103773,0.531428856,0.5355938,0.45574927,0.417006986,0.515656945,0.584402236,0.405411531,0.514920123,0.489817749,0.794120334,0.264399529,0.326669935,0.417634541,0.311340483,0.213103243,32,32,32,23,23,23,23,16,0.94770178,0.844630748,0.046220571,0.004755687,0.252854998,0.134024141,5.19e-5,0.156811323,NA,NA,0,0,NA,NA,0,NA,0.022432782,0.166014531,4.698147741,9.291365467,1.820186198,3.204530881,20.45774038,2.903968849,1,1,1,1,1,1,1,1,0.880941525,0.683678385,0.030195142,0.002302365,0.177291115,0.073434565,6.1e-6,0.088361747,0.95488185,0.863388132,0.051207008,0.005869265,0.276979815,0.154042551,7.24e-5,0.179795611
CENPO_AATAAA_chr2_start_24819914_end_24819915,CENPO_ENSG00000138092.11,chr2,24819914,24819915,+,-0.012432378,-0.081970558,0.310670472,-0.214113371,-0.179574969,-0.165114522,-0.164312331,-0.195571199,0.285511181,0.289498399,0.286837155,0.307643715,0.260474733,0.26068312,0.30700869,0.262877089,0.273078804,0.207527841,0.597507628,0.093530345,0.080899765,0.095568597,0.142696359,0.06730589,10,10,10,36,36,36,36,35,0.949151053,0.548417217,9.32e-4,1.74e-10,6.96e-6,1.05e-7,1.92e-6,6.71e-5,NA,NA,0,0,0,0,0,0,0.021793501,1.056301068,12.46108028,44.3045141,23.07855332,32.32477695,27.38380495,19.27194908,1,1,1,1,1,1,1,1,0.88263776,0.304060344,4.16e-4,2.81e-11,1.56e-6,1.3e-8,1.67e-7,1.13e-5,0.955815849,0.591282814,0.001092201,2.54e-10,9.57e-6,1.55e-7,2.8e-6,9.37e-5
CENPO_AATAAA_chr2_start_24822374_end_24822375,CENPO_ENSG00000138092.11,chr2,24822374,24822375,+,0.012432378,0.081970558,-0.310670472,0.214113371,0.179574969,0.165114522,0.164312331,0.195571199,0.714488819,0.710501601,0.713162845,0.692356285,0.739525267,0.73931688,0.69299131,0.737122911,0.726921196,0.792472159,0.402492372,0.906469655,0.919100235,0.904431403,0.857303641,0.93269411,30,30,30,297,297,297,297,250,0.949151053,0.548417217,9.32e-4,1.74e-10,6.96e-6,1.05e-7,1.92e-6,6.71e-5,NA,NA,0,0,0,0,0,0,0.021793501,1.056301068,12.46108028,44.3045141,23.07855332,32.32477695,27.38380495,19.27194908,1,1,1,1,1,1,1,1,0.88263776,0.304060344,4.16e-4,2.81e-11,1.56e-6,1.3e-8,1.67e-7,1.13e-5,0.955815849,0.591282814,0.001092201,2.54e-10,9.57e-6,1.55e-7,2.8e-6,9.37e-5
CNOT8_APA_chr5_start_154875778_end_154875779,CNOT8_ENSG00000155508.14,chr5,154875778,154875779,+,0.004812554,-0.014484694,0.229958321,-0.0852231,-0.048464664,-0.092958892,-0.059277867,-0.14631319,0.084800108,0.085325307,0.084878451,0.117440943,0.096959785,0.150552521,0.115379497,0.182780982,0.089612661,0.070840613,0.314836772,0.032217842,0.048495122,0.057593629,0.05610163,0.036467792,16,16,16,43,43,43,43,52,0.95064661,0.82019971,1.2e-6,5.55e-5,0.010500329,9.83e-5,0.017378493,0.007083676,NA,NA,0,0,0,0,0,0,0.020764402,0.221444087,25.93096348,18.32242079,8.062177473,18.19182799,8.022687334,9.322090706,1,1,1,1,1,1,1,1,0.885422623,0.637941793,3.54e-7,1.86e-5,0.004519883,2e-5,0.004619497,0.002264075,0.957160655,0.838671756,1.53e-6,7.46e-5,0.012925968,1.32e-4,0.021650785,0.009223256
CNOT8_AATAAA_chr5_start_154876790_end_154876791,CNOT8_ENSG00000155508.14,chr5,154876790,154876791,+,-0.004812554,0.014484694,-0.229958321,0.0852231,0.048464664,0.092958892,0.059277867,0.14631319,0.915199892,0.914674693,0.915121549,0.882559057,0.903040215,0.849447479,0.884620503,0.817219018,0.910387339,0.929159387,0.685163228,0.967782158,0.951504878,0.942406371,0.94389837,0.963532208,91,91,91,175,175,175,175,157,0.95064661,0.82019971,1.2e-6,5.55e-5,0.010500329,9.83e-5,0.017378493,0.007083676,NA,NA,0,0,0,0,0,0,0.020764402,0.221444087,25.93096348,18.32242079,8.062177473,18.19182799,8.022687334,9.322090706,1,1,1,1,1,1,1,1,0.885422623,0.637941793,3.54e-7,1.86e-5,0.004519883,2e-5,0.004619497,0.002264075,0.957160655,0.838671756,1.53e-6,7.46e-5,0.012925968,1.32e-4,0.021650785,0.009223256
MED13_AATAAA_chr17_start_61942605_end_61942606,MED13_ENSG00000108510.10,chr17,61942605,61942606,-,0.002895687,0.006999801,-0.225018916,0.034986733,-0.013817039,0.027909532,0.022780504,0.131569248,0.914804199,0.914816305,0.914349175,0.360943961,0.408528354,0.355951438,0.34595044,0.751124418,0.917699885,0.921816106,0.689330259,0.395930694,0.394711315,0.38386097,0.368730944,0.882693666,186,186,186,261,261,261,261,325,0.754381657,0.5814959,1.66e-11,3.45e-4,0.427927419,0.651762864,0.400772928,4.4e-4,NA,NA,4.31e-12,0.292254562,NA,NA,NA,8.76e-4,0.020206358,0.117725241,48.79856435,2.848946536,0.379630624,1.000998563,0.987130793,14.66402598,1,1,1,1,1,1,1,1,0.886962259,0.731514866,2.84e-12,0.091433832,0.537800987,0.317069005,0.320444646,1.28e-4,0.958061167,0.888268051,2.32e-11,0.146357937,0.65401465,0.467539698,0.515133664,8.12e-4
HELLS_AATAAA_chr10_start_94613903_end_94613904,HELLS_ENSG00000119969.16,chr10,94613903,94613904,+,0.015913744,0.101510879,-0.22430668,0.056597602,0.057597906,0.125328622,-0.076803616,0.149685844,0.472597428,0.473628213,0.473776632,0.604251976,0.59334419,0.599419053,0.602640009,0.484236375,0.488511172,0.575139092,0.249469952,0.660849578,0.650942096,0.724747675,0.525836393,0.633922219,215,215,215,645,645,645,645,460,0.989173591,0.227582158,4.16e-6,0.009066075,1.3e-5,0.001150563,0.048336941,0.016267734,NA,NA,1.1e-5,0.082136292,0.241692952,0.002226948,0.03335843,0.049165751,0.019414804,5.220549528,20.12959496,3.795393311,2.306593215,10.80494249,6.460177732,6.494514745,1,1,1,1,1,1,1,1,0.88918384,0.022321496,7.24e-6,0.051393797,0.128826128,0.001012295,0.011031861,0.010820783,0.958452753,0.129458512,2.6e-5,0.089267827,0.215021162,0.00429497,0.043717855,0.033786991
ANP32E_AATAAA_chr1_start_150218550_end_150218551,ANP32E_ENSG00000143401.15,chr1,150218550,150218551,-,0.002520388,0.051961333,-0.256106097,0.102728584,0.080352656,0.112259796,0.117818771,0.145429962,0.781440514,0.781483848,0.781322467,0.710655686,0.739277305,0.680477848,0.629680316,0.660770306,0.783960902,0.833445181,0.525216369,0.81338427,0.819629961,0.792737644,0.747499087,0.806200268,68,68,68,244,244,244,244,267,0.10866263,0.307206026,2.29e-8,1.14e-7,3.42e-4,2.8e-8,1.12e-7,3.78e-4,NA,NA,9.99e-10,6.6e-8,3.81e-5,4.42e-9,1.83e-8,4.01e-5,0.018812764,2.52316338,38.14506958,30.08610785,18.16097801,35.96603679,33.82211759,18.42732101,1,1,1,1,1,1,1,1,0.890904619,0.112185332,6.57e-10,4.13e-8,2.03e-5,2.01e-9,6.04e-9,1.77e-5,0.959155026,0.344724631,4.13e-9,2.55e-7,1.02e-4,2.63e-8,1.33e-7,1.39e-4
CHRDL1_AATAAA_chrX_start_110673856_end_110673857,CHRDL1_ENSG00000101938.15,chrX,110673856,110673857,-,-0.005866415,-0.023289112,-0.234130463,0.048432682,0.090537031,0.027277414,0.062302282,0.09888786,0.9110603,0.908063238,0.90745948,0.88706416,0.840430802,0.91034373,0.883934453,0.871999134,0.905193885,0.884774126,0.673329017,0.935496842,0.930967833,0.937621144,0.946236735,0.970886993,141,141,141,102,102,102,102,201,0.954459116,0.806290387,3.53e-4,0.256083973,0.109066411,0.66986428,0.137667515,0.102138752,NA,NA,0,NA,NA,NA,NA,NA,0.018150616,0.256901699,14.39922558,1.666073819,3.396475002,0.326871526,3.561932767,3.769290876,1,1,1,1,1,1,1,1,0.89282992,0.612256764,1.48e-4,0.19678524,0.065335903,0.56750708,0.059118865,0.052201759,0.959419333,0.824844325,4.22e-4,0.280712677,0.124274686,0.696161229,0.158575354,0.119981575
CHRDL1_APA_chrX_start_110675814_end_110675815,CHRDL1_ENSG00000101938.15,chrX,110675814,110675815,-,0.005866415,0.023289112,0.234130463,-0.048432682,-0.090537031,-0.027277414,-0.062302282,-0.09888786,0.0889397,0.091936762,0.09254052,0.11293584,0.159569198,0.08965627,0.116065547,0.128000866,0.094806115,0.115225874,0.326670983,0.064503158,0.069032167,0.062378856,0.053763265,0.029113007,16,16,16,15,15,15,15,18,0.954459116,0.806290387,3.53e-4,0.256083973,0.109066411,0.66986428,0.137667515,0.102138752,NA,NA,0,NA,NA,NA,NA,NA,0.018150616,0.256901699,14.39922558,1.666073819,3.396475002,0.326871526,3.561932767,3.769290876,1,1,1,1,1,1,1,1,0.89282992,0.612256764,1.48e-4,0.19678524,0.065335903,0.56750708,0.059118865,0.052201759,0.959419333,0.824844325,4.22e-4,0.280712677,0.124274686,0.696161229,0.158575354,0.119981575
MFSD8_AATAAA_chr4_start_127917805_end_127917806,MFSD8_ENSG00000164073.11,chr4,127917805,127917806,-,-0.013176357,0.085305227,-0.350122793,0.308966735,0.253239295,0.296072622,0.127938519,0.188477666,0.596530359,0.594306542,0.59655498,0.392283159,0.451126976,0.39182714,0.468694528,0.563121478,0.583354002,0.679611768,0.246432187,0.701249894,0.704366271,0.687899762,0.596633047,0.751599144,17,17,17,27,27,27,27,30,0.96379693,0.739782352,0.001118598,4.81e-4,3.37e-5,0.006350157,0.360014569,0.213564842,NA,NA,0,1.5e-4,5.28e-4,0.004059149,NA,NA,0.01388913,0.425030597,12.09502034,15.25112958,13.18953943,9.697537353,2.467291584,2.291773629,1,1,1,1,1,1,1,1,0.906184804,0.514437488,5.06e-4,9.41e-5,2.82e-4,0.001845151,0.116238066,0.130061223,0.968004594,0.765778086,0.001308652,3.29e-4,0.001107707,0.007211451,0.25918752,0.240338945
MFSD8_AATAAA_chr4_start_127920320_end_127920321,MFSD8_ENSG00000164073.11,chr4,127920320,127920321,-,0.013176357,-0.085305227,0.350122793,-0.093341831,0.007289221,-0.060813182,-0.016751551,-0.188477666,0.403469641,0.405693458,0.40344502,0.279503754,0.21118161,0.270607772,0.224295407,0.436878522,0.416645998,0.320388232,0.753567813,0.186161923,0.218470831,0.20979459,0.207543855,0.248400856,14,14,14,16,16,16,16,18,0.96379693,0.739782352,0.001118598,4.81e-4,3.37e-5,0.006350157,0.360014569,0.213564842,NA,NA,0,0.256368124,1,1,NA,NA,0.01388913,0.425030597,12.09502034,1.970328194,0.022937691,0.475275087,0.060340578,2.291773629,1,1,1,1,1,1,1,1,0.906184804,0.514437488,5.06e-4,0.16041303,0.879619218,0.490570339,0.80595845,0.130061223,0.968004594,0.765778086,0.001308652,0.237054123,0.920311511,0.628981149,0.888061346,0.240338945
GNPNAT1_AATAAA_chr14_start_52775193_end_52775194,GNPNAT1_ENSG00000100522.10,chr14,52775193,52775194,-,0.004744048,-0.098066405,-0.335085936,0.103257976,0.10161173,0.097148266,0.082851536,0.074233103,0.727445885,0.728863523,0.727399395,0.691652252,0.734510761,0.682996636,0.670594278,0.683968573,0.732189932,0.630797118,0.39231346,0.794910228,0.836122492,0.780144902,0.753445814,0.758201677,84,84,84,285,285,285,285,399,0.508125098,0.212270644,7.07e-13,8.01e-9,2.82e-5,4.79e-6,0.003250011,0.038236482,NA,NA,4.13e-12,2.8e-7,8.06e-6,1.5e-5,8.14e-4,0.062771809,0.013264465,5.1984884,48.88473204,27.28920161,21.12877033,20.24321573,13.272419470000001,4.850968066,1,1,1,1,1,1,1,1,0.908309222,0.022606539,2.71e-12,1.75e-7,4.29e-6,6.82e-6,2.69e-4,0.027630621,0.969106369,0.130310645,2.23e-11,9.85e-7,2.45e-5,5.04e-5,0.00199431,0.072694627
PLEKHA8_ATTAAA_chr7_start_30080701_end_30080702,PLEKHA8_ENSG00000106086.20,chr7,30080701,30080702,+,-0.006005916,0.00922853,0.322390173,-0.058104924,-0.064429983,-0.101940744,-0.035185972,-0.062127653,0.138997225,0.140580957,0.138877907,0.078851623,0.078873684,0.137782845,0.089106674,0.096416227,0.132991309,0.149809487,0.46126808,0.020746699,0.014443701,0.035842102,0.053920702,0.034288574,20,20,20,23,23,23,23,21,0.96542816,0.949809851,2.53e-6,0.084095486,0.010066483,0.002915629,0.14265331,0.391708175,NA,NA,0,NA,0.005735954,0.00112969,NA,NA,0.013008687,0.019408628,24.40861889,5.909689446,10.04372624,13.36210949,1.299536293,2.93637011,1,1,1,1,1,1,1,1,0.909193695,0.889201355,7.79e-7,0.015057826,0.001528677,2.57e-4,0.254297942,0.086605155,0.969717549,0.956270071,3.2e-6,0.030877563,0.004972622,0.001297899,0.441787581,0.177179713
PLEKHA8_AATAAA_chr7_start_30084648_end_30084649,PLEKHA8_ENSG00000106086.20,chr7,30084648,30084649,+,0.006005916,-0.00922853,-0.322390173,-0.023960446,0.024500883,0.030827765,-0.100755242,-0.044772236,0.861002775,0.859419043,0.861122093,0.636121045,0.615742432,0.567295214,0.644461234,0.548110159,0.867008691,0.850190513,0.53873192,0.612160599,0.640243315,0.59812298,0.543705992,0.503337923,55,55,55,202,202,202,202,122,0.96542816,0.949809851,2.53e-6,0.084095486,0.010066483,0.002915629,0.14265331,0.391708175,NA,NA,0,NA,1,1,NA,NA,0.013008687,0.019408628,24.40861889,0.34972782,0.217538161,0.464089115,3.173410157,0.5108831,1,1,1,1,1,1,1,1,0.909193695,0.889201355,7.79e-7,0.554267245,0.640922152,0.495719095,0.07484602,0.474756819,0.969717549,0.956270071,3.2e-6,0.643670619,0.74192726,0.633497754,0.187864879,0.613166851
SPTLC2_ATTAAA_chr14_start_77512018_end_77512019,SPTLC2_ENSG00000100596.8,chr14,77512018,77512019,-,0.004203128,0.104736356,0.375015207,-0.1307619,-0.094472511,-0.104047687,-0.139389429,-0.145990877,0.170920926,0.171759521,0.170360688,0.216536333,0.212696326,0.238223292,0.281615132,0.248157495,0.175124054,0.276495877,0.545375895,0.085774433,0.118223816,0.134175605,0.142225703,0.102166618,38,38,38,32,32,32,32,54,0.997843641,0.375648658,2.79e-15,1.13e-8,1.38e-4,0.001300818,1.99e-5,8.41e-5,NA,NA,6.81e-17,1e-9,4.35e-5,1.49e-4,3.94e-6,1.91e-4,0.012013471,3.58430146,70.55513561,38.23007798,17.90825015,15.87928884,23.42041654,15.46077378,1,1,1,1,1,1,1,1,0.912721868,0.058327934,4.48e-17,6.29e-10,2.32e-5,6.75e-5,1.3e-6,8.42e-5,0.971086797,0.231930868,5.58e-16,4.94e-9,1.15e-4,3.93e-4,1.86e-5,5.58e-4
SMC1A_ATTAAA_chrX_start_53377979_end_53377980,SMC1A_ENSG00000072501.19,chrX,53377979,53377980,-,0.005612368,0.006531331,-0.521337199,-0.042374239,0.068034579,-0.092693002,-0.161270622,-0.006652381,0.903324626,0.905803068,0.897397448,0.791304363,0.776718749,0.788148503,0.79009799,0.856166327,0.908936993,0.912334399,0.376060249,0.748930123,0.844753328,0.695455501,0.628827368,0.849513947,74,74,74,226,226,226,226,319,0.967488563,0.939500138,5.64e-9,0.01138934,1.96e-4,2.28e-6,1.61e-5,0.083186592,NA,NA,0,0.667031239,0.252111873,0.066689782,1.81e-4,NA,0.011624382,0.027154323,36.91383117,0.657707247,2.241166443,4.69134509,16.1041847,0.020781973,1,1,1,1,1,1,1,1,0.914141312,0.86911267,1.23e-9,0.41737054,0.134379576,0.030314908,6e-5,0.885374489,0.971184125,0.948759678,7.46e-9,0.517063724,0.222294332,0.075793768,5.45e-4,0.930824735
SMC1A_AATAAA_chrX_start_53379697_end_53379698,SMC1A_ENSG00000072501.19,chrX,53379697,53379698,-,-0.005612368,-0.006531331,0.521337199,-0.072547974,-0.137919248,-0.069981028,0.015950076,-0.068247086,0.096675374,0.094196932,0.102602552,0.154279308,0.170248693,0.160298993,0.153233105,0.092418861,0.091063007,0.087665601,0.623939751,0.081731334,0.032329445,0.090317965,0.169183181,0.024171775,15,15,15,45,45,45,45,25,0.967488563,0.939500138,5.64e-9,0.01138934,1.96e-4,2.28e-6,1.61e-5,0.083186592,NA,NA,0,0.149583487,9.91e-5,0.075646046,1,NA,0.011624382,0.027154323,36.91383117,2.811404021,16.34363971,4.475401576,0.223725218,3.64003573,1,1,1,1,1,1,1,1,0.914141312,0.86911267,1.23e-9,0.093596427,5.28e-5,0.034386121,0.636216032,0.056405724,0.971184125,0.948759678,7.46e-9,0.1492364,2.45e-4,0.083822043,0.780429595,0.127701258
DYNC2LI1_ATTAAA_chr2_start_43805553_end_43805554,DYNC2LI1_ENSG00000138036.18,chr2,43805553,43805554,+,0.00246501,0.064121182,0.289944936,-0.025783112,-0.057644542,-0.029471461,-0.074142468,-0.031300903,0.06453354,0.068567493,0.064057369,0.061420253,0.078169492,0.079319736,0.131986401,0.103201709,0.066998549,0.132688675,0.354002305,0.035637141,0.02052495,0.049848275,0.057843933,0.071900806,13,13,13,13,13,13,13,15,0.967488563,0.282890066,1.05e-15,0.255854629,0.004859756,0.371656445,0.122315934,0.487203101,NA,NA,0,NA,0,NA,NA,NA,0.011297212,2.747134075,68.50664135,1.668257067,9.634138172,1.268265602,3.815880724,0.800521453,1,1,1,1,1,1,1,1,0.915353579,0.097428921,1.26e-16,0.196492149,0.001909938,0.260092304,0.050768908,0.37093751,0.971184125,0.315910456,1.51e-15,0.280538834,0.006067265,0.405489427,0.142178075,0.515035525
DYNC2LI1_AATAAA_chr2_start_43810001_end_43810002,DYNC2LI1_ENSG00000138036.18,chr2,43810001,43810002,+,-0.00246501,-0.064121182,-0.289944936,0.025783112,0.057644542,0.029471461,0.074142468,0.031300903,0.93546646,0.931432507,0.935942631,0.938579747,0.921830508,0.920680264,0.868013599,0.896798291,0.933001451,0.867311325,0.645997695,0.964362859,0.97947505,0.950151725,0.942156067,0.928099194,66,66,66,82,82,82,82,124,0.967488563,0.282890066,1.05e-15,0.255854629,0.004859756,0.371656445,0.122315934,0.487203101,NA,NA,0,NA,0,NA,NA,NA,0.011297212,2.747134075,68.50664135,1.668257067,9.634138172,1.268265602,3.815880724,0.800521453,1,1,1,1,1,1,1,1,0.915353579,0.097428921,1.26e-16,0.196492149,0.001909938,0.260092304,0.050768908,0.37093751,0.971184125,0.315910456,1.51e-15,0.280538834,0.006067265,0.405489427,0.142178075,0.515035525
TRIQK_AATAAA_chr8_start_92883636_end_92883637,TRIQK_ENSG00000205133.12,chr8,92883636,92883637,-,-0.005978066,-0.103919293,-0.277033802,-0.001387133,-0.081566994,-0.155905443,-0.173536846,-4.3e-4,0.560625092,0.56131749,0.561498663,0.705718506,0.731777659,0.711997084,0.611002249,0.570879847,0.554647026,0.457398198,0.284464861,0.704331373,0.650210665,0.556091641,0.437465403,0.570449398,30,30,30,32,32,32,32,51,0.971175792,0.431673832,5.38e-5,0.988188609,0.359488005,0.0528676,0.238846591,1,NA,NA,0,NA,NA,NA,NA,NA,0.009522564,1.700135808,18.21918746,4.19e-4,1.230490886,5.068360515,2.368274749,1.54e-5,1,1,1,1,1,1,1,1,0.922262928,0.192270217,1.97e-5,0.983675302,0.267311594,0.024366419,0.123823829,0.996870908,0.974954353,0.467492921,6.62e-5,0.988332477,0.38485523,0.063695445,0.270191476,1
TRIQK_AATAAA_chr8_start_92885334_end_92885335,TRIQK_ENSG00000205133.12,chr8,92885334,92885335,-,0.005978066,0.103919293,0.277033802,0.001387133,0.081566994,0.155905443,0.173536846,4.3e-4,0.439374908,0.43868251,0.438501337,0.294281494,0.268222341,0.288002916,0.388997751,0.429120153,0.445352974,0.542601802,0.715535139,0.295668627,0.349789335,0.443908359,0.562534597,0.429550602,46,46,46,29,29,29,29,33,0.971175792,0.431673832,5.38e-5,0.988188609,0.359488005,0.0528676,0.238846591,1,NA,NA,0,NA,NA,NA,NA,NA,0.009522564,1.700135808,18.21918746,4.19e-4,1.230490886,5.068360515,2.368274749,1.54e-5,1,1,1,1,1,1,1,1,0.922262928,0.192270217,1.97e-5,0.983675302,0.267311594,0.024366419,0.123823829,0.996870908,0.974954353,0.467492921,6.62e-5,0.988332477,0.38485523,0.063695445,0.270191476,1
SYNJ2BP_AATAAA_chr14_start_70366499_end_70366500,SYNJ2BP_ENSG00000213463.5,chr14,70366499,70366500,-,0.009499813,-0.095889183,-0.444478897,0.048946623,0.109481683,0.101109611,0.164130575,0.294876314,0.746751318,0.745264599,0.746229807,0.570894421,0.4716401,0.461693313,0.489751358,0.582626326,0.756251131,0.649375416,0.30175091,0.619841044,0.581121783,0.562802924,0.653881934,0.87750264,33,33,33,37,37,37,37,59,0.971175792,0.544259574,7.58e-4,0.057233656,0.311787631,0.017856368,0.015388027,0.018813321,NA,NA,0,NA,NA,0.161948439,0.016605717,0.022419474000000002,0.008859286,1.078251523,12.86982448,0.749272295,2.60956214,3.20048903,7.709983906,6.658479934,1,1,1,1,1,1,1,1,0.925010831,0.299089032,3.34e-4,0.386706724,0.106221087,0.073616255,0.005491624,0.009868506,0.975309984,0.587681256,8.93e-4,0.48614923,0.183565457,0.154339918,0.025083664,0.031387442
SYNJ2BP_ATTAAA_chr14_start_70372416_end_70372417,SYNJ2BP_ENSG00000213463.5,chr14,70372416,70372417,-,-0.009499813,0.095889183,0.444478897,0.018374381,-0.063935116,-0.026967536,-0.089334793,-0.191636292,0.253248682,0.254735401,0.253770193,0.335543205,0.427194867,0.443159972,0.405588798,0.26934261,0.243748869,0.350624584,0.69824909,0.353917586,0.363259751,0.416192436,0.316254006,0.077706318,10,10,10,11,11,11,11,36,0.971175792,0.544259574,7.58e-4,0.057233656,0.311787631,0.017856368,0.015388027,0.018813321,NA,NA,0,NA,NA,1,0.374554721,0.027639582,0.008859286,1.078251523,12.86982448,0.101558924,0.74062153,0.239724052,2.367720485,6.286476153,1,1,1,1,1,1,1,1,0.925010831,0.299089032,3.34e-4,0.749966824,0.389461853,0.62440549,0.123867807,0.01216627,0.975309984,0.587681256,8.93e-4,0.811526513,0.514800763,0.740726962,0.270205971,0.037261848
