unique_featureID,gene_ID,chr,start,end,strand,mean_diffsiELAVL1,mean_diffsiSam68,mean_diffsiCFIM25,mean_diff96,mean_diff72,mean_diff48,mean_diff24,mean_diff96hrs_prev,ctrl_siELAVL1,ctrl_siSam68,ctrl_siCFIM25,ctrl_96,ctrl_72,ctrl_48,ctrl_24,ctrl_96hrs_prev,condition_siELAVL1,condition_siSam68,condition_siCFIM25,condition_96,condition_72,condition_48,condition_24,condition_96hrs_prev,V5_siELAVL1,V5_siSam68,V5_siCFIM25,V5_96,V5_72,V5_48,V5_24,V5_96hrs_prev,twostep_gene_padj_siELAVL1,twostep_gene_padj_siSam68,twostep_gene_padj_siCFIM25,twostep_gene_padj_96,twostep_gene_padj_72,twostep_gene_padj_48,twostep_gene_padj_24,twostep_gene_padj_96hrs_prev,twostep_transcript_padj_siELAVL1,twostep_transcript_padj_siSam68,twostep_transcript_padj_siCFIM25,twostep_transcript_padj_96,twostep_transcript_padj_72,twostep_transcript_padj_48,twostep_transcript_padj_24,twostep_transcript_padj_96hrs_prev,lr_siELAVL1,lr_siSam68,lr_siCFIM25,lr_96,lr_72,lr_48,lr_24,lr_96hrs_prev,df_siELAVL1,df_siSam68,df_siCFIM25,df_96,df_72,df_48,df_24,df_96hrs_prev,pvalue_siELAVL1,pvalue_siSam68,pvalue_siCFIM25,pvalue_96,pvalue_72,pvalue_48,pvalue_24,pvalue_96hrs_prev,adj_pvalue_siELAVL1,adj_pvalue_siSam68,adj_pvalue_siCFIM25,adj_pvalue_96,adj_pvalue_72,adj_pvalue_48,adj_pvalue_24,adj_pvalue_96hrs_prev,mean_diff_across
CREBZF_ATTAAA_chr11_start_85661068_end_85661069,CREBZF_ENSG00000137504.15,chr11,85661068,85661069,-,0.02843667,0.04404211,-0.148138007,0.164166569,0.124813448,0.147404015,0.049630214,0.215267441,0.376447473,0.39306938,0.375586982,0.247684845,0.288800489,0.218930112,0.266067611,0.261661209,0.404884143,0.43711149,0.227448975,0.411851414,0.413613937,0.366334128,0.315697825,0.47692865,52,52,52,57,57,57,57,76,0.322964634,0.43232756,1.47e-4,9.97e-6,5.13e-4,0.017696625,0.223666721,0.029792577,NA,NA,0.021819361,2.6e-4,0.006951619,0.002502755,NA,0.072542029,0.246952808,0.740671661,7.959827486,15.52605463,9.690073909,11.8752981,1.867573368,6.523848379,1,1,1,1,1,1,1,1,0.619228919,0.389445806,0.004782697,8.14e-5,0.001852661,5.69e-4,0.171753264,0.010643744,0.819483464,0.675736752,0.009968929,2.86e-4,0.005911383,0.002591825,0.336896051,0.033331354,0.14025633740000001
UVRAG_AATAAA_chr11_start_76144230_end_76144231,UVRAG_ENSG00000198382.9,chr11,76144230,76144231,+,0.027101438,-0.008993066,-0.122556771,0.149695249,0.149773813,0.173867696,0.092935723,0.260464162,0.138525755,0.139634346,0.141903627,0.10039601,0.179309279,0.10470499,0.056251053,0.149802288,0.165627193,0.13064128,0.019346856,0.250091259,0.329083092,0.278572686,0.149186776,0.41026645,28,28,28,24,24,24,24,24,0.797114368,0.936778638,0.010622076,0.020735524,0.022378489,0.003228977,0.118971912,0.012885984,NA,NA,0,0,0,0,NA,0,0.237198204,0.029060614,7.564698336,6.368634788,6.525609614,10.8700754,3.874526879,8.08237553,1,1,1,1,1,1,1,1,0.626237083,0.864639157,0.005952262,0.011615492,0.01063321,9.77e-4,0.049024125,0.004469781,0.823392843,0.94659894,0.012077918,0.024560856,0.02710472,0.004168016,0.138803542,0.016312142,0.16534732859999998
DNHD1_AATAAA_chr11_start_6572018_end_6572019,DNHD1_ENSG00000179532.13,chr11,6572018,6572019,+,-0.037714295,-0.316878287,-0.156903502,0.373418671,0.16698646,0.38722733,-0.148159299,0.318032481,0.586640216,0.58823419,0.586877113,0.351687745,0.489873327,0.45461654,0.348487869,0.440238884,0.54892592,0.271355904,0.429973611,0.725106416,0.656859787,0.84184387,0.20032857,0.758271365,34,34,34,42,42,42,42,50,0.797124614,9.77e-6,0.081190652,1.97e-10,4.44e-9,0.001283228,8.71e-5,9.58e-4,NA,0,NA,3.88e-7,0.076794792,0,0.35968842,0.009216957,0.236864651,26.98572591,3.665343974,26.65961032,4.178793662,12.79061358,2.431073423,8.258089616,1,1,1,1,1,1,1,1,0.626479857,2.05e-7,0.055555175,2.43e-7,0.040932827,3.48e-4,0.11895142,0.00405708,0.823433059,1.32e-5,0.088625469,1.34e-6,0.083986261,0.001680373,0.262957476,0.015072078,0.21950112859999998
ASAH1_AATAAA_chr8_start_18066763_end_18066764,ASAH1_ENSG00000104763.20,chr8,18066763,18066764,-,-0.031870029,0.193885289,-0.101029049,-0.127630943,-0.142675184,-0.165306843,-0.111707636,-0.249632539,0.207054058,0.21014727,0.209217514,0.217895025,0.196268567,0.25441928,0.293054175,0.348602621,0.175184029,0.404032559,0.108188465,0.090264082,0.053593383,0.089112437,0.181346538,0.098970082,19,19,19,16,16,16,16,40,0.801112766,0.152798006,0.198383805,0.096042936,0.025419551,0.062194205,0.327541765,0.00685942,NA,NA,NA,NA,0,NA,NA,0,0.227177618,4.306094517,2.080698734,3.408668616,6.266653183,4.731972308,1.712354544,9.39859147,1,1,1,1,1,1,1,1,0.633624525,0.037976051,0.149171878,0.064854752,0.012303132,0.029606916,0.190680165,0.002171522,0.828102352,0.178969065,0.211453314,0.109288739,0.030638201,0.074295996,0.36233715,0.008922321,-0.159390629
ADO_AATAAA_chr10_start_62808470_end_62808471,ADO_ENSG00000181915.5,chr10,62808470,62808471,+,0.034176993,-0.175839536,-0.151336032,NA,NA,NA,NA,0.297347633,0.567428706,0.566392427,0.566832218,NA,NA,NA,NA,0.408591151,0.601605699,0.390552891,0.415496187,NA,NA,NA,NA,0.705938784,30,30,30,NA,NA,NA,NA,57,0.804233658,0.030184281,0.026422192,NA,NA,NA,NA,0.001852607,NA,0,0,NA,NA,NA,NA,0,0.222252308,8.343930157,5.77771082,NA,NA,NA,NA,12.19545033,1,1,1,NA,NA,NA,NA,1,0.637329106,0.00386978,0.016230667,NA,NA,NA,NA,4.79e-4,0.831111604,0.037397479,0.029591978,NA,NA,NA,NA,0.002521798,0.297347633
SC5D_AATAAA_chr11_start_121313407_end_121313408,SC5D_ENSG00000109929.10,chr11,121313407,121313408,+,0.025383756,0.025735618,-0.102767438,0.244055569,0.186867655,0.307929892,0.070890397,0.142677076,0.112928233,0.113948381,0.117184595,0.210176183,0.22455103,0.135023287,0.194005845,0.241211278,0.138311988,0.139683999,0.014417157,0.454231753,0.411418685,0.442953179,0.264896242,0.383888354,16,16,16,33,33,33,33,35,0.805116513,0.753564222,0.004770316,0.006249517,0.020663676,3.45e-5,0.436048857,0.304726983,NA,NA,0,0,0,0,NA,NA,0.220150968,0.389699809,9.18360107,8.740244527,6.686374835,20.36775803,1.160630191,1.611764018,1,1,1,1,1,1,1,1,0.638924912,0.532457237,0.002441931,0.003112628,0.009715257,6.39e-6,0.281334883,0.204244013,0.831222435,0.777124762,0.005485469,0.00768872,0.025121906,4.74e-5,0.472749571,0.33409376,0.19048411780000002
C2orf68_AATAAA_chr2_start_85605254_end_85605255,C2orf68_ENSG00000168887.11,chr2,85605254,85605255,-,-0.017092371,-0.010088132,-0.046802603,0.364723426,0.450792276,0.379515696,0.120375865,0.219897582,0.110077368,0.108620025,0.108729223,0.122805683,0.113775679,0.124666722,0.123090638,0.084057597,0.092984997,0.098531893,0.061926619,0.487529109,0.564567955,0.504182418,0.243466503,0.303955179,29,29,29,33,33,33,33,70,0.807872254,0.533281794,0.001479494,1.44e-16,1.5e-18,4.59e-18,0.049732199,1.6e-11,NA,NA,0.107583335,2.13e-9,1.23e-15,6.15e-16,0.165271307,3.16e-5,0.220722164,0.138014395,3.265644423,38.11242441,66.63237242,68.30782852,4.869957372,20.20506482,1,1,1,1,1,1,1,1,0.638490215,0.710263006,0.070745222,6.68e-10,3.27e-16,1.4e-16,0.027328176,6.96e-6,0.831222435,0.879502908,0.109826981,5.21e-9,5.89e-15,4.24e-15,0.088289828,6.13e-5,0.307060969
PHF19_AATAAA_chr9_start_120869579_end_120869580,PHF19_ENSG00000119403.15,chr9,120869579,120869580,-,0.015578899,0.062824936,0.029418215,0.181153233,0.286007527,0.115698167,0.097695615,0.18490555,0.297543776,0.297851659,0.297631298,0.349931657,0.27147373,0.372236509,0.379092926,0.515519655,0.313122676,0.360676595,0.327049513,0.53108489,0.557481258,0.487934675,0.476788541,0.700425205,85,85,85,864,864,864,864,734,0.804233658,0.222100514,0.432463957,7.76e-12,3.5099999999999995e-37,3.69e-8,1.38e-9,1e-7,NA,NA,NA,0,0,0,0,0,0.22183677,3.349157125,0.834354966,50.67141385,169.7192974,34.50132897,42.54033735,33.02730575,1,1,1,1,1,1,1,1,0.637643941,0.067239435,0.36101626,1.09e-12,8.519999999999999e-39,4.26e-9,6.92e-11,9.09e-9,0.831222435,0.2526518,0.445802227,1.15e-11,5.709999999999999e-37,5.3e-8,2.21e-9,1.46e-7,0.1730920184
CTPS1_None_chr1_start_41011806_end_41011807,CTPS1_ENSG00000171793.17,chr1,41011806,41011807,+,0.019427843,-0.015765586,0.119892048,-0.098731846,-0.127418401,-0.068949161,-0.050425459,-0.148245595,0.323445111,0.323446796,0.323405966,0.325162895,0.372848973,0.346139149,0.303929846,0.330297812,0.342872954,0.30768121,0.443298014,0.226431049,0.245430571,0.277189987,0.253504387,0.182052217,56,56,56,160,160,160,160,136,0.956169039,0.867012415,3.4e-9,2.27e-6,1.27e-11,4.26e-4,0.003225903,1.42e-5,NA,NA,0.002021686,0.001170043,1.7e-5,0.002179117,0.052356468,2.64e-4,0.219088054,0.279859535,10.30120881,11.40590133,19.70360283,10.84514301,5.664196993,14.8508353,1,1,1,1,1,1,1,1,0.639735655,0.596793297,0.001329431,7.32e-4,9.04e-6,9.91e-4,0.017314642,1.16e-4,0.831245687,0.816300164,0.003164567,0.002115752,4.92e-5,0.004215209,0.062288667,7.44e-4,-0.0987540924
NUDT5_AATAAA_chr10_start_12165330_end_12165331,NUDT5_ENSG00000165609.13,chr10,12165330,12165331,-,-0.007200071,-0.052013721,-0.053193678,0.312222869,0.280835458,0.229374415,0.120819682,0.231367527,0.086121575,0.086487748,0.085943325,0.092391168,0.101106574,0.096173166,0.094897142,0.084120852,0.078921505,0.034474027,0.032749647,0.404614037,0.381942033,0.325547581,0.215716824,0.315488379,33,33,33,133,133,133,133,127,0.810518861,0.00757702,2.79e-5,3.83e-61,1.49e-35,6.870000000000001e-59,8.13e-16,1.19e-21,NA,0,0,0,0,0,0,5.68e-24,0.208146373,11.70720006,19.54923455,280.4944934,162.1381631,271.9398331,72.14726691,103.5808078,1,1,1,1,1,1,1,1,0.648224154,6.23e-4,9.8e-6,5.86e-63,3.86e-37,4.29e-61,2e-17,2.5e-24,0.836122513,0.0097546419999999991,3.46e-5,6.34e-61,2.46e-35,1.36e-58,1.34e-15,2.13e-22,0.23492399020000004
CD302_APA_chr2_start_159771763_end_159771764,CD302_ENSG00000241399.7,chr2,159771763,159771764,-,-0.045716202,0.011143796,0.37001309,-0.267903312,-0.238835684,-0.208185103,-0.159024117,NA,0.370938202,0.368727038,0.369124677,0.547689573,0.383658797,0.517644775,0.456133249,NA,0.325222,0.379870834,0.739137767,0.279786261,0.144823113,0.309459672,0.297109132,NA,17,17,17,20,20,20,20,NA,0.819534485,0.99710895,0.003313052,0.017215692,0.007631815,0.047378329,0.295743021,NA,NA,NA,6.75e-4,0,0.001486567,0.02585161,NA,NA,0.208232075,0.004282641,12.3375702,6.734042591,11.25903544,6.348016246,3.562424736,NA,1,1,1,1,1,1,1,NA,0.648156629,0.947822173,4.44e-4,0.009458999,7.92e-4,0.011751263,0.059101348,NA,0.836122513,0.97962633,0.001160781,0.020499859,0.002780753,0.034788779,0.158575354,NA,-0.21848705399999999
SLC25A37_AATAAA_chr8_start_23572547_end_23572548,SLC25A37_ENSG00000147454.14,chr8,23572547,23572548,+,-0.025505823,-0.198521361,-0.007223444,-0.149100672,-0.125354817,-0.136996309,-0.078976062,-0.074885075,0.554805128,0.554963869,0.553780021,0.503366868,0.564185229,0.545022003,0.485410074,0.177024035,0.529299306,0.356442507,0.546556577,0.354266196,0.438830411,0.408025694,0.406434012,0.10213896,92,92,92,150,150,150,150,179,0.570228077,0.001347328,0.04101345,2.41e-9,9.59e-7,0.002974091,0.032337628,7.79e-4,NA,4.77e-4,1,1.81e-4,1.14e-4,5.17e-4,0.551697581,0.00773964,0.205470977,15.76036509,0.028821672,16.21624967,17.38980982,14.83244014,2.852621394,10.59229318,1,1,1,1,1,1,1,1,0.650340606,7.19e-5,0.865191441,5.65e-5,3.04e-5,1.17e-4,0.091225081,0.0011356,0.83753017,0.001780994,0.898496501,2.05e-4,1.48e-4,6.47e-4,0.216649993,0.005215088,-0.113062587
KNDC1_ATTAAA_chr10_start_133180837_end_133180838,KNDC1_ENSG00000171798.19,chr10,133180837,133180838,+,0.052130248,0.00403231,0.097265964,-0.212364988,-0.188306494,-0.168074329,-0.206335237,-0.285839657,0.498655159,0.498476844,0.498800138,0.363619322,0.411334085,0.469781375,0.637010003,0.704486977,0.550785407,0.502509154,0.596066102,0.151254334,0.22302759,0.301707046,0.430674766,0.41864732,19,19,19,35,35,35,35,70,0.814720825,0.989988624,0.403480914,0.001402572,0.010066483,0.257200887,0.208353205,0.307816998,NA,NA,NA,0.035782925,0.031283325,NA,NA,NA,0.202108637,7.52e-4,0.939389294,5.215231635,5.730313889,3.079828811,2.662298243,3.118669113,1,1,1,1,1,1,1,1,0.653024171,0.97811563,0.332434949,0.022389864,0.016674502,0.079268869,0.102752172,0.077399976,0.840094187,0.995721627,0.41734853,0.043486766,0.039718467,0.163821388,0.235904641,0.163766705,-0.212184141
GPN2_APA_chr1_start_26879381_end_26879382,GPN2_ENSG00000142751.15,chr1,26879381,26879382,-,-0.023351837,-0.229720438,0.092676876,-0.680759637,-0.481298174,-0.477559438,-0.196876122,-0.414169723,0.482619826,0.482866491,0.482876853,0.813495145,0.667962751,0.738104955,0.702849842,0.515672737,0.459267989,0.253146053,0.575553729,0.132735508,0.186664577,0.260545517,0.50597372,0.101503014,57,57,57,117,117,117,117,158,0.815298697,2.97e-5,0.070035475,1.15e-30,1.24e-10,2.95e-18,0.007146606,4.26e-8,NA,0,NA,0,0,0,0,0,0.200400575,24.36707544,3.926863862,138.9933447,45.45138279,82.25041093,9.939389561,34.83647716,1,1,1,1,1,1,1,1,0.654397707,7.96e-7,0.047520486,4.4199999999999997e-32,1.56e-11,1.2e-19,0.001617792,3.59e-9,0.840472062,4.1e-5,0.076905178,1.8499999999999998e-30,1.81e-10,4.76e-18,0.009004634,6.2e-8,-0.4501326188
NLK_APA_chr17_start_28194759_end_28194760,NLK_ENSG00000087095.13,chr17,28194759,28194760,+,-0.027716086,0.022585213,0.177545423,-0.14152305,-0.129364955,-0.034568911,-0.118708493,-0.142574057,0.271983971,0.272624629,0.272117721,0.182019125,0.185663409,0.156304322,0.254388187,0.142574057,0.244267885,0.295209842,0.449663144,0.040496075,0.056298454,0.121735411,0.135679694,0,23,23,23,23,23,23,23,14,0.815298697,0.893207589,0.017028973,1.24e-4,6.62e-6,0.35288227,0.045017237,7.14e-5,NA,NA,0,6.89e-4,1.04e-4,NA,0.013102081,1,0.199178324,0.085479246,6.634624011,12.39118188,16.25735825,0.606931268,8.138736034,NA,1,1,1,1,1,1,1,1,0.655384898,0.770005013,0.01000153,4.31e-4,5.53e-5,0.435945587,0.004332948,1,0.840472062,0.90647746,0.019259688,0.001309512,2.56e-4,0.581461356,0.020641251,NA,-0.11334789320000001
USP36_AATAAA_chr17_start_78796888_end_78796889,USP36_ENSG00000055483.20,chr17,78796888,78796889,-,-0.009755786,-0.036580901,0.03205035,-0.067144671,-0.118461047,-0.091952525,-0.072184376,-0.093838486,0.093900656,0.093967929,0.094475137,0.096685323,0.149113045,0.130127191,0.138013659,0.127897943,0.08414487,0.057387028,0.126525487,0.029540652,0.030651998,0.038174666,0.065829283,0.034059457,29,29,29,36,36,36,36,38,0.006135205,0.43232756,0.162638266,5.76e-13,5.7600000000000005e-27,3.140000000000001e-13,1.28e-17,2.05e-10,1,NA,NA,1.33e-5,1.49e-16,1.75e-7,0.002406074,2.52e-5,0.197165915,2.171720997,1.093752,21.19271169,70.78516166,30.16448019,12.49831179,20.63842373,1,1,1,1,1,1,1,1,0.657018229,0.140568844,0.29564138,4.15e-6,3.98e-17,3.97e-8,4.07e-4,5.55e-6,0.840472062,0.392322084,0.379558721,1.87e-5,7.82e-16,4.29e-7,0.00280488,5.01e-5,-0.088716221
VPS29_ATTAAA_chr12_start_110491926_end_110491927,VPS29_ENSG00000111237.19,chr12,110491926,110491927,-,-0.011590375,-0.029565666,0.200863563,-0.219957244,-0.243724506,-0.163391121,-0.145976921,-0.265612109,0.676314486,0.676246246,0.676052574,0.807196859,0.783764633,0.813309723,0.827253937,0.699653254,0.664724111,0.64668058,0.876916137,0.587239615,0.540040127,0.649918603,0.681277016,0.434041145,218,218,218,581,581,581,581,649,0.818732359,0.528494707,5.23e-17,3.75e-23,3.54e-16,5.84e-10,2e-12,8.77e-15,NA,NA,0,0,0,0,0,0,0.192528802,1.159861495,74.60187411,103.7674877,71.497878,43.06458841,56.12074426,66.69127554,1,1,1,1,1,1,1,1,0.660820199,0.281494267,5.76e-18,2.2799999999999998e-24,2.78e-17,5.3e-11,6.82e-14,3.18e-16,0.843306245,0.56949864,7.69e-17,6.03e-23,5.52e-16,8.76e-10,3.12e-12,1.37e-14,-0.2077323802
TLCD5_APA_chr11_start_120333678_end_120333679,TLCD5_ENSG00000181264.9,chr11,120333678,120333679,+,0.018644053,0.010852336,-0.126018286,0.311131833,0.320716382,0.302965729,0.006437136,0.441953234,0.226124887,0.226485511,0.22755752,0.327771714,0.278957259,0.224268768,0.257732479,0.260631102,0.24476894,0.237337846,0.101539234,0.638903548,0.599673641,0.527234497,0.264169615,0.702584336,13,13,13,34,34,34,34,50,0.823869454,0.915336911,0.001831748,2.65e-7,1.24e-9,1.01e-5,0.943754672,4.67e-6,NA,NA,0,0,0,0,NA,0,0.178945774,0.050157329,11.10494318,29.29375853,40.7498218,22.88208796,0.011779654,24.94461964,1,1,1,1,1,1,1,1,0.672280796,0.822789735,8.61e-4,6.22e-8,1.73e-10,1.72e-6,0.91357202,5.9e-7,0.849230998,0.928111242,0.002128776,3.75e-7,1.8e-9,1.42e-5,0.950789938,6.63e-6,0.2766408628
MED25_APA_chr19_start_49840382_end_49840383,MED25_ENSG00000104973.19,chr19,49840382,49840383,+,0.01698575,0.054850956,-0.050752256,0.216726384,0.163762921,0.11936547,0.083243337,0.114922186,0.132582465,0.131517729,0.13199802,0.144547352,0.14539081,0.156373379,0.100300787,0.097902525,0.149568215,0.186368685,0.081245764,0.361273736,0.309153731,0.275738849,0.183544123,0.212824712,30,30,30,48,48,48,48,55,0.826631457,0.37541445,0.158959787,1.14e-18,1.05e-7,1.81e-6,5.99e-4,0.006047418,NA,NA,NA,0,0,0,0,0,0.172844153,2.038532886,2.465345804,82.83638036,31.66604498,26.46705075,15.23368069,9.669713333,1,1,1,1,1,1,1,1,0.677596391,0.153357494,0.116382087,8.91e-20,1.83e-8,2.68e-7,9.5e-5,0.001873305,0.850482461,0.411451824,0.170461043,1.75e-18,1.47e-7,2.55e-6,8.03e-4,0.007917873,0.1396040596
TBC1D22A_AATAAA_chr22_start_47175689_end_47175690,TBC1D22A_ENSG00000054611.14,chr22,47175689,47175690,+,-0.016736054,0.07124145,-0.067726988,0.191170939,0.307023193,0.203553939,-0.001019535,0.53873092,0.09988532,0.100860983,0.107920034,0.205862238,0.102003846,0.153640164,0.107376081,0.15523312,0.083149267,0.172102434,0.040193046,0.397033177,0.409027039,0.357194103,0.106356545,0.69396404,18,18,18,46,46,46,46,35,0.826530486,0.448854031,0.172621282,0.008063516,2.34e-5,0.042464829,0.991142076,3.93e-8,NA,NA,NA,0,0,0,NA,0,0.173698636,1.585654332,2.324215678,8.235371443,20.57324214,5.516089991,3.67e-4,35.02487147,1,1,1,1,1,1,1,1,0.676845416,0.207948109,0.127374408,0.004108176,5.74e-6,0.018842328,0.984710563,3.26e-9,0.850482461,0.485772035,0.184620112,0.009836467,3.2e-5,0.051398645,0.992695439,5.7e-8,0.24789189120000002
HNRNPA0_AATAAA_chr5_start_137751573_end_137751574,HNRNPA0_ENSG00000177733.7,chr5,137751573,137751574,-,-0.006087835,0.02754313,-0.092088242,0.152934506,0.207648865,0.126831968,0.114734336,0.285379684,0.121582325,0.122447918,0.121814888,0.124198306,0.115518015,0.117596393,0.122542821,0.187168648,0.11549449,0.149991048,0.029726646,0.277132812,0.32316688,0.244428361,0.237277157,0.472548333,158,158,158,871,871,871,871,789,0.610771105,0.530627419,1.35e-18,6.87e-41,3.15e-39,1.18e-18,2.5200000000000004e-21,1.18e-16,NA,NA,1.84e-14,7.699999999999999e-38,5.929999999999999e-38,6.94e-20,5.929999999999999e-23,5.53e-19,0.1620481,1.79616847,59.5242638,167.652952,168.4909716,86.26079127,100.8745775,82.21984078,1,1,1,1,1,1,1,1,0.687277838,0.180176399,1.21e-14,2.41e-38,1.58e-38,1.58e-20,9.799999999999999e-24,1.22e-19,0.855344264,0.4518129,1.22e-13,1.35e-36,1.05e-36,6.75e-19,1.1100000000000001e-21,7.55e-18,0.17750587180000002
METAP2_APA_chr12_start_95515834_end_95515835,METAP2_ENSG00000111142.14,chr12,95515834,95515835,+,-0.005467308,0.022035551,-0.062837278,0.23760769,0.238210611,0.125939508,0.086026147,0.17400638,0.073604056,0.074897019,0.074332816,0.097086557,0.076693346,0.095296766,0.100161918,0.089717201,0.068136748,0.09693257,0.011495539,0.334694247,0.314903957,0.221236273,0.186188065,0.263723581,45,45,45,203,203,203,203,214,0.832735309,0.532533387,6.56e-8,2.72e-19,2.8799999999999996e-37,1.58e-14,2.15e-5,4.22e-8,NA,NA,0,0,0,0,0,4.29e-9,0.160925076,1.136500846,31.8746573,85.72222847,170.1323333,64.69128412,22.32237096,36.08775083,1,1,1,1,1,1,1,1,0.688306246,0.286392932,1.64e-8,2.07e-20,6.92e-39,8.76e-16,2.31e-6,1.89e-9,0.855539875,0.574427408,8.63e-8,4.23e-19,4.689999999999999e-37,2.47e-14,3.05e-5,3.47e-8,0.1723580672
ERCC8_AATAAA_chr5_start_60873833_end_60873834,ERCC8_ENSG00000049167.16,chr5,60873833,60873834,-,-0.050587467,-0.309643352,-0.284191363,-0.28316687,-0.283514748,-0.375665097,-0.19795491,-0.404090514,0.802604636,0.798640934,0.689412208,0.45436391,0.439086238,0.48238303,0.413852421,0.493853396,0.752017169,0.488997582,0.405220846,0.171197041,0.15557149,0.106717933,0.215897511,0.089762882,29,29,29,35,35,35,35,91,0.837184518,0.111937269,5.61e-4,1.03e-13,2.87e-9,7.68e-18,3.57e-5,2.56e-12,NA,NA,0.008210715,2.23e-4,0.009798722,1.99e-7,0.086901643,5.57e-6,0.1537873,5.182453664,7.740613516,15.81485844,7.800605821,28.56501517,4.783182104,23.53732684,1,1,1,1,1,1,1,1,0.694942037,0.022816082,0.0053992450000000004,6.99e-5,0.005222872,9.06e-8,0.028738968,1.23e-6,0.859639881,0.130970237,0.011088155,2.49e-4,0.014676992,9.17e-7,0.092085154,1.29e-5,-0.30887842779999997
MMP24OS_None_chr20_start_35277324_end_35277325,MMP24OS_ENSG00000126005.17,chr20,35277324,35277325,-,-0.011230282,-0.05477042,0.162371889,-0.190981346,-0.316963188,-0.277882786,-0.225440956,-0.283783216,0.568816355,0.568601888,0.568924789,0.359661661,0.481501228,0.440503734,0.399752339,0.401092196,0.557586072,0.513831469,0.731296678,0.168680315,0.16453804,0.162620948,0.174311383,0.11730898,358,358,358,200,200,200,200,298,0.967488563,0.463941916,3.9e-14,3.83e-19,1.73e-62,2.21e-64,2.8100000000000003e-21,7.38e-18,NA,NA,2.42e-10,7.9e-13,2.71e-49,1.4499999999999998e-48,7.89e-20,2.22e-14,0.146116748,2.766955604,40.91640131,52.22672087,219.0705422,216.0422581,85.26439265,59.9380129,1,1,1,1,1,1,1,1,0.702274302,0.096229023,1.59e-10,4.94e-13,1.44e-49,6.599999999999999e-49,2.61e-20,9.79e-15,0.864842623,0.312623341,1.07e-9,5.39e-12,1.61e-47,1.1999999999999999e-46,2.17e-18,3.81e-13,-0.25901029839999995
TMEM167A_ATTAAA_chr5_start_83056657_end_83056658,TMEM167A_ENSG00000174695.10,chr5,83056657,83056658,-,-0.012567683,0.03247777,0.055740954,-0.191671791,-0.173960189,0.020583588,-0.058782897,-0.133181572,0.310556869,0.30992765,0.310466935,0.548716043,0.51070997,0.497821161,0.518620733,0.383253091,0.297989185,0.34240542,0.366207889,0.357044251,0.336749781,0.518404749,0.459837837,0.25007152,93,93,93,227,227,227,227,177,0.260934814,0.907287135,6.62e-17,2.4e-11,4.59e-4,0.694043451,0.035089084,1.64e-5,NA,NA,0.154734883,6.68e-7,6.37e-4,NA,0.202179407,0.001705257,0.138554466,0.723429786,2.677875567,26.94845457,12.83806023,0.318427082,4.523567302,12.65129213,1,1,1,1,1,1,1,1,0.709722318,0.395021177,0.101751387,2.09e-7,3.4e-4,0.572554448,0.033431056,3.75e-4,0.869242255,0.680447896,0.151311854,1.16e-6,0.001310965,0.699983276,0.10326917,0.002043719,-0.1074025722
TMPO_AATAAA_chr12_start_98550310_end_98550311,TMPO_ENSG00000120802.14,chr12,98550310,98550311,+,-0.014987296,0.032487125,-0.01113229,-0.430908288,-0.410008992,-0.344945368,-0.262270182,-0.367892117,0.679255366,0.679356471,0.679233562,0.742288478,0.730640658,0.723775755,0.71192339,0.675193414,0.66426807,0.711843596,0.668101272,0.311380189,0.320631666,0.378830387,0.449653208,0.307301296,193,193,193,592,592,592,592,908,0.851907906,0.497083695,6.35e-23,7.54e-50,4.1700000000000005e-70,4.17e-28,1.27e-51,1.65e-8,NA,NA,0.802928025,0,0,0,0,3.98e-5,0.136122744,1.552554631,0.398251422,228.1875917,322.9986991,128.5543957,240.2154985,18.43975371,1,1,1,1,1,1,1,1,0.712166366,0.212758704,0.52799368,1.48e-51,3.2199999999999995e-72,8.489999999999999e-30,3.5299999999999997e-54,1.75e-5,0.870180899,0.492074536,0.607732668,1.3e-49,8.24e-70,6.93e-28,2.22e-51,1.39e-4,-0.3632049894
UTP25_ATTAAA_chr1_start_209857562_end_209857563,UTP25_ENSG00000117597.18,chr1,209857562,209857563,+,-0.01914217,-0.15212247,-0.121664012,0.176060267,0.068614521,0.065355371,-0.034106351,0.15221605,0.188715908,0.188281315,0.187804521,0.106930837,0.159439407,0.164214585,0.15288556,0.207285132,0.169573738,0.036158846,0.066140509,0.282991103,0.228053928,0.229569956,0.11877921,0.359501183,24,24,24,84,84,84,84,52,0.695685725,0.015367288,0.012997765,1.64e-7,3.57e-5,0.080469441,0.544640603,0.006412192,NA,0.002108315,0.002773767,1.47e-7,0.064008655,NA,NA,0.07964992,0.131049302,12.96364251,9.718736959,28.53335845,4.488800152,4.78654078,0.857835083,4.442252865,1,1,1,1,1,1,1,1,0.717346558,3.18e-4,0.001823988,9.21e-8,0.034117615,0.028682976,0.354345238,0.035059954,0.873552323,0.005810879,0.004216608,5.4e-7,0.071949774,0.072510963,0.548735563,0.087253748,0.08562797159999999
