gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,ctrl_DMSO_1,ctrl_DMSO_2,ctrl_DMSO_3,CFIM25_DMSO_1,CFIM25_DMSO_2,CFIM25_DMSO_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
MAP3K20_ENSG00000091436.17,PAS2503_AATAAA_0.35,0.050368741,NA,MAP3K20_ENSG00000091436.17,0.616497987,1,0.432351641,0.517628098,MAP3K20_ENSG00000091436.17,0.369292495,0.369292495,0.369292495,0.309843462,0.309843462,0.309843462,-0.059449033,chr2,173267524,173267525,13,+,ENSG00000091436.17,MAP3K20,UTR3
ITFG2_ENSG00000111203.13,PAS11869_APA_0.1,0.504777804,NA,ITFG2_ENSG00000111203.13,0.615986609,1,0.432542609,0.517710858,ITFG2_ENSG00000111203.13,0.188887544,0.188887544,0.188887544,0.25148521,0.25148521,0.25148521,0.062597666,chr12,2824939,2824940,24,+,ENSG00000111203.13,ITFG2,UTR3
ITFG2_ENSG00000111203.13,PAS11871_ATTAAA_0.2,0.504777804,NA,ITFG2_ENSG00000111203.13,0.615986609,1,0.432542609,0.517710858,ITFG2_ENSG00000111203.13,0.811112456,0.811112456,0.811112456,0.74851479,0.74851479,0.74851479,-0.062597666,chr12,2859788,2859789,30,+,ENSG00000111203.13,ITFG2,UTR3
ARFGEF1_ENSG00000066777.9,PAS8719_ATTAAA_0.15,2.81E-14,0.659034933,ARFGEF1_ENSG00000066777.9,0.613770438,1,0.433371695,0.518630146,ARFGEF1_ENSG00000066777.9,0.136212416,0.136212416,0.136212416,0.160451962,0.160451962,0.160451962,0.024239546,chr8,67197927,67197928,18,-,ENSG00000066777.9,ARFGEF1,UTR3
MTFMT_ENSG00000103707.10,PAS14794_AATAAA_0.4,0.505780165,NA,MTFMT_ENSG00000103707.10,0.613303798,1,0.433546577,0.518693342,MTFMT_ENSG00000103707.10,0.742091285,0.742091285,0.742091285,0.79419397,0.79419397,0.79419397,0.052102685,chr15,65002512,65002513,62,-,ENSG00000103707.10,MTFMT,UTR3
MTFMT_ENSG00000103707.10,PAS14795_ATTAAA_0.2,0.505780165,NA,MTFMT_ENSG00000103707.10,0.613303798,1,0.433546577,0.518693342,MTFMT_ENSG00000103707.10,0.257908715,0.257908715,0.257908715,0.20580603,0.20580603,0.20580603,-0.052102685,chr15,65002996,65002997,25,-,ENSG00000103707.10,MTFMT,UTR3
WDR41_ENSG00000164253.14,PAS6032_ATTAAA_0.35,0.50616569,NA,WDR41_ENSG00000164253.14,0.612036129,1,0.4340222,0.519116208,WDR41_ENSG00000164253.14,0.03890799,0.03890799,0.03890799,0.024803207,0.024803207,0.024803207,-0.014104782,chr5,77431801,77431802,13,-,ENSG00000164253.14,WDR41,UTR3
WDR41_ENSG00000164253.14,PAS6033_ATTAAA_0.3,0.50616569,NA,WDR41_ENSG00000164253.14,0.612036129,1,0.4340222,0.519116208,WDR41_ENSG00000164253.14,0.96109201,0.96109201,0.96109201,0.975196793,0.975196793,0.975196793,0.014104782,chr5,77433093,77433094,78,-,ENSG00000164253.14,WDR41,UTR3
TRIM7_ENSG00000146054.18,PAS6344_APA_0.05,0.507315359,NA,TRIM7_ENSG00000146054.18,0.609029392,1,0.435153496,0.520322837,TRIM7_ENSG00000146054.18,0.718378526,0.718378526,0.718378526,0.773822425,0.773822425,0.773822425,0.055443898,chr5,181193929,181193930,148,-,ENSG00000146054.18,TRIM7,UTR3
TRIM7_ENSG00000146054.18,PAS6345_AATAAA_0.45,0.507315359,NA,TRIM7_ENSG00000146054.18,0.609029392,1,0.435153496,0.520322837,TRIM7_ENSG00000146054.18,0.281621474,0.281621474,0.281621474,0.226177575,0.226177575,0.226177575,-0.055443898,chr5,181203125,181203126,16,-,ENSG00000146054.18,TRIM7,UTR3
ETV1_ENSG00000006468.15,PAS7811_AATAAA_0.3,0.507569944,NA,ETV1_ENSG00000006468.15,0.607679157,1,0.435662989,0.520785495,ETV1_ENSG00000006468.15,0.203897843,0.203897843,0.203897843,0.164059136,0.164059136,0.164059136,-0.039838707,chr7,13891232,13891233,40,-,ENSG00000006468.15,ETV1,UTR3
ETV1_ENSG00000006468.15,PAS7812_AATAAA_0.25,0.507569944,NA,ETV1_ENSG00000006468.15,0.607679157,1,0.435662989,0.520785495,ETV1_ENSG00000006468.15,0.796102157,0.796102157,0.796102157,0.835940864,0.835940864,0.835940864,0.039838707,chr7,13893271,13893272,89,-,ENSG00000006468.15,ETV1,UTR3
GGACT_ENSG00000134864.11,PAS13503_ATTAAA_0.4,0.507866132,NA,GGACT_ENSG00000134864.11,0.606621121,1,0.436062862,0.521116889,GGACT_ENSG00000134864.11,0.307651721,0.307651721,0.307651721,0.384689411,0.384689411,0.384689411,0.077037689,chr13,100530182,100530183,43,-,ENSG00000134864.11,GGACT,UTR3
GGACT_ENSG00000134864.11,PAS13504_ATTAAA_0.3,0.507866132,NA,GGACT_ENSG00000134864.11,0.606621121,1,0.436062862,0.521116889,GGACT_ENSG00000134864.11,0.692348279,0.692348279,0.692348279,0.615310589,0.615310589,0.615310589,-0.077037689,chr13,100531577,100531578,11,-,ENSG00000134864.11,GGACT,UTR3
KHNYN_ENSG00000100441.10,PAS13573_APA_0.15,0.508078812,NA,KHNYN_ENSG00000100441.10,0.60575352,1,0.43639118,0.521289323,KHNYN_ENSG00000100441.10,0.20924591,0.20924591,0.20924591,0.244027664,0.244027664,0.244027664,0.034781754,chr14,24438406,24438407,13,+,ENSG00000100441.10,KHNYN,UTR3
KHNYN_ENSG00000100441.10,PAS13574_AATAAA_0.25,0.508078812,NA,KHNYN_ENSG00000100441.10,0.60575352,1,0.43639118,0.521289323,KHNYN_ENSG00000100441.10,0.79075409,0.79075409,0.79075409,0.755972336,0.755972336,0.755972336,-0.034781754,chr14,24441338,24441339,87,+,ENSG00000100441.10,KHNYN,UTR3
ARNT_ENSG00000143437.21,PAS1605_AATAAA_0.15,0.098636796,NA,ARNT_ENSG00000143437.21,0.605995249,1,0.436299667,0.521289323,ARNT_ENSG00000143437.21,0.173603409,0.173603409,0.173603409,0.212211449,0.212211449,0.212211449,0.03860804,chr1,150811921,150811922,45,-,ENSG00000143437.21,ARNT,UTR3
SLC4A7_ENSG00000033867.17,PAS4060_ATTAAA_0.35,8.55E-10,0.664888847,SLC4A7_ENSG00000033867.17,0.60356473,1,0.437221143,0.522207347,SLC4A7_ENSG00000033867.17,0.028141561,0.028141561,0.028141561,0.044222857,0.044222857,0.044222857,0.016081296,chr3,27373998,27373999,12,-,ENSG00000033867.17,SLC4A7,UTR3
ATF5_ENSG00000169136.13,PAS17802_None_0.2,0.016944438,1,ATF5_ENSG00000169136.13,0.601247999,1,0.438102254,0.523186193,ATF5_ENSG00000169136.13,0.05046542,0.05046542,0.05046542,0.057099161,0.057099161,0.057099161,0.006633741,chr19,49931496,49931497,15,+,ENSG00000169136.13,ATF5,UTR3
ZNF207_ENSG00000010244.19,PAS15944_AATAAA_0.2,1.37E-53,0.667188349,ZNF207_ENSG00000010244.19,0.599593249,1,0.438733262,0.523866132,ZNF207_ENSG00000010244.19,0.125394504,0.125394504,0.125394504,0.1131258,0.1131258,0.1131258,-0.012268705,chr17,32381883,32381884,98,+,ENSG00000010244.19,ZNF207,UTR3
EIF3J_ENSG00000104131.13,PAS14356_ATTAAA_0.25,0.6994656,NA,EIF3J_ENSG00000104131.13,0.597495019,1,0.439535389,0.524750174,EIF3J_ENSG00000104131.13,0.294480085,0.294480085,0.294480085,0.401297056,0.401297056,0.401297056,0.106816971,chr15,44561645,44561646,88,+,ENSG00000104131.13,EIF3J,UTR3
NEIL1_ENSG00000140398.14,PAS14488_AATAAA_0.15,0.515021817,NA,NEIL1_ENSG00000140398.14,0.589021752,1,0.442797651,0.528199668,NEIL1_ENSG00000140398.14,0.938642281,0.938642281,0.938642281,0.906646492,0.906646492,0.906646492,-0.031995789,chr15,75355244,75355245,31,+,ENSG00000140398.14,NEIL1,UTR3
NEIL1_ENSG00000140398.14,PAS14489_None_0.2,0.515021817,NA,NEIL1_ENSG00000140398.14,0.589021752,1,0.442797651,0.528199668,NEIL1_ENSG00000140398.14,0.061357719,0.061357719,0.061357719,0.093353508,0.093353508,0.093353508,0.031995789,chr15,75357636,75357637,39,+,ENSG00000140398.14,NEIL1,UTR3
KIF7_ENSG00000166813.17,PAS14928_AATAAA_0.35,0.515021817,NA,KIF7_ENSG00000166813.17,0.589266495,1,0.442702901,0.528199668,KIF7_ENSG00000166813.17,0.661488062,0.661488062,0.661488062,0.700569671,0.700569671,0.700569671,0.039081608,chr15,89627977,89627978,88,-,ENSG00000166813.17,KIF7,UTR3
KIF7_ENSG00000166813.17,PAS14929_None_0.1,0.515021817,NA,KIF7_ENSG00000166813.17,0.589266495,1,0.442702901,0.528199668,KIF7_ENSG00000166813.17,0.338511938,0.338511938,0.338511938,0.299430329,0.299430329,0.299430329,-0.039081608,chr15,89628187,89628188,34,-,ENSG00000166813.17,KIF7,UTR3
CAPZA2_ENSG00000198898.15,PAS7649_APA_0.15,0.515021817,NA,CAPZA2_ENSG00000198898.15,0.589165327,1,0.442742063,0.528199668,CAPZA2_ENSG00000198898.15,0.566534053,0.566534053,0.566534053,0.621213004,0.621213004,0.621213004,0.054678952,chr7,116918650,116918651,21,+,ENSG00000198898.15,CAPZA2,UTR3
CAPZA2_ENSG00000198898.15,PAS7650_APA_0.3,0.515021817,NA,CAPZA2_ENSG00000198898.15,0.589165327,1,0.442742063,0.528199668,CAPZA2_ENSG00000198898.15,0.433465947,0.433465947,0.433465947,0.378786996,0.378786996,0.378786996,-0.054678952,chr7,116919257,116919258,14,+,ENSG00000198898.15,CAPZA2,UTR3
DNAJC5_ENSG00000101152.12,PAS18747_AATAAA_0.15,3.81E-25,0.673546909,DNAJC5_ENSG00000101152.12,0.588719887,1,0.442914558,0.52826497,DNAJC5_ENSG00000101152.12,0.105696033,0.105696033,0.105696033,0.121561394,0.121561394,0.121561394,0.015865361,chr20,63934043,63934044,56,+,ENSG00000101152.12,DNAJC5,UTR3
TEAD1_ENSG00000187079.20,PAS10902_APA_0.15,0.515240208,NA,TEAD1_ENSG00000187079.20,0.588155724,1,0.443133176,0.5283774,TEAD1_ENSG00000187079.20,0.524657008,0.524657008,0.524657008,0.550858284,0.550858284,0.550858284,0.026201277,chr11,12944495,12944496,11,+,ENSG00000187079.20,TEAD1,UTR3
TEAD1_ENSG00000187079.20,PAS10903_AATAAA_0.25,0.515240208,NA,TEAD1_ENSG00000187079.20,0.588155724,1,0.443133176,0.5283774,TEAD1_ENSG00000187079.20,0.475342992,0.475342992,0.475342992,0.449141716,0.449141716,0.449141716,-0.026201277,chr11,12944735,12944736,183,+,ENSG00000187079.20,TEAD1,UTR3
DFFA_ENSG00000160049.12,PAS1084_APA_0.2,0.107748356,NA,DFFA_ENSG00000160049.12,0.585928823,1,0.44399775,0.529334018,DFFA_ENSG00000160049.12,0.063293806,0.063293806,0.063293806,0.081291411,0.081291411,0.081291411,0.017997605,chr1,10459589,10459590,14,-,ENSG00000160049.12,DFFA,UTR3
CC2D2A_ENSG00000048342.18,PAS4696_ATTAAA_0.3,0.516374302,NA,CC2D2A_ENSG00000048342.18,0.585263296,1,0.44425664,0.529494099,CC2D2A_ENSG00000048342.18,0.494136548,0.494136548,0.494136548,0.60053034,0.60053034,0.60053034,0.106393793,chr4,15511668,15511669,18,+,ENSG00000048342.18,CC2D2A,UTR3
CC2D2A_ENSG00000048342.18,PAS4697_AATAAA_0.3,0.516374302,NA,CC2D2A_ENSG00000048342.18,0.585263296,1,0.44425664,0.529494099,CC2D2A_ENSG00000048342.18,0.505863452,0.505863452,0.505863452,0.39946966,0.39946966,0.39946966,-0.106393793,chr4,15601545,15601546,15,+,ENSG00000048342.18,CC2D2A,UTR3
GATC_ENSG00000257218.6,PAS12407_None_0.25,2.94E-11,0.676424827,GATC_ENSG00000257218.6,0.583850395,1,0.444807034,0.530075751,GATC_ENSG00000257218.6,0.053803641,0.053803641,0.053803641,0.066976046,0.066976046,0.066976046,0.013172405,chr12,120460027,120460028,17,+,ENSG00000257218.6,GATC,UTR3
EEA1_ENSG00000102189.17,PAS12927_ATTAAA_0.25,0.517720764,NA,EEA1_ENSG00000102189.17,0.581912836,1,0.445563526,0.530828381,EEA1_ENSG00000102189.17,0.404457391,0.404457391,0.404457391,0.348496034,0.348496034,0.348496034,-0.055961357,chr12,92772514,92772515,53,-,ENSG00000102189.17,EEA1,UTR3
EEA1_ENSG00000102189.17,PAS12928_ATTAAA_0.45,0.517720764,NA,EEA1_ENSG00000102189.17,0.581912836,1,0.445563526,0.530828381,EEA1_ENSG00000102189.17,0.595542609,0.595542609,0.595542609,0.651503966,0.651503966,0.651503966,0.055961357,chr12,92857336,92857337,26,-,ENSG00000102189.17,EEA1,UTR3
SLC9A7_ENSG00000065923.10,PAS19954_AATAAA_0.2,0.507443508,NA,SLC9A7_ENSG00000065923.10,0.581722457,1,0.445637964,0.530842643,SLC9A7_ENSG00000065923.10,0.390695128,0.390695128,0.390695128,0.455478087,0.455478087,0.455478087,0.064782959,chrX,46599471,46599472,14,-,ENSG00000065923.10,SLC9A7,UTR3
C12orf73_ENSG00000204954.10,PAS12971_ATTAAA_0.35,0.518143414,NA,C12orf73_ENSG00000204954.10,0.580224203,1,0.446224454,0.531392294,C12orf73_ENSG00000204954.10,0.214108399,0.214108399,0.214108399,0.250646351,0.250646351,0.250646351,0.036537952,chr12,103950744,103950745,20,-,ENSG00000204954.10,C12orf73,UTR3
C12orf73_ENSG00000204954.10,PAS12972_APA_0.2,0.518143414,NA,C12orf73_ENSG00000204954.10,0.580224203,1,0.446224454,0.531392294,C12orf73_ENSG00000204954.10,0.785891601,0.785891601,0.785891601,0.749353649,0.749353649,0.749353649,-0.036537952,chr12,103951253,103951254,39,-,ENSG00000204954.10,C12orf73,UTR3
TMEM267_ENSG00000151881.15,PAS5964_AATAAA_0.35,0.519795307,NA,TMEM267_ENSG00000151881.15,0.575845955,1,0.447945196,0.533291997,TMEM267_ENSG00000151881.15,0.359291978,0.359291978,0.359291978,0.416780353,0.416780353,0.416780353,0.057488375,chr5,43444678,43444679,73,-,ENSG00000151881.15,TMEM267,UTR3
TMEM267_ENSG00000151881.15,PAS5965_ATTAAA_0.25,0.519795307,NA,TMEM267_ENSG00000151881.15,0.575845955,1,0.447945196,0.533291997,TMEM267_ENSG00000151881.15,0.640708022,0.640708022,0.640708022,0.583219647,0.583219647,0.583219647,-0.057488375,chr5,43445329,43445330,44,-,ENSG00000151881.15,TMEM267,UTR3
EPS15L1_ENSG00000127527.14,PAS18115_AATAAA_0.2,0.520431841,NA,EPS15L1_ENSG00000127527.14,0.574077927,1,0.448642992,0.53397313,EPS15L1_ENSG00000127527.14,0.729482424,0.729482424,0.729482424,0.658691709,0.658691709,0.658691709,-0.070790715,chr19,16361578,16361579,16,-,ENSG00000127527.14,EPS15L1,UTR3
EPS15L1_ENSG00000127527.14,PAS18116_APA_0.05,0.520431841,NA,EPS15L1_ENSG00000127527.14,0.574077927,1,0.448642992,0.53397313,EPS15L1_ENSG00000127527.14,0.270517576,0.270517576,0.270517576,0.341308291,0.341308291,0.341308291,0.070790715,chr19,16400633,16400634,10,-,ENSG00000127527.14,EPS15L1,UTR3
LARP6_ENSG00000166173.11,PAS14833_AATAAA_0.2,0.521765445,NA,LARP6_ENSG00000166173.11,0.570797289,1,0.449942269,0.535369561,LARP6_ENSG00000166173.11,0.791098704,0.791098704,0.791098704,0.771360521,0.771360521,0.771360521,-0.019738184,chr15,70831551,70831552,223,-,ENSG00000166173.11,LARP6,UTR3
LARP6_ENSG00000166173.11,PAS14834_AATAAA_0.3,0.521765445,NA,LARP6_ENSG00000166173.11,0.570797289,1,0.449942269,0.535369561,LARP6_ENSG00000166173.11,0.208901296,0.208901296,0.208901296,0.228639479,0.228639479,0.228639479,0.019738184,chr15,70851449,70851450,21,-,ENSG00000166173.11,LARP6,UTR3
RNF41_ENSG00000181852.18,PAS12802_APA_0.15,0.007817234,0.684958189,RNF41_ENSG00000181852.18,0.569598646,1,0.450418448,0.535861119,RNF41_ENSG00000181852.18,0.055556058,0.055556058,0.055556058,0.082589723,0.082589723,0.082589723,0.027033665,chr12,56202507,56202508,13,-,ENSG00000181852.18,RNF41,UTR3
KCTD15_ENSG00000153885.15,PAS17570_APA_0.3,0.523004129,NA,KCTD15_ENSG00000153885.15,0.567734857,1,0.451160431,0.536593609,KCTD15_ENSG00000153885.15,0.405318969,0.405318969,0.405318969,0.341970871,0.341970871,0.341970871,-0.063348098,chr19,33811821,33811822,21,+,ENSG00000153885.15,KCTD15,UTR3
KCTD15_ENSG00000153885.15,PAS17571_None_0.15,0.523004129,NA,KCTD15_ENSG00000153885.15,0.567734857,1,0.451160431,0.536593609,KCTD15_ENSG00000153885.15,0.594681031,0.594681031,0.594681031,0.658029129,0.658029129,0.658029129,0.063348098,chr19,33814173,33814174,26,+,ENSG00000153885.15,KCTD15,UTR3
TRA2B_ENSG00000136527.19,PAS4565_AATAAA_0.3,0.523565603,NA,TRA2B_ENSG00000136527.19,0.566144864,1,0.451794924,0.537197883,TRA2B_ENSG00000136527.19,0.536074156,0.536074156,0.536074156,0.5106989,0.5106989,0.5106989,-0.025375256,chr3,185916748,185916749,251,-,ENSG00000136527.19,TRA2B,UTR3
TRA2B_ENSG00000136527.19,PAS4566_AATAAA_0.25,0.523565603,NA,TRA2B_ENSG00000136527.19,0.566144864,1,0.451794924,0.537197883,TRA2B_ENSG00000136527.19,0.463925844,0.463925844,0.463925844,0.4893011,0.4893011,0.4893011,0.025375256,chr3,185917328,185917329,347,-,ENSG00000136527.19,TRA2B,UTR3
SLC25A36_ENSG00000114120.14,PAS3782_AATAAA_0.2,1.31E-10,0.688097992,SLC25A36_ENSG00000114120.14,0.564424203,1,0.452483136,0.537790446,SLC25A36_ENSG00000114120.14,0.06402786,0.06402786,0.06402786,0.048502059,0.048502059,0.048502059,-0.015525801,chr3,140980987,140980988,10,+,ENSG00000114120.14,SLC25A36,UTR3
RFK_ENSG00000135002.12,PAS9526_AATAAA_0.1,0.524127525,NA,RFK_ENSG00000135002.12,0.564556592,1,0.452430126,0.537790446,RFK_ENSG00000135002.12,0.692122428,0.692122428,0.692122428,0.633269896,0.633269896,0.633269896,-0.058852531,chr9,76385528,76385529,22,-,ENSG00000135002.12,RFK,UTR3
RFK_ENSG00000135002.12,PAS9527_APA_0.1,0.524127525,NA,RFK_ENSG00000135002.12,0.564556592,1,0.452430126,0.537790446,RFK_ENSG00000135002.12,0.307877572,0.307877572,0.307877572,0.366730104,0.366730104,0.366730104,0.058852531,chr9,76386602,76386603,22,-,ENSG00000135002.12,RFK,UTR3
WDR20_ENSG00000140153.18,PAS13837_AATAAA_0.25,0.524412719,NA,WDR20_ENSG00000140153.18,0.563566763,1,0.452826699,0.538048278,WDR20_ENSG00000140153.18,0.527967297,0.527967297,0.527967297,0.42244633,0.42244633,0.42244633,-0.105520967,chr14,102210524,102210525,19,+,ENSG00000140153.18,WDR20,UTR3
WDR20_ENSG00000140153.18,PAS13838_ATTAAA_0.1,0.524412719,NA,WDR20_ENSG00000140153.18,0.563566763,1,0.452826699,0.538048278,WDR20_ENSG00000140153.18,0.472032703,0.472032703,0.472032703,0.57755367,0.57755367,0.57755367,0.105520967,chr14,102223671,102223672,27,+,ENSG00000140153.18,WDR20,UTR3
NUB1_ENSG00000013374.17,PAS7720_AATAAA_0.4,5.01E-04,0.690338042,NUB1_ENSG00000013374.17,0.560755102,1,0.45395616,0.539314896,NUB1_ENSG00000013374.17,0.075199015,0.075199015,0.075199015,0.049938121,0.049938121,0.049938121,-0.025260894,chr7,151361245,151361246,17,+,ENSG00000013374.17,NUB1,UTR3
SERINC3_ENSG00000132824.14,PAS18929_AATAAA_0.4,1.11E-23,0.999600745,SERINC3_ENSG00000132824.14,0.559961767,1,0.454275648,0.539619018,SERINC3_ENSG00000132824.14,0.154691744,0.154691744,0.154691744,0.167417355,0.167417355,0.167417355,0.01272561,chr20,44499210,44499211,162,-,ENSG00000132824.14,SERINC3,UTR3
GORASP2_ENSG00000115806.13,PAS2486_AATAAA_0.1,0.019697941,0.691843034,GORASP2_ENSG00000115806.13,0.55830047,1,0.454945821,0.540339564,GORASP2_ENSG00000115806.13,0.446300468,0.446300468,0.446300468,0.410014937,0.410014937,0.410014937,-0.036285531,chr2,170966914,170966915,70,+,ENSG00000115806.13,GORASP2,UTR3
HEATR6_ENSG00000068097.16,PAS16789_APA_0.15,0.633489263,NA,HEATR6_ENSG00000068097.16,0.55327903,1,0.456980971,0.542680868,HEATR6_ENSG00000068097.16,0.162362243,0.162362243,0.162362243,0.132922632,0.132922632,0.132922632,-0.029439611,chr17,60041363,60041364,17,-,ENSG00000068097.16,HEATR6,UTR3
PSMB5_ENSG00000100804.19,PAS13917_AATAAA_0.1,0.529377798,NA,PSMB5_ENSG00000100804.19,0.552579008,1,0.457265824,0.542867417,PSMB5_ENSG00000100804.19,0.042215432,0.042215432,0.042215432,0.05375282,0.05375282,0.05375282,0.011537388,chr14,23016546,23016547,11,-,ENSG00000100804.19,PSMB5,UTR3
PSMB5_ENSG00000100804.19,PAS13919_APA_0.2,0.529377798,NA,PSMB5_ENSG00000100804.19,0.552579008,1,0.457265824,0.542867417,PSMB5_ENSG00000100804.19,0.957784568,0.957784568,0.957784568,0.94624718,0.94624718,0.94624718,-0.011537388,chr14,23025857,23025858,488,-,ENSG00000100804.19,PSMB5,UTR3
KPNA1_ENSG00000114030.13,PAS4352_AATAAA_0.4,1.87E-08,0.695515768,KPNA1_ENSG00000114030.13,0.552345372,1,0.457360957,0.542904513,KPNA1_ENSG00000114030.13,0.154386005,0.154386005,0.154386005,0.128643839,0.128643839,0.128643839,-0.025742167,chr3,122426103,122426104,34,-,ENSG00000114030.13,KPNA1,UTR3
BPTF_ENSG00000171634.19,PAS16237_AATAAA_0.25,0.016191898,0.69654753,BPTF_ENSG00000171634.19,0.550681351,1,0.458039428,0.543633947,BPTF_ENSG00000171634.19,0.205283421,0.205283421,0.205283421,0.241278428,0.241278428,0.241278428,0.035995007,chr17,67981759,67981760,25,+,ENSG00000171634.19,BPTF,UTR3
DENND10_ENSG00000119979.18,PAS10250_None_0.15,0.531233728,NA,DENND10_ENSG00000119979.18,0.548280129,1,0.459021285,0.544571113,DENND10_ENSG00000119979.18,0.88481275,0.88481275,0.88481275,0.916507516,0.916507516,0.916507516,0.031694767,chr10,119137709,119137710,14,+,ENSG00000119979.18,DENND10,UTR3
DENND10_ENSG00000119979.18,PAS10251_AATAAA_0.2,0.531233728,NA,DENND10_ENSG00000119979.18,0.548280129,1,0.459021285,0.544571113,DENND10_ENSG00000119979.18,0.11518725,0.11518725,0.11518725,0.083492484,0.083492484,0.083492484,-0.031694767,chr10,119137981,119137982,21,+,ENSG00000119979.18,DENND10,UTR3
FMNL3_ENSG00000161791.14,PAS12746_AATAAA_0.35,0.120310805,NA,FMNL3_ENSG00000161791.14,0.548452388,1,0.458950738,0.544571113,FMNL3_ENSG00000161791.14,0.188081721,0.188081721,0.188081721,0.161887529,0.161887529,0.161887529,-0.026194193,chr12,49640721,49640722,22,-,ENSG00000161791.14,FMNL3,UTR3
ATF5_ENSG00000169136.13,PAS17804_ATTAAA_0.2,0.016944438,1,ATF5_ENSG00000169136.13,0.547857404,1,0.459194482,0.544700545,ATF5_ENSG00000169136.13,0.259879905,0.259879905,0.259879905,0.272434525,0.272434525,0.272434525,0.01255462,chr19,49933309,49933310,31,+,ENSG00000169136.13,ATF5,UTR3
FBLIM1_ENSG00000162458.13,PAS102_None_0.1,0.531588896,NA,FBLIM1_ENSG00000162458.13,0.547159563,1,0.459480623,0.544887851,FBLIM1_ENSG00000162458.13,0.350047222,0.350047222,0.350047222,0.378911076,0.378911076,0.378911076,0.028863853,chr1,15785357,15785358,17,+,ENSG00000162458.13,FBLIM1,UTR3
FBLIM1_ENSG00000162458.13,PAS103_AATAAA_0.1,0.531588896,NA,FBLIM1_ENSG00000162458.13,0.547159563,1,0.459480623,0.544887851,FBLIM1_ENSG00000162458.13,0.649952778,0.649952778,0.649952778,0.621088924,0.621088924,0.621088924,-0.028863853,chr1,15786588,15786589,133,+,ENSG00000162458.13,FBLIM1,UTR3
SAP18_ENSG00000150459.13,PAS13205_AATAAA_0.15,0.080316461,NA,SAP18_ENSG00000150459.13,0.545439396,1,0.460187165,0.545649579,SAP18_ENSG00000150459.13,0.033757728,0.033757728,0.033757728,0.025202035,0.025202035,0.025202035,-0.008555693,chr13,21148834,21148835,46,+,ENSG00000150459.13,SAP18,UTR3
NOVA1_ENSG00000139910.20,PAS13946_APA_0.15,0.532885526,NA,NOVA1_ENSG00000139910.20,0.543228175,1,0.461097937,0.546179642,NOVA1_ENSG00000139910.20,0.540080519,0.540080519,0.540080519,0.631445336,0.631445336,0.631445336,0.091364817,chr14,26445889,26445890,27,-,ENSG00000139910.20,NOVA1,UTR3
NOVA1_ENSG00000139910.20,PAS13947_AATAAA_0.4,0.532885526,NA,NOVA1_ENSG00000139910.20,0.543228175,1,0.461097937,0.546179642,NOVA1_ENSG00000139910.20,0.459919481,0.459919481,0.459919481,0.368554664,0.368554664,0.368554664,-0.091364817,chr14,26470118,26470119,16,-,ENSG00000139910.20,NOVA1,UTR3
APOBEC3C_ENSG00000244509.4,PAS19341_AATAAA_0.4,0.532885526,NA,APOBEC3C_ENSG00000244509.4,0.542950155,1,0.461212652,0.546179642,APOBEC3C_ENSG00000244509.4,0.697543241,0.697543241,0.697543241,0.673850682,0.673850682,0.673850682,-0.023692559,chr22,39019013,39019014,19,+,ENSG00000244509.4,APOBEC3C,UTR3
APOBEC3C_ENSG00000244509.4,PAS19342_AATAAA_0.2,0.532885526,NA,APOBEC3C_ENSG00000244509.4,0.542950155,1,0.461212652,0.546179642,APOBEC3C_ENSG00000244509.4,0.302456759,0.302456759,0.302456759,0.326149318,0.326149318,0.326149318,0.023692559,chr22,39020350,39020351,173,+,ENSG00000244509.4,APOBEC3C,UTR3
AFAP1_ENSG00000196526.11,PAS5031_None_0.2,6.03E-06,0.701092744,AFAP1_ENSG00000196526.11,0.543397012,1,0.461028294,0.546179642,AFAP1_ENSG00000196526.11,0.324128767,0.324128767,0.324128767,0.354534974,0.354534974,0.354534974,0.030406207,chr4,7763566,7763567,21,-,ENSG00000196526.11,AFAP1,UTR3
DPYSL2_ENSG00000092964.18,PAS8218_AATAAA_0.35,0.532885526,NA,DPYSL2_ENSG00000092964.18,0.543988056,1,0.46078463,0.546179642,DPYSL2_ENSG00000092964.18,0.285405165,0.285405165,0.285405165,0.313355228,0.313355228,0.313355228,0.027950063,chr8,26657901,26657902,20,+,ENSG00000092964.18,DPYSL2,UTR3
DPYSL2_ENSG00000092964.18,PAS8219_AATAAA_0.15,0.532885526,NA,DPYSL2_ENSG00000092964.18,0.543988056,1,0.46078463,0.546179642,DPYSL2_ENSG00000092964.18,0.714594835,0.714594835,0.714594835,0.686644772,0.686644772,0.686644772,-0.027950063,chr8,26658173,26658174,174,+,ENSG00000092964.18,DPYSL2,UTR3
