gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,ctrl_DMSO_1,ctrl_DMSO_2,ctrl_DMSO_3,ELAVL1_DMSO_1,ELAVL1_DMSO_2,ELAVL1_DMSO_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
CARD8_ENSG00000105483.18,PAS18338_APA_0.35,2.25E-14,1,CARD8_ENSG00000105483.18,0.080560287,1,0.776539559,0.902085918,CARD8_ENSG00000105483.18,0.013498771,0.013498771,0.013498771,0.011830503,0.011830503,0.011830503,-0.001668268,chr19,48203631,48203632,14,-,ENSG00000105483.18,CARD8,UTR3
ADAM10_ENSG00000137845.15,PAS14751_AATAAA_0.4,0.038425535,1,ADAM10_ENSG00000137845.15,0.080146207,1,0.777099373,0.902389787,ADAM10_ENSG00000137845.15,0.063474389,0.063474389,0.063474389,0.074952404,0.074952404,0.074952404,0.011478016,chr15,58597190,58597191,22,-,ENSG00000137845.15,ADAM10,UTR3
GSTM3_ENSG00000134202.12,PAS1502_ATTAAA_0.45,0.57153645,NA,GSTM3_ENSG00000134202.12,0.08012555,1,0.777127342,0.902389787,GSTM3_ENSG00000134202.12,0.049476793,0.049476793,0.049476793,0.045694538,0.045694538,0.045694538,-0.003782256,chr1,109736501,109736502,14,-,ENSG00000134202.12,GSTM3,UTR3
FAM91A1_ENSG00000176853.16,PAS8468_ATTAAA_0.25,0.408706056,NA,FAM91A1_ENSG00000176853.16,0.080200349,1,0.777026088,0.902389787,FAM91A1_ENSG00000176853.16,0.246021788,0.246021788,0.246021788,0.255176156,0.255176156,0.255176156,0.009154368,chr8,123814233,123814234,26,+,ENSG00000176853.16,FAM91A1,UTR3
ITM2B_ENSG00000136156.15,PAS13268_ATTAAA_0.3,0.892420138,NA,ITM2B_ENSG00000136156.15,0.079402801,1,0.778108354,0.902897284,ITM2B_ENSG00000136156.15,0.675703647,0.675703647,0.675703647,0.684247355,0.684247355,0.684247355,0.008543709,chr13,48261383,48261384,176,+,ENSG00000136156.15,ITM2B,UTR3
ITM2B_ENSG00000136156.15,PAS13269_APA_0.2,0.892420138,NA,ITM2B_ENSG00000136156.15,0.079402801,1,0.778108354,0.902897284,ITM2B_ENSG00000136156.15,0.324296353,0.324296353,0.324296353,0.315752645,0.315752645,0.315752645,-0.008543709,chr13,48261867,48261868,159,+,ENSG00000136156.15,ITM2B,UTR3
KPNA4_ENSG00000186432.10,PAS4500_AATAAA_0.35,0.091282697,NA,KPNA4_ENSG00000186432.10,0.079444781,1,0.778051241,0.902897284,KPNA4_ENSG00000186432.10,0.254262517,0.254262517,0.254262517,0.261361539,0.261361539,0.261361539,0.007099021,chr3,160500766,160500767,25,-,ENSG00000186432.10,KPNA4,UTR3
GINM1_ENSG00000055211.14,PAS6796_AATAAA_0.1,0.892420138,NA,GINM1_ENSG00000055211.14,0.079402788,1,0.778108372,0.902897284,GINM1_ENSG00000055211.14,0.638907086,0.638907086,0.638907086,0.620410265,0.620410265,0.620410265,-0.018496821,chr6,149591141,149591142,10,+,ENSG00000055211.14,GINM1,UTR3
GINM1_ENSG00000055211.14,PAS6797_AATAAA_0.45,0.892420138,NA,GINM1_ENSG00000055211.14,0.079402788,1,0.778108372,0.902897284,GINM1_ENSG00000055211.14,0.361092914,0.361092914,0.361092914,0.379589735,0.379589735,0.379589735,0.018496821,chr6,149591737,149591738,61,+,ENSG00000055211.14,GINM1,UTR3
VCL_ENSG00000035403.18,PAS10055_APA_0.2,0.894286318,NA,VCL_ENSG00000035403.18,0.078019965,1,0.779998844,0.90483791,VCL_ENSG00000035403.18,0.030870022,0.030870022,0.030870022,0.033020608,0.033020608,0.033020608,0.002150586,chr10,74118388,74118389,24,+,ENSG00000035403.18,VCL,UTR3
VCL_ENSG00000035403.18,PAS10056_AATAAA_0.35,0.894286318,NA,VCL_ENSG00000035403.18,0.078019965,1,0.779998844,0.90483791,VCL_ENSG00000035403.18,0.969129978,0.969129978,0.969129978,0.966979392,0.966979392,0.966979392,-0.002150586,chr10,74120159,74120160,162,+,ENSG00000035403.18,VCL,UTR3
UGDH_ENSG00000109814.12,PAS5074_AATAAA_0.3,0.895057104,NA,UGDH_ENSG00000109814.12,0.077149423,1,0.78119825,0.905976003,UGDH_ENSG00000109814.12,0.540187984,0.540187984,0.540187984,0.526391064,0.526391064,0.526391064,-0.01379692,chr4,39498759,39498760,173,-,ENSG00000109814.12,UGDH,UTR3
UGDH_ENSG00000109814.12,PAS5075_AATAAA_0.4,0.895057104,NA,UGDH_ENSG00000109814.12,0.077149423,1,0.78119825,0.905976003,UGDH_ENSG00000109814.12,0.459812016,0.459812016,0.459812016,0.473608936,0.473608936,0.473608936,0.01379692,chr4,39499321,39499322,41,-,ENSG00000109814.12,UGDH,UTR3
SMCHD1_ENSG00000101596.17,PAS16994_AATAAA_0.35,0.895626166,NA,SMCHD1_ENSG00000101596.17,0.076600239,1,0.781958652,0.906369229,SMCHD1_ENSG00000101596.17,0.539627599,0.539627599,0.539627599,0.522599858,0.522599858,0.522599858,-0.017027742,chr18,2803606,2803607,54,+,ENSG00000101596.17,SMCHD1,UTR3
SMCHD1_ENSG00000101596.17,PAS16995_AATAAA_0.2,0.895626166,NA,SMCHD1_ENSG00000101596.17,0.076600239,1,0.781958652,0.906369229,SMCHD1_ENSG00000101596.17,0.460372401,0.460372401,0.460372401,0.477400142,0.477400142,0.477400142,0.017027742,chr18,2805015,2805016,23,+,ENSG00000101596.17,SMCHD1,UTR3
SLC6A6_ENSG00000131389.18,PAS3423_APA_0.2,0.815926743,NA,SLC6A6_ENSG00000131389.18,0.076806186,1,0.781673155,0.906369229,SLC6A6_ENSG00000131389.18,0.025913045,0.025913045,0.025913045,0.022173794,0.022173794,0.022173794,-0.003739251,chr3,14448083,14448084,12,+,ENSG00000131389.18,SLC6A6,UTR3
SREK1_ENSG00000153914.16,PAS5475_AATAAA_0.3,0.80977891,NA,SREK1_ENSG00000153914.16,0.07658905,1,0.781974175,0.906369229,SREK1_ENSG00000153914.16,0.245865418,0.245865418,0.245865418,0.254148459,0.254148459,0.254148459,0.008283041,chr5,66180883,66180884,66,+,ENSG00000153914.16,SREK1,UTR3
HAPSTR1_ENSG00000182831.12,PAS15063_ATTAAA_0.15,1.59E-06,1,HAPSTR1_ENSG00000182831.12,0.076259987,1,0.782431239,0.906519176,HAPSTR1_ENSG00000182831.12,0.337895484,0.337895484,0.337895484,0.34868749,0.34868749,0.34868749,0.010792007,chr16,9119075,9119076,73,+,ENSG00000182831.12,HAPSTR1,UTR3
RNF115_ENSG00000265491.5,PAS1559_AATAAA_0.2,0.823411931,NA,RNF115_ENSG00000265491.5,0.076310346,1,0.782361222,0.906519176,RNF115_ENSG00000265491.5,0.05476235,0.05476235,0.05476235,0.060231162,0.060231162,0.060231162,0.005468812,chr1,145742188,145742189,15,-,ENSG00000265491.5,RNF115,UTR3
MARCHF6_ENSG00000145495.16,PAS5370_AATAAA_0.2,0.083074718,NA,MARCHF6_ENSG00000145495.16,0.076358803,1,0.782293873,0.906519176,MARCHF6_ENSG00000145495.16,0.095620034,0.095620034,0.095620034,0.087548184,0.087548184,0.087548184,-0.00807185,chr5,10433698,10433699,23,+,ENSG00000145495.16,MARCHF6,UTR3
CSNK1E_ENSG00000213923.13,PAS19534_ATTAAA_0.05,0.777719713,NA,CSNK1E_ENSG00000213923.13,0.075985907,1,0.782812744,0.906627476,CSNK1E_ENSG00000213923.13,0.009937438,0.009937438,0.009937438,0.011400857,0.011400857,0.011400857,0.00146342,chr22,38297602,38297603,69,-,ENSG00000213923.13,CSNK1E,UTR3
ERO1B_ENSG00000086619.15,PAS1981_ATTAAA_0.1,0.896347581,NA,ERO1B_ENSG00000086619.15,0.075957411,1,0.782852451,0.906627476,ERO1B_ENSG00000086619.15,0.730894316,0.730894316,0.730894316,0.690931128,0.690931128,0.690931128,-0.039963188,chr1,236215556,236215557,37,-,ENSG00000086619.15,ERO1B,UTR3
ERO1B_ENSG00000086619.15,PAS1982_ATTAAA_0.3,0.896347581,NA,ERO1B_ENSG00000086619.15,0.075957411,1,0.782852451,0.906627476,ERO1B_ENSG00000086619.15,0.269105684,0.269105684,0.269105684,0.309068872,0.309068872,0.309068872,0.039963188,chr1,236218384,236218385,12,-,ENSG00000086619.15,ERO1B,UTR3
CLTC_ENSG00000141367.13,PAS16190_APA_0.35,0.941533701,NA,CLTC_ENSG00000141367.13,0.075623136,1,0.783318842,0.906867786,CLTC_ENSG00000141367.13,0.01562402,0.01562402,0.01562402,0.017256362,0.017256362,0.017256362,0.001632342,chr17,59694012,59694013,32,+,ENSG00000141367.13,CLTC,UTR3
PPM1B_ENSG00000138032.21,PAS2163_AATAAA_0.25,0.896731192,NA,PPM1B_ENSG00000138032.21,0.075339393,1,0.7837156,0.906867786,PPM1B_ENSG00000138032.21,0.21560828,0.21560828,0.21560828,0.229674418,0.229674418,0.229674418,0.014066138,chr2,44231465,44231466,22,+,ENSG00000138032.21,PPM1B,UTR3
PPM1B_ENSG00000138032.21,PAS2164_AATAAA_0.25,0.896731192,NA,PPM1B_ENSG00000138032.21,0.075339393,1,0.7837156,0.906867786,PPM1B_ENSG00000138032.21,0.78439172,0.78439172,0.78439172,0.770325582,0.770325582,0.770325582,-0.014066138,chr2,44234071,44234072,28,+,ENSG00000138032.21,PPM1B,UTR3
DHX57_ENSG00000163214.21,PAS2856_ATTAAA_0.2,0.896731192,NA,DHX57_ENSG00000163214.21,0.075345192,1,0.783707483,0.906867786,DHX57_ENSG00000163214.21,0.787716649,0.787716649,0.787716649,0.809726737,0.809726737,0.809726737,0.022010087,chr2,38797728,38797729,16,-,ENSG00000163214.21,DHX57,UTR3
DHX57_ENSG00000163214.21,PAS2857_APA_0.1,0.896731192,NA,DHX57_ENSG00000163214.21,0.075345192,1,0.783707483,0.906867786,DHX57_ENSG00000163214.21,0.212283351,0.212283351,0.212283351,0.190273263,0.190273263,0.190273263,-0.022010087,chr2,38797969,38797970,13,-,ENSG00000163214.21,DHX57,UTR3
U2SURP_ENSG00000163714.18,PAS3797_AATAAA_0.35,0.980207028,NA,U2SURP_ENSG00000163714.18,0.075601865,1,0.783348557,0.906867786,U2SURP_ENSG00000163714.18,0.349995451,0.349995451,0.349995451,0.356275947,0.356275947,0.356275947,0.006280497,chr3,143056835,143056836,207,+,ENSG00000163714.18,U2SURP,UTR3
HOMEZ_ENSG00000290292.10,PAS13922_AATAAA_0.25,0.897705592,NA,HOMEZ_ENSG00000290292.10,0.074356745,1,0.78509588,0.907712235,HOMEZ_ENSG00000290292.10,0.267740284,0.267740284,0.267740284,0.248238737,0.248238737,0.248238737,-0.019501547,chr14,23274042,23274043,11,-,ENSG00000290292.10,HOMEZ,UTR3
HOMEZ_ENSG00000290292.10,PAS13923_APA_0.3,0.897705592,NA,HOMEZ_ENSG00000290292.10,0.074356745,1,0.78509588,0.907712235,HOMEZ_ENSG00000290292.10,0.732259716,0.732259716,0.732259716,0.751761263,0.751761263,0.751761263,0.019501547,chr14,23275487,23275488,57,-,ENSG00000290292.10,HOMEZ,UTR3
SKA2_ENSG00000182628.13,PAS16781_AATAAA_0.45,0.897630865,NA,SKA2_ENSG00000182628.13,0.074590815,1,0.784766207,0.907712235,SKA2_ENSG00000182628.13,0.471104942,0.471104942,0.471104942,0.452004872,0.452004872,0.452004872,-0.01910007,chr17,59109954,59109955,54,-,ENSG00000182628.13,SKA2,UTR3
SKA2_ENSG00000182628.13,PAS16782_ATTAAA_0.3,0.897630865,NA,SKA2_ENSG00000182628.13,0.074590815,1,0.784766207,0.907712235,SKA2_ENSG00000182628.13,0.528895058,0.528895058,0.528895058,0.547995128,0.547995128,0.547995128,0.01910007,chr17,59111856,59111857,86,-,ENSG00000182628.13,SKA2,UTR3
SS18_ENSG00000141380.14,PAS17182_ATTAAA_0.3,0.980207028,NA,SS18_ENSG00000141380.14,0.074374179,1,0.785071306,0.907712235,SS18_ENSG00000141380.14,0.116844175,0.116844175,0.116844175,0.129262227,0.129262227,0.129262227,0.012418052,chr18,26017333,26017334,14,-,ENSG00000141380.14,SS18,UTR3
STX7_ENSG00000079950.14,PAS7244_AATAAA_0.2,0.682055446,NA,STX7_ENSG00000079950.14,0.074352666,1,0.78510163,0.907712235,STX7_ENSG00000079950.14,0.216071321,0.216071321,0.216071321,0.227795605,0.227795605,0.227795605,0.011724284,chr6,132459512,132459514,37,-,ENSG00000079950.14,STX7,UTR3
LTBP3_ENSG00000168056.18,PAS11638_None_0.1,0.89799371,NA,LTBP3_ENSG00000168056.18,0.073803926,1,0.785876709,0.908355266,LTBP3_ENSG00000168056.18,0.126147745,0.126147745,0.126147745,0.118709324,0.118709324,0.118709324,-0.007438421,chr11,65538559,65538560,70,-,ENSG00000168056.18,LTBP3,UTR3
LTBP3_ENSG00000168056.18,PAS11639_APA_0.2,0.89799371,NA,LTBP3_ENSG00000168056.18,0.073803926,1,0.785876709,0.908355266,LTBP3_ENSG00000168056.18,0.873852255,0.873852255,0.873852255,0.881290676,0.881290676,0.881290676,0.007438421,chr11,65538818,65538819,833,-,ENSG00000168056.18,LTBP3,UTR3
CCT5_ENSG00000150753.12,PAS5367_ATTAAA_0.15,0.899542955,NA,CCT5_ENSG00000150753.12,0.072478077,1,0.787762294,0.910281158,CCT5_ENSG00000150753.12,0.992196018,0.992196018,0.992196018,0.991056325,0.991056325,0.991056325,-0.001139693,chr5,10265010,10265011,792,+,ENSG00000150753.12,CCT5,UTR3
CCT5_ENSG00000150753.12,PAS5368_AATAAA_0.15,0.899542955,NA,CCT5_ENSG00000150753.12,0.072478077,1,0.787762294,0.910281158,CCT5_ENSG00000150753.12,0.007803982,0.007803982,0.007803982,0.008943675,0.008943675,0.008943675,0.001139693,chr5,10266387,10266388,33,+,ENSG00000150753.12,CCT5,UTR3
NIPA2_ENSG00000140157.16,PAS14235_APA_0.2,0.968662112,NA,NIPA2_ENSG00000140157.16,0.072164543,1,0.788210892,0.910672726,NIPA2_ENSG00000140157.16,0.199030305,0.199030305,0.199030305,0.212614969,0.212614969,0.212614969,0.013584664,chr15,22867287,22867288,30,+,ENSG00000140157.16,NIPA2,UTR3
CTDSPL2_ENSG00000137770.14,PAS14350_ATTAAA_0.35,0.78737572,NA,CTDSPL2_ENSG00000137770.14,0.071848607,1,0.788663984,0.911058786,CTDSPL2_ENSG00000137770.14,0.116823843,0.116823843,0.116823843,0.12766148,0.12766148,0.12766148,0.010837636,chr15,44525618,44525619,12,+,ENSG00000137770.14,CTDSPL2,UTR3
KDELR2_ENSG00000136240.10,PAS7797_ATTAAA_0.4,1.32E-08,1,KDELR2_ENSG00000136240.10,0.071778553,1,0.788764595,0.911058786,KDELR2_ENSG00000136240.10,0.144126997,0.144126997,0.144126997,0.148089581,0.148089581,0.148089581,0.003962585,chr7,6461761,6461762,92,-,ENSG00000136240.10,KDELR2,UTR3
TRAF7_ENSG00000131653.14,PAS15009_AATAAA_0.15,0.90068637,NA,TRAF7_ENSG00000131653.14,0.07122651,1,0.789559283,0.911596061,TRAF7_ENSG00000131653.14,0.306592644,0.306592644,0.306592644,0.321169844,0.321169844,0.321169844,0.014577201,chr16,2176937,2176938,115,+,ENSG00000131653.14,TRAF7,UTR3
TRAF7_ENSG00000131653.14,PAS15010_APA_0.1,0.90068637,NA,TRAF7_ENSG00000131653.14,0.07122651,1,0.789559283,0.911596061,TRAF7_ENSG00000131653.14,0.693407356,0.693407356,0.693407356,0.678830156,0.678830156,0.678830156,-0.014577201,chr16,2178058,2178059,82,+,ENSG00000131653.14,TRAF7,UTR3
DOCK5_ENSG00000147459.18,PAS8209_ATTAAA_0.35,0.983093767,NA,DOCK5_ENSG00000147459.18,0.071340338,1,0.789395153,0.911596061,DOCK5_ENSG00000147459.18,0.111964289,0.111964289,0.111964289,0.122513607,0.122513607,0.122513607,0.010549319,chr8,25413045,25413046,14,+,ENSG00000147459.18,DOCK5,UTR3
EEA1_ENSG00000102189.17,PAS12927_ATTAAA_0.25,0.900766693,NA,EEA1_ENSG00000102189.17,0.070627429,1,0.790425425,0.911707169,EEA1_ENSG00000102189.17,0.403285484,0.403285484,0.403285484,0.421495674,0.421495674,0.421495674,0.01821019,chr12,92772514,92772515,53,-,ENSG00000102189.17,EEA1,UTR3
EEA1_ENSG00000102189.17,PAS12928_ATTAAA_0.45,0.900766693,NA,EEA1_ENSG00000102189.17,0.070627429,1,0.790425425,0.911707169,EEA1_ENSG00000102189.17,0.596714516,0.596714516,0.596714516,0.578504326,0.578504326,0.578504326,-0.01821019,chr12,92857336,92857337,26,-,ENSG00000102189.17,EEA1,UTR3
RSPRY1_ENSG00000159579.14,PAS15219_AATAAA_0.4,0.900766693,NA,RSPRY1_ENSG00000159579.14,0.070922485,1,0.789998348,0.911707169,RSPRY1_ENSG00000159579.14,0.614099888,0.614099888,0.614099888,0.576492907,0.576492907,0.576492907,-0.03760698,chr16,57239957,57239958,31,+,ENSG00000159579.14,RSPRY1,UTR3
RSPRY1_ENSG00000159579.14,PAS15220_AATAAA_0.35,0.900766693,NA,RSPRY1_ENSG00000159579.14,0.070922485,1,0.789998348,0.911707169,RSPRY1_ENSG00000159579.14,0.385900112,0.385900112,0.385900112,0.423507093,0.423507093,0.423507093,0.03760698,chr16,57240470,57240471,37,+,ENSG00000159579.14,RSPRY1,UTR3
AGO1_ENSG00000092847.14,PAS242_ATTAAA_0.2,0.842171255,NA,AGO1_ENSG00000092847.14,0.070552264,1,0.790534376,0.911707169,AGO1_ENSG00000092847.14,0.474053033,0.474053033,0.474053033,0.497824183,0.497824183,0.497824183,0.02377115,chr1,35929608,35929609,78,+,ENSG00000092847.14,AGO1,UTR3
CYBRD1_ENSG00000071967.12,PAS2490_APA_0.15,0.900766693,NA,CYBRD1_ENSG00000071967.12,0.070715725,1,0.790297523,0.911707169,CYBRD1_ENSG00000071967.12,0.106300248,0.106300248,0.106300248,0.116959357,0.116959357,0.116959357,0.010659109,chr2,171555167,171555168,16,+,ENSG00000071967.12,CYBRD1,UTR3
CYBRD1_ENSG00000071967.12,PAS2491_AATAAA_0.15,0.900766693,NA,CYBRD1_ENSG00000071967.12,0.070715725,1,0.790297523,0.911707169,CYBRD1_ENSG00000071967.12,0.893699752,0.893699752,0.893699752,0.883040643,0.883040643,0.883040643,-0.010659109,chr2,171558126,171558127,73,+,ENSG00000071967.12,CYBRD1,UTR3
CTPS1_ENSG00000171793.17,PAS278_AATAAA_0.2,0.956169039,NA,CTPS1_ENSG00000171793.17,0.070633181,1,0.79041709,0.911707169,CTPS1_ENSG00000171793.17,0.491755005,0.491755005,0.491755005,0.479789422,0.479789422,0.479789422,-0.011965583,chr1,41012561,41012562,89,+,ENSG00000171793.17,CTPS1,UTR3
SPRYD7_ENSG00000123178.15,PAS13452_ATTAAA_0.2,0.959227879,NA,SPRYD7_ENSG00000123178.15,0.070279932,1,0.790929635,0.91203627,SPRYD7_ENSG00000123178.15,0.474274679,0.474274679,0.474274679,0.495774226,0.495774226,0.495774226,0.021499547,chr13,49914662,49914663,32,-,ENSG00000123178.15,SPRYD7,UTR3
RPP14_ENSG00000163684.12,PAS3607_APA_0.25,0.978175721,NA,RPP14_ENSG00000163684.12,0.070172235,1,0.791086171,0.912090043,RPP14_ENSG00000163684.12,0.581580268,0.581580268,0.581580268,0.608245853,0.608245853,0.608245853,0.026665585,chr3,58319187,58319188,12,+,ENSG00000163684.12,RPP14,UTR3
NMT2_ENSG00000152465.18,PAS10397_AATAAA_0.45,0.979618015,NA,NMT2_ENSG00000152465.18,0.06950349,1,0.792061074,0.912358234,NMT2_ENSG00000152465.18,0.082468711,0.082468711,0.082468711,0.076625705,0.076625705,0.076625705,-0.005843005,chr10,15109093,15109094,27,-,ENSG00000152465.18,NMT2,UTR3
ZDHHC5_ENSG00000156599.11,PAS11025_APA_0.25,0.901722034,NA,ZDHHC5_ENSG00000156599.11,0.069684589,1,0.791796573,0.912358234,ZDHHC5_ENSG00000156599.11,0.152689034,0.152689034,0.152689034,0.14209877,0.14209877,0.14209877,-0.010590264,chr11,57700352,57700353,10,+,ENSG00000156599.11,ZDHHC5,UTR3
ZDHHC5_ENSG00000156599.11,PAS11026_AATAAA_0.2,0.901722034,NA,ZDHHC5_ENSG00000156599.11,0.069684589,1,0.791796573,0.912358234,ZDHHC5_ENSG00000156599.11,0.847310966,0.847310966,0.847310966,0.85790123,0.85790123,0.85790123,0.010590264,chr11,57701179,57701180,47,+,ENSG00000156599.11,ZDHHC5,UTR3
FBXO22_ENSG00000167196.14,PAS14493_ATTAAA_0.1,0.403804455,NA,FBXO22_ENSG00000167196.14,0.069298782,1,0.792360502,0.912358234,FBXO22_ENSG00000167196.14,0.794062589,0.794062589,0.794062589,0.804514774,0.804514774,0.804514774,0.010452185,chr15,75933127,75933128,88,+,ENSG00000167196.14,FBXO22,UTR3
WDR48_ENSG00000114742.14,PAS3482_AATAAA_0.3,0.901722034,NA,WDR48_ENSG00000114742.14,0.06950401,1,0.792060314,0.912358234,WDR48_ENSG00000114742.14,0.097911329,0.097911329,0.097911329,0.088077152,0.088077152,0.088077152,-0.009834178,chr3,39095324,39095325,20,+,ENSG00000114742.14,WDR48,UTR3
WDR48_ENSG00000114742.14,PAS3483_AATAAA_0.35,0.901722034,NA,WDR48_ENSG00000114742.14,0.06950401,1,0.792060314,0.912358234,WDR48_ENSG00000114742.14,0.902088671,0.902088671,0.902088671,0.911922848,0.911922848,0.911922848,0.009834178,chr3,39096662,39096663,108,+,ENSG00000114742.14,WDR48,UTR3
ATG12_ENSG00000145782.13,PAS6118_AATAAA_0.1,0.466147032,NA,ATG12_ENSG00000145782.13,0.069615679,1,0.791897175,0.912358234,ATG12_ENSG00000145782.13,0.081469728,0.081469728,0.081469728,0.089459437,0.089459437,0.089459437,0.007989709,chr5,115829233,115829234,10,-,ENSG00000145782.13,ATG12,UTR3
GSR_ENSG00000104687.14,PAS8624_AATAAA_0.35,0.90182708,NA,GSR_ENSG00000104687.14,0.069259413,1,0.792418141,0.912358234,GSR_ENSG00000104687.14,0.843083627,0.843083627,0.843083627,0.835672497,0.835672497,0.835672497,-0.00741113,chr8,30678066,30678067,184,-,ENSG00000104687.14,GSR,UTR3
GSR_ENSG00000104687.14,PAS8625_APA_0.15,0.90182708,NA,GSR_ENSG00000104687.14,0.069259413,1,0.792418141,0.912358234,GSR_ENSG00000104687.14,0.156916373,0.156916373,0.156916373,0.164327503,0.164327503,0.164327503,0.00741113,chr8,30679443,30679444,93,-,ENSG00000104687.14,GSR,UTR3
PABPC1_ENSG00000070756.17,PAS8847_AATAAA_0.3,3.52E-14,1,PABPC1_ENSG00000070756.17,0.069369756,1,0.792256634,0.912358234,PABPC1_ENSG00000070756.17,0.003911029,0.003911029,0.003911029,0.00369211,0.00369211,0.00369211,-2.19E-04,chr8,100715346,100715347,25,-,ENSG00000070756.17,PABPC1,UTR3
RBM12B_ENSG00000183808.12,PAS8805_AATAAA_0.45,0.464438991,NA,RBM12B_ENSG00000183808.12,0.069084047,1,0.792675103,0.912527491,RBM12B_ENSG00000183808.12,0.323549243,0.323549243,0.323549243,0.311053373,0.311053373,0.311053373,-0.012495869,chr8,93728161,93728162,30,-,ENSG00000183808.12,RBM12B,UTR3
PPP6R3_ENSG00000110075.15,PAS11167_AATAAA_0.2,0.902505449,NA,PPP6R3_ENSG00000110075.15,0.068460435,1,0.793591715,0.912890118,PPP6R3_ENSG00000110075.15,0.196097762,0.196097762,0.196097762,0.208968457,0.208968457,0.208968457,0.012870695,chr11,68614591,68614592,55,+,ENSG00000110075.15,PPP6R3,UTR3
PPP6R3_ENSG00000110075.15,PAS11168_AATAAA_0.2,0.902505449,NA,PPP6R3_ENSG00000110075.15,0.068460435,1,0.793591715,0.912890118,PPP6R3_ENSG00000110075.15,0.803902238,0.803902238,0.803902238,0.791031543,0.791031543,0.791031543,-0.012870695,chr11,68615330,68615331,103,+,ENSG00000110075.15,PPP6R3,UTR3
RBM19_ENSG00000122965.11,PAS13031_AATAAA_0.2,0.916415961,NA,RBM19_ENSG00000122965.11,0.068603335,1,0.793381282,0.912890118,RBM19_ENSG00000122965.11,0.241541281,0.241541281,0.241541281,0.223202925,0.223202925,0.223202925,-0.018338356,chr12,113822693,113822694,13,-,ENSG00000122965.11,RBM19,UTR3
OGFOD1_ENSG00000087263.17,PAS15206_ATTAAA_0.1,0.902505449,NA,OGFOD1_ENSG00000087263.17,0.068171869,1,0.794017371,0.912890118,OGFOD1_ENSG00000087263.17,0.350320998,0.350320998,0.350320998,0.367962215,0.367962215,0.367962215,0.017641217,chr16,56476414,56476415,17,+,ENSG00000087263.17,OGFOD1,UTR3
OGFOD1_ENSG00000087263.17,PAS15208_ATTAAA_0.05,0.902505449,NA,OGFOD1_ENSG00000087263.17,0.068171869,1,0.794017371,0.912890118,OGFOD1_ENSG00000087263.17,0.649679002,0.649679002,0.649679002,0.632037785,0.632037785,0.632037785,-0.017641217,chr16,56477493,56477494,67,+,ENSG00000087263.17,OGFOD1,UTR3
SFT2D2_ENSG00000213064.10,PAS705_APA_0.3,0.902426958,NA,SFT2D2_ENSG00000213064.10,0.068719103,1,0.793210975,0.912890118,SFT2D2_ENSG00000213064.10,0.207907119,0.207907119,0.207907119,0.184877194,0.184877194,0.184877194,-0.023029926,chr1,168242848,168242849,15,+,ENSG00000213064.10,SFT2D2,UTR3
SFT2D2_ENSG00000213064.10,PAS706_AATAAA_0.3,0.902426958,NA,SFT2D2_ENSG00000213064.10,0.068719103,1,0.793210975,0.912890118,SFT2D2_ENSG00000213064.10,0.792092881,0.792092881,0.792092881,0.815122806,0.815122806,0.815122806,0.023029926,chr1,168253018,168253019,29,+,ENSG00000213064.10,SFT2D2,UTR3
GPAT4_ENSG00000158669.11,PAS8274_ATTAAA_0.1,0.90311445,NA,GPAT4_ENSG00000158669.11,0.068122628,1,0.794090103,0.912890118,GPAT4_ENSG00000158669.11,0.063335058,0.063335058,0.063335058,0.058012845,0.058012845,0.058012845,-0.005322213,chr8,41621294,41621295,29,+,ENSG00000158669.11,GPAT4,UTR3
ECPAS_ENSG00000136813.15,PAS9625_AATAAA_0.3,0.902505449,NA,ECPAS_ENSG00000136813.15,0.06813134,1,0.794077232,0.912890118,ECPAS_ENSG00000136813.15,0.014993893,0.014993893,0.014993893,0.013141598,0.013141598,0.013141598,-0.001852295,chr9,111360695,111360696,15,-,ENSG00000136813.15,ECPAS,UTR3
ECPAS_ENSG00000136813.15,PAS9626_AATAAA_0.25,0.902505449,NA,ECPAS_ENSG00000136813.15,0.06813134,1,0.794077232,0.912890118,ECPAS_ENSG00000136813.15,0.985006107,0.985006107,0.985006107,0.986858402,0.986858402,0.986858402,0.001852295,chr9,111361888,111361889,834,-,ENSG00000136813.15,ECPAS,UTR3
USP15_ENSG00000135655.16,PAS12181_AATAAA_0.15,0.056940644,NA,USP15_ENSG00000135655.16,0.067766508,1,0.794616938,0.91324276,USP15_ENSG00000135655.16,0.841806767,0.841806767,0.841806767,0.832799171,0.832799171,0.832799171,-0.009007596,chr12,62404641,62404642,49,+,ENSG00000135655.16,USP15,UTR3
