gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,ctrl_DMSO_1,ctrl_DMSO_2,ctrl_DMSO_3,ctrl_SDMAi_ADMAi_1,ctrl_SDMAi_ADMAi_2,ctrl_SDMAi_ADMAi_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
MITD1_ENSG00000158411.11,PAS3061_AATAAA_0.3,0.967038444,NA,MITD1_ENSG00000158411.11,0.008059029,1,0.928468322,0.970288329,MITD1_ENSG00000158411.11,0.066861636,0.066861636,0.066861636,0.069769866,0.069769866,0.069769866,0.00290823,chr2,99161428,99161429,13,-,ENSG00000158411.11,MITD1,UTR3
MITD1_ENSG00000158411.11,PAS3062_AATAAA_0.3,0.967038444,NA,MITD1_ENSG00000158411.11,0.008059029,1,0.928468322,0.970288329,MITD1_ENSG00000158411.11,0.933138364,0.933138364,0.933138364,0.930230134,0.930230134,0.930230134,-0.00290823,chr2,99169264,99169265,123,-,ENSG00000158411.11,MITD1,UTR3
ZFAND1_ENSG00000104231.11,PAS8768_APA_0.25,0.99231596,NA,ZFAND1_ENSG00000104231.11,0.00810784,1,0.928252609,0.970288329,ZFAND1_ENSG00000104231.11,0.092253357,0.092253357,0.092253357,0.090826696,0.090826696,0.090826696,-0.001426661,chr8,81702131,81702132,20,-,ENSG00000104231.11,ZFAND1,UTR3
STAT3_ENSG00000168610.16,PAS16648_None_0.25,0.862331604,NA,STAT3_ENSG00000168610.16,0.007903065,1,0.92916203,0.970447869,STAT3_ENSG00000168610.16,0.776797035,0.776797035,0.776797035,0.773374622,0.773374622,0.773374622,-0.003422413,chr17,42314847,42314848,19,-,ENSG00000168610.16,STAT3,UTR3
MIEF1_ENSG00000100335.15,PAS19350_AATAAA_0.35,0.967726144,NA,MIEF1_ENSG00000100335.15,0.007765066,1,0.929781611,0.970853984,MIEF1_ENSG00000100335.15,0.331881305,0.331881305,0.331881305,0.324739935,0.324739935,0.324739935,-0.00714137,chr22,39517391,39517392,19,+,ENSG00000100335.15,MIEF1,UTR3
MIEF1_ENSG00000100335.15,PAS19351_AATAAA_0.1,0.967726144,NA,MIEF1_ENSG00000100335.15,0.007765066,1,0.929781611,0.970853984,MIEF1_ENSG00000100335.15,0.668118695,0.668118695,0.668118695,0.675260065,0.675260065,0.675260065,0.00714137,chr22,39518130,39518131,83,+,ENSG00000100335.15,MIEF1,UTR3
NAA50_ENSG00000121579.14,PAS4324_APA_0.3,0.800685568,NA,NAA50_ENSG00000121579.14,0.007735802,1,0.929913708,0.970871446,NAA50_ENSG00000121579.14,0.077454206,0.077454206,0.077454206,0.075969418,0.075969418,0.075969418,-0.001484788,chr3,113720208,113720209,28,-,ENSG00000121579.14,NAA50,UTR3
OSGIN2_ENSG00000164823.11,PAS8363_AATAAA_0.25,0.925594285,NA,OSGIN2_ENSG00000164823.11,0.007652125,1,0.930292825,0.971146771,OSGIN2_ENSG00000164823.11,0.117895057,0.117895057,0.117895057,0.115916616,0.115916616,0.115916616,-0.001978441,chr8,89926398,89926399,48,+,ENSG00000164823.11,OSGIN2,UTR3
KPNA6_ENSG00000025800.14,PAS216_None_0.25,0.473213664,NA,KPNA6_ENSG00000025800.14,0.007508932,1,0.930946465,0.971186885,KPNA6_ENSG00000025800.14,0.019076858,0.019076858,0.019076858,0.019711478,0.019711478,0.019711478,6.35E-04,chr1,32171437,32171438,18,+,ENSG00000025800.14,KPNA6,UTR3
ERLIN2_ENSG00000147475.17,PAS8251_ATTAAA_0.25,0.284993357,NA,ERLIN2_ENSG00000147475.17,0.007546732,1,0.930773311,0.971186885,ERLIN2_ENSG00000147475.17,0.190594692,0.190594692,0.190594692,0.185896019,0.185896019,0.185896019,-0.004698672,chr8,37756919,37756920,36,+,ENSG00000147475.17,ERLIN2,UTR3
TM2D2_ENSG00000169490.17,PAS8652_AATAAA_0.35,0.968140944,NA,TM2D2_ENSG00000169490.17,0.007492941,1,0.931019849,0.971186885,TM2D2_ENSG00000169490.17,0.080107146,0.080107146,0.080107146,0.082770192,0.082770192,0.082770192,0.002663045,chr8,38990528,38990529,11,-,ENSG00000169490.17,TM2D2,UTR3
TM2D2_ENSG00000169490.17,PAS8653_AATAAA_0.25,0.968140944,NA,TM2D2_ENSG00000169490.17,0.007492941,1,0.931019849,0.971186885,TM2D2_ENSG00000169490.17,0.919892854,0.919892854,0.919892854,0.917229808,0.917229808,0.917229808,-0.002663045,chr8,38990804,38990805,92,-,ENSG00000169490.17,TM2D2,UTR3
NIPSNAP3A_ENSG00000136783.10,PAS9208_ATTAAA_0.25,0.968140944,NA,NIPSNAP3A_ENSG00000136783.10,0.007492098,1,0.93102372,0.971186885,NIPSNAP3A_ENSG00000136783.10,0.215970565,0.215970565,0.215970565,0.219831649,0.219831649,0.219831649,0.003861085,chr9,104759579,104759580,31,+,ENSG00000136783.10,NIPSNAP3A,UTR3
NIPSNAP3A_ENSG00000136783.10,PAS9209_AATAAA_0.05,0.968140944,NA,NIPSNAP3A_ENSG00000136783.10,0.007492098,1,0.93102372,0.971186885,NIPSNAP3A_ENSG00000136783.10,0.784029435,0.784029435,0.784029435,0.780168351,0.780168351,0.780168351,-0.003861085,chr9,104760117,104760118,67,+,ENSG00000136783.10,NIPSNAP3A,UTR3
TFPI2_ENSG00000105825.14,PAS7997_ATTAAA_0.2,0.854933634,NA,TFPI2_ENSG00000105825.14,0.007455164,1,0.931193527,0.971243621,TFPI2_ENSG00000105825.14,0.21734332,0.21734332,0.21734332,0.220828372,0.220828372,0.220828372,0.003485052,chr7,93885833,93885834,11,-,ENSG00000105825.14,TFPI2,UTR3
YAF2_ENSG00000015153.15,PAS12692_AATAAA_0.2,0.805617844,NA,YAF2_ENSG00000015153.15,0.00738062,1,0.931537538,0.971482015,YAF2_ENSG00000015153.15,0.452707381,0.452707381,0.452707381,0.463495138,0.463495138,0.463495138,0.010787757,chr12,42160041,42160042,64,-,ENSG00000015153.15,YAF2,UTR3
TRAK1_ENSG00000182606.17,PAS3495_ATTAAA_0.35,0.562417362,NA,TRAK1_ENSG00000182606.17,0.007348844,1,0.931684712,0.971515099,TRAK1_ENSG00000182606.17,0.420449859,0.420449859,0.420449859,0.423731511,0.423731511,0.423731511,0.003281652,chr3,42210291,42210292,17,+,ENSG00000182606.17,TRAK1,UTR3
RHNO1_ENSG00000171792.11,PAS11872_APA_0.2,0.968961221,NA,RHNO1_ENSG00000171792.11,0.007201255,1,0.932372525,0.971633319,RHNO1_ENSG00000171792.11,0.45527052,0.45527052,0.45527052,0.450687786,0.450687786,0.450687786,-0.004582734,chr12,2889006,2889007,42,+,ENSG00000171792.11,RHNO1,UTR3
RHNO1_ENSG00000171792.11,PAS11873_None_0.2,0.968961221,NA,RHNO1_ENSG00000171792.11,0.007201255,1,0.932372525,0.971633319,RHNO1_ENSG00000171792.11,0.54472948,0.54472948,0.54472948,0.549312214,0.549312214,0.549312214,0.004582734,chr12,2889457,2889458,25,+,ENSG00000171792.11,RHNO1,UTR3
BMAL2_ENSG00000029153.15,PAS12000_AATAAA_0.3,0.935696296,NA,BMAL2_ENSG00000029153.15,0.007293416,1,0.931942199,0.971633319,BMAL2_ENSG00000029153.15,0.213848718,0.213848718,0.213848718,0.218210706,0.218210706,0.218210706,0.004361988,chr12,27424364,27424365,22,+,ENSG00000029153.15,BMAL2,UTR3
PDE8A_ENSG00000073417.15,PAS14539_ATTAAA_0.4,0.968961221,NA,PDE8A_ENSG00000073417.15,0.00720064,1,0.932375407,0.971633319,PDE8A_ENSG00000073417.15,0.126945366,0.126945366,0.126945366,0.121954693,0.121954693,0.121954693,-0.004990673,chr15,85138424,85138425,23,+,ENSG00000073417.15,PDE8A,UTR3
PDE8A_ENSG00000073417.15,PAS14540_ATTAAA_0.3,0.968961221,NA,PDE8A_ENSG00000073417.15,0.00720064,1,0.932375407,0.971633319,PDE8A_ENSG00000073417.15,0.873054634,0.873054634,0.873054634,0.878045307,0.878045307,0.878045307,0.004990673,chr15,85139138,85139139,40,+,ENSG00000073417.15,PDE8A,UTR3
ICE2_ENSG00000128915.12,PAS14765_AATAAA_0.2,0.994963256,NA,ICE2_ENSG00000128915.12,0.007051981,1,0.933075456,0.972242443,ICE2_ENSG00000128915.12,0.035144119,0.035144119,0.035144119,0.033527211,0.033527211,0.033527211,-0.001616908,chr15,60451095,60451096,30,-,ENSG00000128915.12,ICE2,UTR3
NPAS2_ENSG00000170485.17,PAS2348_AATAAA_0.15,0.969936653,NA,NPAS2_ENSG00000170485.17,0.006942511,1,0.933595721,0.972543698,NPAS2_ENSG00000170485.17,0.492766807,0.492766807,0.492766807,0.498878656,0.498878656,0.498878656,0.006111849,chr2,100996051,100996052,32,+,ENSG00000170485.17,NPAS2,UTR3
NPAS2_ENSG00000170485.17,PAS2349_AATAAA_0.1,0.969936653,NA,NPAS2_ENSG00000170485.17,0.006942511,1,0.933595721,0.972543698,NPAS2_ENSG00000170485.17,0.507233193,0.507233193,0.507233193,0.501121344,0.501121344,0.501121344,-0.006111849,chr2,100996824,100996825,20,+,ENSG00000170485.17,NPAS2,UTR3
CUL4B_ENSG00000158290.19,PAS20086_APA_0.1,0.998696137,NA,CUL4B_ENSG00000158290.19,0.006887144,1,0.933860431,0.972699037,CUL4B_ENSG00000158290.19,0.120925685,0.120925685,0.120925685,0.123644016,0.123644016,0.123644016,0.002718331,chrX,120526301,120526302,13,-,ENSG00000158290.19,CUL4B,UTR3
NUDT4_ENSG00000173598.14,PAS12263_ATTAAA_0.35,0.974956465,NA,NUDT4_ENSG00000173598.14,0.006805794,1,0.934251315,0.972985744,NUDT4_ENSG00000173598.14,0.100122158,0.100122158,0.100122158,0.098088895,0.098088895,0.098088895,-0.002033264,chr12,93399835,93399836,73,+,ENSG00000173598.14,NUDT4,UTR3
MKI67_ENSG00000148773.14,PAS10801_AATAAA_0.2,0.16938196,NA,MKI67_ENSG00000148773.14,0.006736022,1,0.934588445,0.973139587,MKI67_ENSG00000148773.14,0.183293643,0.183293643,0.183293643,0.18540567,0.18540567,0.18540567,0.002112026,chr10,128099143,128099144,100,-,ENSG00000148773.14,MKI67,UTR3
SF3A1_ENSG00000099995.19,PAS19492_APA_0.2,0.587637223,NA,SF3A1_ENSG00000099995.19,0.006727381,1,0.93463032,0.973139587,SF3A1_ENSG00000099995.19,0.356806698,0.356806698,0.356806698,0.354319116,0.354319116,0.354319116,-0.002487582,chr22,30333712,30333713,33,-,ENSG00000099995.19,SF3A1,UTR3
EIF2AK2_ENSG00000055332.19,PAS2839_AATAAA_0.35,0.41657215,NA,EIF2AK2_ENSG00000055332.19,0.006658736,1,0.934963944,0.973246115,EIF2AK2_ENSG00000055332.19,0.283998399,0.283998399,0.283998399,0.287867454,0.287867454,0.287867454,0.003869056,chr2,37099211,37099212,122,-,ENSG00000055332.19,EIF2AK2,UTR3
TMED4_ENSG00000158604.15,PAS7929_APA_0.1,0.259873229,NA,TMED4_ENSG00000158604.15,0.006664236,1,0.934937151,0.973246115,TMED4_ENSG00000158604.15,0.114372788,0.114372788,0.114372788,0.114095938,0.114095938,0.114095938,-2.77E-04,chr7,44579171,44579172,11,-,ENSG00000158604.15,TMED4,UTR3
STAM2_ENSG00000115145.10,PAS3154_AATAAA_0.3,0.309879901,NA,STAM2_ENSG00000115145.10,0.006625161,1,0.935127751,0.973296231,STAM2_ENSG00000115145.10,0.201226655,0.201226655,0.201226655,0.207749621,0.207749621,0.207749621,0.006522967,chr2,152118597,152118598,20,-,ENSG00000115145.10,STAM2,UTR3
CCDC47_ENSG00000108588.15,PAS16809_APA_0.3,0.828215074,NA,CCDC47_ENSG00000108588.15,0.006592805,1,0.935286009,0.97334056,CCDC47_ENSG00000108588.15,0.100335942,0.100335942,0.100335942,0.097411301,0.097411301,0.097411301,-0.002924641,chr17,63746622,63746623,10,-,ENSG00000108588.15,CCDC47,UTR3
POGZ_ENSG00000143442.23,PAS1623_APA_0.2,0.884583826,NA,POGZ_ENSG00000143442.23,0.006491581,1,0.93578365,0.973738026,POGZ_ENSG00000143442.23,0.297230486,0.297230486,0.297230486,0.299793671,0.299793671,0.299793671,0.002563184,chr1,151404215,151404216,11,-,ENSG00000143442.23,POGZ,UTR3
TACC2_ENSG00000138162.19,PAS10260_AATAAA_0.45,0.972129821,NA,TACC2_ENSG00000138162.19,0.00639313,1,0.936271416,0.973763931,TACC2_ENSG00000138162.19,0.193330664,0.193330664,0.193330664,0.188866475,0.188866475,0.188866475,-0.004464188,chr10,122254209,122254210,15,+,ENSG00000138162.19,TACC2,UTR3
TACC2_ENSG00000138162.19,PAS10261_AATAAA_0.3,0.972129821,NA,TACC2_ENSG00000138162.19,0.00639313,1,0.936271416,0.973763931,TACC2_ENSG00000138162.19,0.806669336,0.806669336,0.806669336,0.811133525,0.811133525,0.811133525,0.004464188,chr10,122254539,122254540,36,+,ENSG00000138162.19,TACC2,UTR3
NOVA1_ENSG00000139910.20,PAS13946_APA_0.15,0.972129821,NA,NOVA1_ENSG00000139910.20,0.006397277,1,0.936250791,0.973763931,NOVA1_ENSG00000139910.20,0.544927487,0.544927487,0.544927487,0.537221342,0.537221342,0.537221342,-0.007706145,chr14,26445889,26445890,27,-,ENSG00000139910.20,NOVA1,UTR3
NOVA1_ENSG00000139910.20,PAS13947_AATAAA_0.4,0.972129821,NA,NOVA1_ENSG00000139910.20,0.006397277,1,0.936250791,0.973763931,NOVA1_ENSG00000139910.20,0.455072513,0.455072513,0.455072513,0.462778658,0.462778658,0.462778658,0.007706145,chr14,26470118,26470119,16,-,ENSG00000139910.20,NOVA1,UTR3
RPL22_ENSG00000116251.11,PAS1049_ATTAAA_0.2,0.97324832,NA,RPL22_ENSG00000116251.11,0.006024622,1,0.938131577,0.974100247,RPL22_ENSG00000116251.11,0.342041549,0.342041549,0.342041549,0.344264297,0.344264297,0.344264297,0.002222748,chr1,6185031,6185032,151,-,ENSG00000116251.11,RPL22,UTR3
RPL22_ENSG00000116251.11,PAS1050_AATAAA_0.15,0.97324832,NA,RPL22_ENSG00000116251.11,0.006024622,1,0.938131577,0.974100247,RPL22_ENSG00000116251.11,0.657958451,0.657958451,0.657958451,0.655735703,0.655735703,0.655735703,-0.002222748,chr1,6186218,6186219,259,-,ENSG00000116251.11,RPL22,UTR3
SMARCC2_ENSG00000139613.12,PAS12800_None_0.2,0.707765219,NA,SMARCC2_ENSG00000139613.12,0.006041124,1,0.938047073,0.974100247,SMARCC2_ENSG00000139613.12,0.018597987,0.018597987,0.018597987,0.017921173,0.017921173,0.017921173,-6.77E-04,chr12,56162977,56162978,20,-,ENSG00000139613.12,SMARCC2,UTR3
PHLDA1_ENSG00000139289.15,PAS12891_AATAAA_0.3,7.40E-04,1,PHLDA1_ENSG00000139289.15,0.005822178,1,0.939177879,0.974100247,PHLDA1_ENSG00000139289.15,0.077963962,0.077963962,0.077963962,0.078871322,0.078871322,0.078871322,9.07E-04,chr12,76026579,76026580,66,-,ENSG00000139289.15,PHLDA1,UTR3
ATPAF1_ENSG00000123472.13,PAS1316_AATAAA_0.3,0.97324832,NA,ATPAF1_ENSG00000123472.13,0.005975688,1,0.938382845,0.974100247,ATPAF1_ENSG00000123472.13,0.187773737,0.187773737,0.187773737,0.191471906,0.191471906,0.191471906,0.003698169,chr1,46632740,46632741,67,-,ENSG00000123472.13,ATPAF1,UTR3
ATPAF1_ENSG00000123472.13,PAS1317_AATAAA_0.25,0.97324832,NA,ATPAF1_ENSG00000123472.13,0.005975688,1,0.938382845,0.974100247,ATPAF1_ENSG00000123472.13,0.812226263,0.812226263,0.812226263,0.808528094,0.808528094,0.808528094,-0.003698169,chr1,46635046,46635047,56,-,ENSG00000123472.13,ATPAF1,UTR3
AP5M1_ENSG00000053770.12,PAS13665_ATTAAA_0.15,0.453606285,NA,AP5M1_ENSG00000053770.12,0.005972791,1,0.938397752,0.974100247,AP5M1_ENSG00000053770.12,0.613306072,0.613306072,0.613306072,0.617117236,0.617117236,0.617117236,0.003811164,chr14,57290072,57290073,11,+,ENSG00000053770.12,AP5M1,UTR3
SERBP1_ENSG00000142864.15,PAS1389_None_0.15,0.945812981,NA,SERBP1_ENSG00000142864.15,0.005985949,1,0.93833007,0.974100247,SERBP1_ENSG00000142864.15,0.007033886,0.007033886,0.007033886,0.007264736,0.007264736,0.007264736,2.31E-04,chr1,67412272,67412273,28,-,ENSG00000142864.15,SERBP1,UTR3
MEF2A_ENSG00000068305.19,PAS14590_APA_0.25,0.97324832,NA,MEF2A_ENSG00000068305.19,0.005847752,1,0.939044705,0.974100247,MEF2A_ENSG00000068305.19,0.267109775,0.267109775,0.267109775,0.271860692,0.271860692,0.271860692,0.004750917,chr15,99714030,99714031,83,+,ENSG00000068305.19,MEF2A,UTR3
MEF2A_ENSG00000068305.19,PAS14591_AATAAA_0.45,0.97324832,NA,MEF2A_ENSG00000068305.19,0.005847752,1,0.939044705,0.974100247,MEF2A_ENSG00000068305.19,0.732890225,0.732890225,0.732890225,0.728139308,0.728139308,0.728139308,-0.004750917,chr15,99716398,99716399,35,+,ENSG00000068305.19,MEF2A,UTR3
MESD_ENSG00000117899.11,PAS14890_APA_0.35,0.40155506,NA,MESD_ENSG00000117899.11,0.005831492,1,0.939129344,0.974100247,MESD_ENSG00000117899.11,0.126685575,0.126685575,0.126685575,0.129804482,0.129804482,0.129804482,0.003118907,chr15,80978662,80978663,52,-,ENSG00000117899.11,MESD,UTR3
TOM1L1_ENSG00000141198.16,PAS16164_AATAAA_0.3,0.755150635,NA,TOM1L1_ENSG00000141198.16,0.005806972,1,0.939257208,0.974100247,TOM1L1_ENSG00000141198.16,0.063918246,0.063918246,0.063918246,0.062248175,0.062248175,0.062248175,-0.001670071,chr17,54937262,54937263,65,+,ENSG00000141198.16,TOM1L1,UTR3
PRKAR1A_ENSG00000108946.16,PAS16247_AATAAA_0.15,0.927098717,NA,PRKAR1A_ENSG00000108946.16,0.005831772,1,0.939127887,0.974100247,PRKAR1A_ENSG00000108946.16,0.038833399,0.038833399,0.038833399,0.039925904,0.039925904,0.039925904,0.001092504,chr17,68530663,68530664,54,+,ENSG00000108946.16,PRKAR1A,UTR3
SOX9_ENSG00000125398.8,PAS16250_ATTAAA_0.45,0.97324832,NA,SOX9_ENSG00000125398.8,0.005885948,1,0.938846348,0.974100247,SOX9_ENSG00000125398.8,0.244073257,0.244073257,0.244073257,0.238322084,0.238322084,0.238322084,-0.005751173,chr17,72125541,72125542,18,+,ENSG00000125398.8,SOX9,UTR3
SOX9_ENSG00000125398.8,PAS16251_AATAAA_0.4,0.97324832,NA,SOX9_ENSG00000125398.8,0.005885948,1,0.938846348,0.974100247,SOX9_ENSG00000125398.8,0.755926743,0.755926743,0.755926743,0.761677916,0.761677916,0.761677916,0.005751173,chr17,72126410,72126411,46,+,ENSG00000125398.8,SOX9,UTR3
IRF2BP2_ENSG00000168264.11,PAS1966_AATAAA_0.2,0.988772767,NA,IRF2BP2_ENSG00000168264.11,0.005852419,1,0.939020434,0.974100247,IRF2BP2_ENSG00000168264.11,0.211450387,0.211450387,0.211450387,0.209545178,0.209545178,0.209545178,-0.001905209,chr1,234604270,234604271,54,-,ENSG00000168264.11,IRF2BP2,UTR3
MTA3_ENSG00000057935.14,PAS2157_AATAAA_0.3,0.031508249,1,MTA3_ENSG00000057935.14,0.005974384,1,0.938389554,0.974100247,MTA3_ENSG00000057935.14,0.112913,0.112913,0.112913,0.110124142,0.110124142,0.110124142,-0.002788858,chr2,42709541,42709542,16,+,ENSG00000057935.14,MTA3,UTR3
PPP3CA_ENSG00000138814.17,PAS5200_AATAAA_0.3,0.97324832,NA,PPP3CA_ENSG00000138814.17,0.005899376,1,0.938776768,0.974100247,PPP3CA_ENSG00000138814.17,0.722039891,0.722039891,0.722039891,0.71757407,0.71757407,0.71757407,-0.004465821,chr4,101023432,101023433,26,-,ENSG00000138814.17,PPP3CA,UTR3
PPP3CA_ENSG00000138814.17,PAS5201_AATAAA_0.25,0.97324832,NA,PPP3CA_ENSG00000138814.17,0.005899376,1,0.938776768,0.974100247,PPP3CA_ENSG00000138814.17,0.277960109,0.277960109,0.277960109,0.28242593,0.28242593,0.28242593,0.004465821,chr4,101024328,101024329,36,-,ENSG00000138814.17,PPP3CA,UTR3
TRERF1_ENSG00000124496.13,PAS7044_AATAAA_0.25,0.955971568,NA,TRERF1_ENSG00000124496.13,0.006041212,1,0.938046622,0.974100247,TRERF1_ENSG00000124496.13,0.497315336,0.497315336,0.497315336,0.509976334,0.509976334,0.509976334,0.012660997,chr6,42228126,42228127,46,-,ENSG00000124496.13,TRERF1,UTR3
DST_ENSG00000151914.22,PAS7084_AATAAA_0.3,0.97389421,NA,DST_ENSG00000151914.22,0.006273289,1,0.936870288,0.974100247,DST_ENSG00000151914.22,0.353789985,0.353789985,0.353789985,0.376594512,0.376594512,0.376594512,0.022804527,chr6,56458238,56458239,79,-,ENSG00000151914.22,DST,UTR3
TMEM8B_ENSG00000137103.20,PAS9099_AATAAA_0.15,0.97324832,NA,TMEM8B_ENSG00000137103.20,0.005979341,1,0.938364048,0.974100247,TMEM8B_ENSG00000137103.20,0.370550923,0.370550923,0.370550923,0.378452496,0.378452496,0.378452496,0.007901573,chr9,35847233,35847234,29,+,ENSG00000137103.20,TMEM8B,UTR3
TMEM8B_ENSG00000137103.20,PAS9100_None_0.2,0.97324832,NA,TMEM8B_ENSG00000137103.20,0.005979341,1,0.938364048,0.974100247,TMEM8B_ENSG00000137103.20,0.629449077,0.629449077,0.629449077,0.621547504,0.621547504,0.621547504,-0.007901573,chr9,35854423,35854424,38,+,ENSG00000137103.20,TMEM8B,UTR3
CEBPZOS_ENSG00000218739.10,PAS2140_AATAAA_0.4,0.97339993,NA,CEBPZOS_ENSG00000218739.10,0.005689237,1,0.939874955,0.974430818,CEBPZOS_ENSG00000218739.10,0.706076172,0.706076172,0.706076172,0.708440161,0.708440161,0.708440161,0.002363989,chr2,37202703,37202704,13,+,ENSG00000218739.10,CEBPZOS,UTR3
CEBPZOS_ENSG00000218739.10,PAS2141_AATAAA_0.05,0.97339993,NA,CEBPZOS_ENSG00000218739.10,0.005689237,1,0.939874955,0.974430818,CEBPZOS_ENSG00000218739.10,0.293923828,0.293923828,0.293923828,0.291559839,0.291559839,0.291559839,-0.002363989,chr2,37204742,37204743,245,+,ENSG00000218739.10,CEBPZOS,UTR3
TUBB_ENSG00000196230.14,PAS6470_AATAAA_0.1,0.97339993,NA,TUBB_ENSG00000196230.14,0.005658148,1,0.940039143,0.974430818,TUBB_ENSG00000196230.14,0.70017271,0.70017271,0.70017271,0.698808313,0.698808313,0.698808313,-0.001364397,chr6,30724575,30724576,2488,+,ENSG00000196230.14,TUBB,UTR3
TUBB_ENSG00000196230.14,PAS6471_AATAAA_0.4,0.97339993,NA,TUBB_ENSG00000196230.14,0.005658148,1,0.940039143,0.974430818,TUBB_ENSG00000196230.14,0.29982729,0.29982729,0.29982729,0.301191687,0.301191687,0.301191687,0.001364397,chr6,30725415,30725416,1032,+,ENSG00000196230.14,TUBB,UTR3
U2SURP_ENSG00000163714.18,PAS3797_AATAAA_0.35,0.810809159,NA,U2SURP_ENSG00000163714.18,0.005587733,1,0.940412717,0.974697994,U2SURP_ENSG00000163714.18,0.349144656,0.349144656,0.349144656,0.352037043,0.352037043,0.352037043,0.002892387,chr3,143056835,143056836,207,+,ENSG00000163714.18,U2SURP,UTR3
VGLL4_ENSG00000144560.16,PAS4012_AATAAA_0.25,0.97389421,NA,VGLL4_ENSG00000144560.16,0.005506127,1,0.940848636,0.974909651,VGLL4_ENSG00000144560.16,0.549734529,0.549734529,0.549734529,0.554639,0.554639,0.554639,0.004904471,chr3,11556069,11556070,480,-,ENSG00000144560.16,VGLL4,UTR3
VGLL4_ENSG00000144560.16,PAS4013_None_0.05,0.97389421,NA,VGLL4_ENSG00000144560.16,0.005506127,1,0.940848636,0.974909651,VGLL4_ENSG00000144560.16,0.450265471,0.450265471,0.450265471,0.445361,0.445361,0.445361,-0.004904471,chr3,11558413,11558414,19,-,ENSG00000144560.16,VGLL4,UTR3
TIMM10B_ENSG00000132286.12,PAS10860_APA_0.15,0.97389421,NA,TIMM10B_ENSG00000132286.12,0.005194125,1,0.94254598,0.975034946,TIMM10B_ENSG00000132286.12,0.565989818,0.565989818,0.565989818,0.558790782,0.558790782,0.558790782,-0.007199036,chr11,6483056,6483057,33,+,ENSG00000132286.12,TIMM10B,UTR3
TIMM10B_ENSG00000132286.12,PAS10861_AATAAA_0.05,0.97389421,NA,TIMM10B_ENSG00000132286.12,0.005194125,1,0.94254598,0.975034946,TIMM10B_ENSG00000132286.12,0.434010182,0.434010182,0.434010182,0.441209218,0.441209218,0.441209218,0.007199036,chr11,6484679,6484680,34,+,ENSG00000132286.12,TIMM10B,UTR3
ANKRD13C_ENSG00000118454.13,PAS1403_AATAAA_0.4,0.97389421,NA,ANKRD13C_ENSG00000118454.13,0.00514399,1,0.942823453,0.975034946,ANKRD13C_ENSG00000118454.13,0.569271282,0.569271282,0.569271282,0.575728633,0.575728633,0.575728633,0.006457352,chr1,70260593,70260594,22,-,ENSG00000118454.13,ANKRD13C,UTR3
ANKRD13C_ENSG00000118454.13,PAS1404_AATAAA_0.3,0.97389421,NA,ANKRD13C_ENSG00000118454.13,0.00514399,1,0.942823453,0.975034946,ANKRD13C_ENSG00000118454.13,0.430728718,0.430728718,0.430728718,0.424271367,0.424271367,0.424271367,-0.006457352,chr1,70261235,70261236,20,-,ENSG00000118454.13,ANKRD13C,UTR3
PDIA3_ENSG00000167004.14,PAS14342_AATAAA_0.25,0.97389421,NA,PDIA3_ENSG00000167004.14,0.005147104,1,0.942806181,0.975034946,PDIA3_ENSG00000167004.14,0.989745986,0.989745986,0.989745986,0.989425071,0.989425071,0.989425071,-3.21E-04,chr15,43771536,43771537,2534,+,ENSG00000167004.14,PDIA3,UTR3
PDIA3_ENSG00000167004.14,PAS14343_APA_0.1,0.97389421,NA,PDIA3_ENSG00000167004.14,0.005147104,1,0.942806181,0.975034946,PDIA3_ENSG00000167004.14,0.010254014,0.010254014,0.010254014,0.010574929,0.010574929,0.010574929,3.21E-04,chr15,43773277,43773278,18,+,ENSG00000167004.14,PDIA3,UTR3
WSB1_ENSG00000109046.15,PAS15888_ATTAAA_0.35,0.989758989,NA,WSB1_ENSG00000109046.15,0.005395958,1,0.941442314,0.975034946,WSB1_ENSG00000109046.15,0.464357698,0.464357698,0.464357698,0.466721527,0.466721527,0.466721527,0.002363829,chr17,27313630,27313631,62,+,ENSG00000109046.15,WSB1,UTR3
EIF2S3_ENSG00000130741.11,PAS19657_APA_0.05,0.489891742,NA,EIF2S3_ENSG00000130741.11,0.005194297,1,0.942545032,0.975034946,EIF2S3_ENSG00000130741.11,0.100383034,0.100383034,0.100383034,0.101385898,0.101385898,0.101385898,0.001002863,chrX,24077068,24077069,11,+,ENSG00000130741.11,EIF2S3,UTR3
RBM41_ENSG00000089682.17,PAS20052_AATAAA_0.4,0.97389421,NA,RBM41_ENSG00000089682.17,0.005347712,1,0.941704218,0.975034946,RBM41_ENSG00000089682.17,0.38935456,0.38935456,0.38935456,0.382151438,0.382151438,0.382151438,-0.007203122,chrX,107061889,107061890,10,-,ENSG00000089682.17,RBM41,UTR3
