unique_featureID,gene_ID,chr,start,end,strand,mean_diffsiELAVL1,mean_diffsiSam68,mean_diffsiCFIM25,mean_diff96,mean_diff72,mean_diff48,mean_diff24,mean_diff96hrs_prev,ctrl_siELAVL1,ctrl_siSam68,ctrl_siCFIM25,ctrl_96,ctrl_72,ctrl_48,ctrl_24,ctrl_96hrs_prev,condition_siELAVL1,condition_siSam68,condition_siCFIM25,condition_96,condition_72,condition_48,condition_24,condition_96hrs_prev,V5_siELAVL1,V5_siSam68,V5_siCFIM25,V5_96,V5_72,V5_48,V5_24,V5_96hrs_prev,twostep_gene_padj_siELAVL1,twostep_gene_padj_siSam68,twostep_gene_padj_siCFIM25,twostep_gene_padj_96,twostep_gene_padj_72,twostep_gene_padj_48,twostep_gene_padj_24,twostep_gene_padj_96hrs_prev,twostep_transcript_padj_siELAVL1,twostep_transcript_padj_siSam68,twostep_transcript_padj_siCFIM25,twostep_transcript_padj_96,twostep_transcript_padj_72,twostep_transcript_padj_48,twostep_transcript_padj_24,twostep_transcript_padj_96hrs_prev,lr_siELAVL1,lr_siSam68,lr_siCFIM25,lr_96,lr_72,lr_48,lr_24,lr_96hrs_prev,df_siELAVL1,df_siSam68,df_siCFIM25,df_96,df_72,df_48,df_24,df_96hrs_prev,pvalue_siELAVL1,pvalue_siSam68,pvalue_siCFIM25,pvalue_96,pvalue_72,pvalue_48,pvalue_24,pvalue_96hrs_prev,adj_pvalue_siELAVL1,adj_pvalue_siSam68,adj_pvalue_siCFIM25,adj_pvalue_96,adj_pvalue_72,adj_pvalue_48,adj_pvalue_24,adj_pvalue_96hrs_prev,category,Location,Effect
RALGAPB_APA_chr20_start_38578692_end_38578693,RALGAPB,chr20,38578692,38578693,+,-0.064962468,0.067173129,-0.323002907,0.232992756,0.321887459,0.118039802,0.079462139,0.229533395,0.436884442,0.437459473,0.438677365,0.468592791,0.37433686,0.460798476,0.45355273,0.263571102,0.371921974,0.504632601,0.115674458,0.701585547,0.696224319,0.578838277,0.533014869,0.493104496,26,26,26,50,50,50,50,69,0.652605256,0.652980528,5.19e-6,1.45e-5,3.7e-9,3.13e-6,0.407015258,0.005892176,NA,NA,0,2.77e-5,7.23e-10,0.058569554,NA,0.016614589,0.719084904,0.684291607,22.94556995,18.46346025,39.18612784,4.915047688,1.229855519,8.446896769,1,1,1,1,1,1,1,1,0.396444241,0.40811283,1.67e-6,1.73e-5,3.85e-10,0.026623728,0.267435138,0.003656669,0.682025448,0.688005127,6.55e-6,6.97e-5,3.82e-9,0.068333057,0.456107141,0.013815384,PRMT_regulated,distal,lengthening
RANBP2_AATAAA_chr2_start_108784103_end_108784104,RANBP2,chr2,108784103,108784104,+,0.010559172,-0.003192387,0.043903873,-0.136861724,-0.212772272,-0.076410811,-0.048195262,-0.180146936,0.933171392,0.93328032,0.933261675,0.783476406,0.810266456,0.773227997,0.770644062,0.767615416,0.943730564,0.930087933,0.977165548,0.646614682,0.597494184,0.696817185,0.722448801,0.58746848,270,270,270,368,368,368,368,434,0.78737572,0.942011491,0.00855993,4.65e-7,1.13e-8,0.050474454,0.675599533,1.29e-4,NA,NA,0,5.58e-8,1.14e-9,NA,NA,5.93e-6,0.261610796,0.024078429,8.003363991,31.75737282,39.65843767,7.376951654,1.698569908,24.19698928,1,1,1,1,1,1,1,1,0.60901567,0.87668552,0.004669053,1.75e-8,3.02e-10,0.006606506,0.192475108,8.7e-7,0.813280395,0.95044909,0.009765594,1.13e-7,3.03e-9,0.021268473,0.364951127,9.45e-6,PRMT_regulated,proximal,lengthening
RANBP3_None_chr19_start_5917321_end_5917322,RANBP3,chr19,5917321,5917322,-,0.037348544,-0.087043423,0.234247613,-0.144398733,-0.236299962,-0.191560071,-0.144368936,-0.167147569,0.690576562,0.690767475,0.689982698,0.539873312,0.612819374,0.573776629,0.575124446,0.541345789,0.727925106,0.603724052,0.924230312,0.39547458,0.376519412,0.382216558,0.43075551,0.374198219,175,175,175,254,254,254,254,276,0.695685725,0.208349814,6.8e-8,7.6e-6,9.11e-9,9.49e-6,0.001827717,0.00275594,NA,NA,0,3.21e-6,3.87e-10,1.9e-6,2.16e-4,0.005382581,0.557838094,3.51682827,31.7990959,22.58500061,40.40379323,24.21271827,15.7728137,9.238893212,1,1,1,1,1,1,1,1,0.455132621,0.060748597,1.71e-8,2.01e-6,2.07e-10,8.63e-7,7.14e-5,0.002369281,0.722943353,0.236610495,8.94e-8,9.59e-6,2.12e-9,7.49e-6,6.31e-4,0.009591072,PRMT_regulated,proximal,lengthening
RAN_AATAAA_chr12_start_130876278_end_130876279,RAN,chr12,130876278,130876279,+,0.069224297,0.035327121,0.114442965,-0.159966195,-0.147064398,-0.092380314,-0.059343596,-0.20000391,0.870675686,0.870844111,0.870824392,0.937745536,0.927968629,0.933958463,0.940700792,0.919799569,0.939899983,0.906171231,0.985267357,0.777779341,0.780904231,0.841578149,0.881357196,0.719795659,463,463,463,443,443,443,443,575,5.63e-7,0.002470263,1.01e-58,1.6499999999999995e-118,4.570000000000001e-86,5.719999999999998e-47,1.7799999999999998e-48,4.1e-35,1.84e-8,0.001152333,6.41e-61,2.56e-117,2.57e-86,1.04e-50,3.93e-50,3.95e-38,36.97605508,15.40421827,273.3531827,532.5160079,390.3801841,227.2532136,225.2416964,169.6816035,1,1,1,1,1,1,1,1,1.2e-9,8.68e-5,2.11e-61,8.01e-118,6.839999999999999e-87,2.37e-51,6.5e-51,8.68e-39,1.23e-7,0.002082568,3.200000000000001e-59,3.4e-115,2.54e-84,4.8200000000000004e-49,3.87e-48,1.65e-36,PRMT_regulated,proximal,lengthening
RAP1GDS1_AATAAA_chr4_start_98442663_end_98442664,RAP1GDS1,chr4,98442663,98442664,+,0.056286285,-0.084502602,0.211802474,-0.383740622,-0.351319323,-0.218788483,-0.099418672,-0.481008663,0.584320466,0.584065035,0.583933629,0.712262793,0.694305553,0.689057294,0.689787141,0.741837872,0.640606751,0.499562433,0.795736103,0.328522171,0.34298623,0.470268812,0.59036847,0.26082921,47,47,47,79,79,79,79,89,0.651208527,0.445989806,2.55e-4,1.06e-11,1.08e-7,2.71e-4,0.116761056,5.74e-5,NA,NA,0,0,0,0,NA,0,0.723870024,1.605004999,15.05728258,50.04750868,31.60209446,16.05079301,3.9155656,19.61034775,1,1,1,1,1,1,1,1,0.394877398,0.205195369,1.04e-4,1.5e-12,1.89e-8,6.17e-5,0.047840915,9.5e-6,0.680594818,0.482246398,3.07e-4,1.55e-11,1.51e-7,3.62e-4,0.13654695,8.03e-5,PRMT_regulated,proximal,lengthening
RARA_APA_chr17_start_40356794_end_40356795,RARA,chr17,40356794,40356795,+,-0.04249422,-0.170669601,-0.009729708,-0.280166858,-0.342690998,-0.238742611,-0.20490279,-0.450953624,0.589603027,0.589462319,0.58930467,0.717930689,0.750574267,0.746528609,0.741542989,0.554908002,0.547108806,0.418792718,0.579574961,0.437763831,0.407883269,0.507785998,0.536640199,0.103954378,59,59,59,171,171,171,171,101,0.772496664,0.083131805,0.913247441,1.05e-10,1.88e-11,4.93e-8,1.56e-4,1.46e-11,NA,NA,NA,0,0,0,0,0,0.300299893,5.869486574,0.020550672,45.33661423,49.31507972,33.91223761,18.08023034,51.45004696,1,1,1,1,1,1,1,1,0.583694476,0.015405544,0.886009777,1.66e-11,2.18e-12,5.77e-9,2.12e-5,7.34e-13,0.796461765,0.099290684,0.915863165,1.53e-10,2.78e-11,7.04e-8,2.18e-4,2.27e-11,PRMT_regulated,proximal,lengthening
RASGEF1A_AATAAA_chr10_start_43194535_end_43194536,RASGEF1A,chr10,43194535,43194536,-,-0.129530414,-0.151143248,-0.380699929,0.415097992,0.326080219,0.362838585,0.245972394,NA,0.468960417,0.468909284,0.468926657,0.427411242,0.42129838,0.398019506,0.36336118,NA,0.339430003,0.317766036,0.088226728,0.842509233,0.747378599,0.760858092,0.609333574,NA,40,40,40,65,65,65,65,NA,0.215071152,0.258049953,3.81e-9,1.55e-9,9.23e-9,3.32e-4,0.006327454,NA,NA,NA,0,0,0,0,0,NA,3.626362308,2.978878452,37.73089615,39.83733286,36.60681867,15.6357977,10.20527067,NA,1,1,1,1,1,1,1,NA,0.056870994,0.084357709,8.12e-10,2.76e-10,1.45e-9,7.68e-5,0.001400398,NA,0.2434102,0.291777997,5.05e-9,2.26e-9,1.33e-8,4.42e-4,0.007977899,NA,PRMT_regulated,distal,lengthening
RBM15B_AATAAA_chr3_start_51397898_end_51397899,RBM15B,chr3,51397898,51397899,+,0.044040156,0.041893772,-0.009214715,0.226689727,0.228081154,0.152546203,0.074228265,0.261346485,0.125433236,0.125392251,0.125450717,0.075401543,0.080076691,0.095640043,0.085560655,0.119161673,0.169473392,0.167286023,0.116236001,0.302091271,0.308157845,0.248186245,0.159788919,0.380508159,33,33,33,115,115,115,115,76,0.451406498,0.436320389,0.809757557,6.83e-14,2.19e-24,1.24e-13,1.72e-5,1.26e-4,NA,NA,NA,5.88e-16,1.63e-25,3.15e-15,6.75e-6,0,1.723194608,1.667843805,0.090560068,67.76730776,110.23633770000001,63.72300161,22.38316218,17.94186608,1,1,1,1,1,1,1,1,0.189282348,0.196547588,0.763466349,1.84e-16,8.7e-26,1.43e-15,2.23e-6,2.28e-5,0.481119205,0.472953193,0.815151872,2.84e-15,3.0899999999999993e-24,3.96e-14,2.98e-5,1.75e-4,PRMT_regulated,distal,lengthening
RBM17_APA_chr10_start_6115750_end_6115751,RBM17,chr10,6115750,6115751,+,0.037102572,-0.024505324,0.083621253,-0.23292187,-0.177228971,-0.139609265,-0.111075118,-0.361319451,0.885509582,0.885223832,0.885484385,0.903490318,0.878972255,0.900456639,0.91661688,0.83167610300000006,0.922612154,0.860718508,0.969105639,0.670568448,0.701743284,0.760847374,0.805541762,0.470356652,388,388,388,1596,1596,1596,1596,909,0.114910073,0.442473083,9.28e-11,4.689999999999999e-110,6.56e-63,6.6000000000000005e-34,2.73e-21,2.18e-80,NA,NA,0,5.77e-111,1.66e-64,1.74e-36,6.25e-23,2.46e-83,5.251623541,1.640341175,45.32917367,501.9312327,288.8469203,160.7153715,99.39694593,375.6841219,1,1,1,1,1,1,1,1,0.021926304,0.200278664,1.67e-11,3.61e-111,8.87e-65,7.889999999999999e-37,2.07e-23,1.08e-83,0.13253197,0.478167237,1.27e-10,1.43e-108,1.55e-62,9.25e-35,2.19e-21,8.51e-81,PRMT_regulated,proximal,lengthening
RBM18_AATAAA_chr9_start_122241669_end_122241670,RBM18,chr9,122241669,122241670,-,0.03725994,-0.166728973,0.194827114,-0.295783258,-0.354298315,-0.174016062,-0.105914476,-0.469943158,0.676320192,0.675372847,0.6774703,0.500425451,0.56734635,0.494949567,0.520720601,0.641381033,0.713580132,0.508643874,0.872297413,0.204642192,0.213048035,0.320933505,0.414806126,0.171437875,76,76,76,52,52,52,52,109,0.772465031,0.133557317,1.32e-4,4.95e-6,3.39e-9,0.02985038,0.409110767,1.05e-5,NA,NA,0,3.1e-7,4.67e-10,0.022959493,NA,1.87e-6,0.300701286,4.697969468,16.39676205,27.09169379,40.04093662,6.558811491,2.244594593,24.30218919,1,1,1,1,1,1,1,1,0.583443111,0.030198275,5.14e-5,1.94e-7,2.49e-10,0.010436605,0.134082045,8.23e-7,0.796414241,0.155311188,1.59e-4,1.08e-6,2.53e-9,0.031426349,0.284883429,9.01e-6,PRMT_regulated,proximal,lengthening
RBM20_AATAAA_chr10_start_110839467_end_110839468,RBM20,chr10,110839467,110839468,+,-0.143836151,0.096959423,-0.28975221,0.229937653,0.226409716,0.10422271,0.194602609,0.153698688,0.462075495,0.460611813,0.460731913,0.633769734,0.649519727,0.682559214,0.56475031,0.568519513,0.318239345,0.557571237,0.170979702,0.863707388,0.875929443,0.786781924,0.75935292,0.722218201,48,48,48,68,68,68,68,60,0.226559123,0.371839733,6.31e-7,1.49e-4,5.3e-5,0.337324059,0.04813115,0.449009935,NA,NA,0,0,0,NA,0,NA,3.487244704,2.062882285,27.27319817,16.29488438,18.9034397,1.444850956,5.834315682,0.934193733,1,1,1,1,1,1,1,1,0.061843435,0.15092446,1.77e-7,5.42e-5,1.38e-5,0.229355961,0.015716522,0.333775552,0.253827236,0.407021072,8.07e-7,1.98e-4,7.18e-5,0.370574296,0.057639133,0.477853372,PRMT_regulated,distal,lengthening
RBM33_AATAAA_chr7_start_155781478_end_155781479,RBM33,chr7,155781478,155781479,+,-0.060929755,-0.064775917,-0.112300174,0.149002334,0.255126376,0.190240455,0.09558422,0.381589142,0.518222429,0.516808683,0.519876701,0.524074955,0.526597819,0.485178081,0.430260202,0.372663028,0.457292674,0.452032766,0.407576527,0.673077289,0.781724195,0.675418536,0.525844422,0.75425217,36,36,36,56,56,56,56,61,0.710962689,0.622485602,0.281800587,0.096801601,8.3e-11,0.010448179,0.002804308,1.12e-4,NA,NA,NA,NA,6.69e-8,0.017728602,0.751722357,8.22e-6,0.49449155,0.789733923,1.490702472,4.772017013,30.37151522,7.020356177,1.331155694,21.45816705,1,1,1,1,1,1,1,1,0.481930539,0.374180594,0.222107499,0.028925918,3.57e-8,0.00805882,0.248599723,3.62e-6,0.737052568,0.662807135,0.297355575,0.054181178,2.76e-7,0.0251887,0.436070893,3.43e-5,PRMT_regulated,distal,lengthening
RBM4_AATAAA_chr11_start_66641185_end_66641186,RBM4,chr11,66641185,66641186,+,0.117215938,0.219297277,0.183516291,0.24629838,0.279468285,0.073111985,0.20309085,0.103548583,0.605686007,0.606120605,0.60607619,0.604890151,0.533067074,0.64408082,0.544460675,0.652387687,0.722901946,0.825417882,0.789592481,0.851188531,0.812535358,0.717192805,0.747551525,0.75593627,10,10,10,15,15,15,15,18,0.223495615,4.29e-4,4.67e-4,1.79e-5,4.14e-4,0.002758843,0.042698547,0.590291814,NA,0,0,6.56e-6,3.53e-5,0.349856257,0.010820847,NA,3.520550098,18.43008666,13.84938627,21.21432362,18.30411919,1.983399247,8.486188126,0.999393556,1,1,1,1,1,1,1,1,0.060612327,1.76e-5,1.98e-4,4.11e-6,1.88e-5,0.159032761,0.003578528,0.317457294,0.251008832,5.67e-4,5.56e-4,1.85e-5,9.56e-5,0.280179868,0.017723054,0.45940277,PRMT_regulated,proximal,shortening
RBPMS_AATAAA_chr8_start_30547516_end_30547517,RBPMS,chr8,30547516,30547517,+,0.104434463,-0.164186723,-0.105455502,0.202856137,0.23752615,0.207501035,0.177140175,NA,0.653563108,0.653347717,0.653731796,0.748297523,0.727509915,0.784156296,0.765913618,NA,0.757997571,0.489160994,0.548276293,0.95115366,0.965036065,0.991657331,0.943053793,NA,18,18,18,64,64,64,64,90,0.398832593,0.254304271,0.218422775,4.16e-5,3.95e-8,1.29e-7,0.003561721,1,NA,NA,NA,0,0,0,0,NA,2.060710237,3.016225855,1.919639273,18.92485013,33.65304401,31.89710721,11.43195248,NA,1,1,1,1,1,1,1,1,0.151139711,0.082435106,0.165896432,1.36e-5,6.59e-9,1.63e-8,7.22e-4,1,0.42855301,0.287495856,0.23226535,5.6e-5,5.61e-8,1.88e-7,0.004580553,NA,PRMT_regulated,proximal,shortening
RCL1_AATAAA_chr9_start_4860432_end_4860433,RCL1,chr9,4860432,4860433,+,0.143429811,-0.17629837,0.169177939,-0.26095832,-0.284057275,-0.276862678,-0.153616477,-0.299354615,0.728973723,0.729611729,0.727078393,0.545438137,0.604898586,0.518480326,0.496886413,0.689350187,0.872403534,0.553313359,0.896256332,0.284479817,0.320841311,0.241617648,0.343269936,0.389995572,59,59,59,65,65,65,65,93,0.303134412,0.358829349,0.037358433,3.14e-4,1.24e-4,1.09e-4,0.04024227,0.005536821,NA,NA,0,0,0,0,0,0,2.738407448,2.17568668,5.109514679,14.79696476,17.14598475,17.96675712,6.206226183,9.867414964,1,1,1,1,1,1,1,1,0.097962351,0.140206922,0.023794976,1.2e-4,3.46e-5,2.25e-5,0.012730173,0.001682317,0.332129061,0.391832856,0.041521499,4.09e-4,1.67e-4,1.47e-4,0.048707874,0.007285627,PRMT_regulated,proximal,lengthening
RER1_AATAAA_chr1_start_2405434_end_2405435,RER1,chr1,2405434,2405435,+,-0.011693157,0.03961836,-0.057298995,0.529373457,0.456595257,0.273485962,0.135542908,0.454539496,0.085030335,0.087087393,0.086125267,0.05965203,0.068470987,0.065002598,0.075791288,0.092783731,0.073337179,0.126705753,0.028826272,0.589025488,0.525066244,0.33848856,0.211334197,0.547323227,42,42,42,133,133,133,133,206,0.800769196,0.086757879,1.61e-4,1.6099999999999997e-139,3.3399999999999996e-106,3.3e-28,6.46e-8,4.02e-48,NA,NA,9.67e-4,4.149999999999998e-130,5.8e-93,1.2e-26,1.42e-7,6.3e-44,0.337775455,2.1482585,11.66835869,589.9306786,419.5292901,115.7213888,29.84475378,194.8541136,1,1,1,1,1,1,1,1,0.561116094,0.142731707,6.36e-4,2.5899999999999992e-130,3.09e-93,5.47e-27,4.68e-8,2.77e-44,0.782902231,0.394945922,0.001614571,1.49e-127,1.37e-90,3.73e-25,8.77e-7,6.81e-42,PRMT_regulated,distal,lengthening
RETREG2_AATAAA_chr2_start_219185472_end_219185473,RETREG2,chr2,219185472,219185473,+,-0.090954734,-0.060845768,-0.071673244,0.267934373,0.21917218,0.233563427,0.10048342,0.366778024,0.15974134,0.158939294,0.158356943,0.137065525,0.16246665,0.097907226,0.134248972,0.109816006,0.068786606,0.098093527,0.086683699,0.404999897,0.38163883,0.331470653,0.234732391,0.476594029,12,12,12,24,24,24,24,41,0.041680197,0.147479657,0.033944458,1.91e-12,1.12e-10,1.12e-16,0.001546836,4.14e-16,0.115819756,NA,0.020217685,6.32e-14,1.29e-11,1.39e-18,2.07e-4,1.79e-16,5.907762947,3.875626154,6.129445957,57.19085441,47.05495441,78.96356915,15.85573423,69.44153302,1,1,1,1,1,1,1,1,0.015074303,0.048992032,0.013294853,3.96e-14,6.9e-12,6.33e-19,6.84e-5,7.87e-17,0.104425408,0.207795497,0.024825238,4.82e-13,8.34e-11,2.39e-17,6.08e-4,3.56e-15,PRMT_regulated,distal,lengthening
RIOK2_AATAAA_chr5_start_97162934_end_97162935,RIOK2,chr5,97162934,97162935,-,0.048430631,0.03430789,0.115426641,-0.260009532,-0.177153691,-0.111402053,-0.061348804,-0.180328079,0.839759663,0.839852924,0.837609674,0.937294392,0.919453279,0.931048256,0.917894204,0.893141091,0.888190293,0.874160814,0.953036315,0.67728486,0.742299588,0.819646203,0.8565454,0.712813012,29,29,29,103,103,103,103,161,0.529643497,0.669475616,0.010146133,2.71e-8,1.27e-7,5.13e-4,0.10339613,0.021863449,NA,NA,0,0,0,0,NA,0,1.276835759,0.626706884,7.658469355,34.00117089,31.26401618,14.70730496,4.177046051,6.958500956,1,1,1,1,1,1,1,1,0.258488202,0.42856583,0.005650642,5.51e-9,2.25e-8,1.26e-4,0.040975059,0.00834219,0.560308847,0.704135947,0.011554177,3.83e-8,1.78e-7,6.88e-4,0.121082508,0.027253775,PRMT_regulated,proximal,lengthening
RMDN1_AATAAA_chr8_start_86474254_end_86474255,RMDN1,chr8,86474254,86474255,-,0.099741063,-0.085384142,0.172660971,-0.281025051,-0.254396213,-0.242795314,-0.119548258,-0.334464844,0.516840091,0.516541938,0.516687896,0.48302663,0.449198421,0.483865015,0.542791269,0.566737295,0.616581154,0.431157796,0.689348868,0.202001579,0.194802208,0.241069701,0.42324301,0.232272451,102,102,102,194,194,194,194,185,0.06615736,0.056413556,6.28e-7,1.2e-15,2.47e-17,1.11e-12,0.03014261,4.08e-8,NA,NA,0,2.32e-17,7.42e-19,3.16e-14,0.005609514,7.35e-10,6.688897022,6.814782001,27.2856235,72.77739518,79.89110267,59.18436951,9.68765194,39.52671995,1,1,1,1,1,1,1,1,0.009701521,0.009040634,1.76e-7,1.45e-17,3.96e-19,1.44e-14,0.001855104,3.24e-10,0.076243298,0.068214954,8.03e-7,2.42e-16,9.01e-18,3.67e-13,0.010139446,6.81e-9,PRMT_regulated,proximal,lengthening
RNASEH1_AATAAA_chr2_start_3541430_end_3541431,RNASEH1,chr2,3541430,3541431,-,-0.208685852,0.034167022,-0.332529465,0.447292592,0.414765941,0.366280565,0.32406317,0.538062638,0.402248579,0.401344558,0.402725289,0.384764253,0.433394505,0.37143656,0.359522265,0.28771214,0.193562727,0.435511581,0.070195823,0.832056845,0.848160446,0.737717125,0.683585436,0.825774778,35,35,35,77,77,77,77,88,2.19e-4,0.778603425,2.38e-20,5.96e-19,2.22e-21,4.68e-14,1.16e-13,3.19e-18,0,NA,0,0,0,0,0,0,20.18509151,0.322112912,90.3022444,84.14982028,95.89061303,62.4814764,61.92604943,83.0701995,1,1,1,1,1,1,1,1,7.03e-6,0.570340621,2.04e-21,4.59e-20,1.21e-22,2.69e-15,3.57e-15,7.92e-20,3.09e-4,0.800287474,3.53e-20,9.2e-19,3.47e-21,7.29e-14,1.86e-13,4.99e-18,PRMT_regulated,distal,lengthening
RNASEH2B_AATAAA_chr13_start_50956757_end_50956758,RNASEH2B,chr13,50956757,50956758,+,-0.020287171,0.063959755,-0.08451311,0.150776041,0.133738141,0.143425631,0.113524819,0.214049312,0.087988612,0.08854385,0.088444965,0.074019913,0.099438086,0.090679891,0.075848488,0.073804152,0.067701441,0.152503605,0.003931854,0.224795955,0.233176227,0.234105522,0.189373308,0.287853464,20,20,20,29,29,29,29,48,0.492421335,0.113158376,2.17e-6,8.15e-5,3.71e-6,1.61e-4,9.88e-4,4.74e-7,NA,NA,2.11e-7,9.17e-6,5.4e-6,1.29e-5,9.95e-5,8.59e-8,0.599579564,5.897685224,27.74165037,20.57354245,21.89737011,20.52770137,17.24195728,30.25785897,1,1,1,1,1,1,1,1,0.438738487,0.015160797,1.39e-7,5.74e-6,2.88e-6,5.88e-6,3.29e-5,3.78e-8,0.712436595,0.098089655,6.42e-7,2.51e-5,1.69e-5,4.4e-5,3.17e-4,5.43e-7,PRMT_regulated,distal,lengthening
RNASEH2C_AATAAA_chr11_start_65717674_end_65717675,RNASEH2C,chr11,65717674,65717675,-,-0.036427636,-0.054246535,-0.090821663,0.352059677,0.378493218,0.073586782,0.024325944,NA,0.159513773,0.159514739,0.159631777,0.212612523,0.1885774,0.192588844,0.221467415,NA,0.123086137,0.105268204,0.068810115,0.564672199,0.567070618,0.266175625,0.245793359,NA,17,17,17,124,124,124,124,NA,0.70704786,0.456250221,0.045738658,7.76e-5,1.21e-6,0.172959885,0.731645379,NA,NA,NA,0,0,0,NA,NA,NA,0.51006137,1.549330588,4.719942971,17.63610805,26.67932306,2.701072539,0.264288095,NA,1,1,1,1,1,1,1,NA,0.475112291,0.213234291,0.029814732,2.67e-5,2.4e-7,0.100280765,0.607189363,NA,0.732989821,0.492074536,0.050703541,1.04e-4,1.67e-6,0.195590157,0.760095204,NA,PRMT_regulated,distal,lengthening
RNF114_ATTAAA_chr20_start_49952209_end_49952210,RNF114,chr20,49952209,49952210,+,0.122953701,-0.298570531,0.231324803,-0.387937919,-0.380559317,-0.33095503,-0.311216091,-0.428773935,0.6773343,0.677739763,0.677693563,0.472581138,0.49417203,0.474773728,0.501980725,0.540469157,0.800288001,0.379169232,0.909018366,0.084643219,0.113612714,0.143818698,0.190764633,0.111695222,204,204,204,78,78,78,78,135,0.004003888,4.28e-15,3.72e-17,5.12e-29,1.54e-33,1.17e-33,6.58e-28,1.4999999999999998e-24,0,0,0,0,0,0,0,0,13.73013294,72.71737713,75.31155929,131.2259429,152.830858,154.5026401,129.3649161,112.8107239,1,1,1,1,1,1,1,1,2.11e-4,1.5e-17,4.02e-18,2.21e-30,4.17e-35,1.7999999999999998e-35,5.6399999999999995e-30,2.37e-26,0.00506194,5.98e-15,5.44e-17,8.280000000000001e-29,2.54e-33,1.99e-33,1.1e-27,2.33e-24,PRMT_regulated,proximal,lengthening
RNF216_AATAAA_chr7_start_5620048_end_5620049,RNF216,chr7,5620048,5620049,-,-0.029632302,0.031786765,-0.215832176,0.241435147,0.250038916,0.110304122,0.087396756,0.245814091,0.742851833,0.742636766,0.742861476,0.673122033,0.638987264,0.691684899,0.681488082,0.671099891,0.713219531,0.774423531,0.5270293,0.914557181,0.88902618,0.801989021,0.768884837,0.916913982,217,217,217,349,349,349,349,414,0.686830765,0.671538761,4.97e-8,2.35e-18,1.22e-18,0.002747135,0.049958082,5.31e-9,NA,NA,0,0,0,0,0,0,0.592892131,0.618911911,32.44032971,81.3665339,83.08041725,11.2216353,5.746506592,39.17199732,1,1,1,1,1,1,1,1,0.441302924,0.431451914,1.23e-8,1.88e-19,7.88e-20,8.08e-4,0.016521479,3.88e-10,0.712801278,0.70520592,6.55e-8,3.59e-18,1.9e-18,0.003539175,0.059988453,8.02e-9,PRMT_regulated,distal,lengthening
RNFT2_AATAAA_chr12_start_116852941_end_116852942,RNFT2,chr12,116852941,116852942,+,0.047757211,-0.089103765,0.196363195,-0.50206444,-0.480952596,-0.429465541,-0.297111481,-0.527957909,0.695372349,0.695380082,0.695387556,0.740138895,0.76336126,0.77976324,0.782982566,0.754764743,0.743129561,0.606276317,0.891750751,0.238074455,0.282408664,0.350297699,0.485871085,0.226806834,140,140,140,451,451,451,451,441,0.57835151,0.134553181,7.25e-9,2.45e-72,2.14e-64,1.06e-51,3.92e-22,3.42e-27,NA,NA,0,0,0,0,0,0,1.02524825,4.669778585,36.39822434,332.540426,296.4663375,238.4941228,102.0719628,125.2434802,1,1,1,1,1,1,1,1,0.311277336,0.030697885,1.61e-9,2.69e-74,1.94e-66,8.379999999999998e-54,5.35e-24,4.5e-29,0.609880353,0.156717834,9.57e-9,4.67e-72,3.92e-64,1.98e-51,6.24e-22,5.2e-27,PRMT_regulated,proximal,lengthening
RPL15_AATAAA_chr3_start_23919550_end_23919551,RPL15,chr3,23919550,23919551,+,0.029039937,-0.031367008,0.07312429,-0.242381229,-0.215544298,-0.145369929,-0.082028945,-0.297523863,0.887727495,0.887520048,0.887478346,0.907550109,0.897965165,0.906042178,0.908966347,0.896325619,0.916767432,0.85615304,0.960602636,0.66516888,0.682420867,0.760672249,0.826937401,0.598801756,16117,16117,16117,23210,23210,23210,23210,15497,1.43e-4,0.007014427,6.129999999999999e-23,2.4499999999999988e-235,4.73e-96,9.04e-84,3.07e-28,4.4499999999999996e-181,0,0,0,0,0,0,0,0,21.06777047,11.9526305,102.5360772,1087.552818,443.3317937,387.8330599,130.9355423,840.2117562,1,1,1,1,1,1,1,1,4.43e-6,5.46e-4,4.24e-24,1.6799999999999995e-238,2.04e-98,2.4500000000000002e-86,2.56e-30,9.759999999999998e-185,2.13e-4,0.008968322,8.979999999999999e-23,4.799999999999999e-235,9.4e-96,1.58e-83,5.17e-28,5.75e-181,PRMT_regulated,proximal,lengthening
RRAGD_ATTAAA_chr6_start_89365005_end_89365006,RRAGD,chr6,89365005,89365006,-,-0.062695963,-0.107967847,-0.193049086,0.153836071,0.276140202,0.160155823,0.12243816,0.262311732,0.208794881,0.210286367,0.208820927,0.245310408,0.202639756,0.212361597,0.171631827,0.186933647,0.146098919,0.102318521,0.015771841,0.39914648,0.478779958,0.37251742,0.294069988,0.449245379,79,79,79,137,137,137,137,171,0.215507942,0.018187103,2.49e-30,4.09e-4,8.52e-9,6.89e-4,0.005783426,7.23e-5,NA,0,0,0,0,0,0,0,3.621134621,9.621013118,137.1727152,14.26283391,36.78188141,14.09450804,10.40038719,19.11945954,1,1,1,1,1,1,1,1,0.057049953,0.001923636,1.11e-31,1.59e-4,1.32e-9,1.74e-4,0.001259889,1.23e-5,0.243798949,0.022827592,3.8199999999999995e-30,5.3e-4,1.23e-8,9.16e-4,0.007328732,1.01e-4,PRMT_regulated,distal,lengthening
