gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO_96hrs_1,DMSO_96hrs_2,DMSO_96hrs_3,ADMAi_96hrs_1,ADMAi_96hrs_2,ADMAi_96hrs_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
CLASP2_ENSG00000163539.18,PAS5482_ATTAAA_0.3,0.800207035,NA,CLASP2_ENSG00000163539.18,0.435851194,1,0.509131735,0.699587539,CLASP2_ENSG00000163539.18,0.075164898,0.075164898,0.075164898,0.107219074,0.107219074,0.107219074,0.032054175,chr3,33496248,33496249,29,-,ENSG00000163539.18,CLASP2,UTR3
GRPEL1_ENSG00000109519.14,PAS6844_AATAAA_0.15,0.618629049,NA,GRPEL1_ENSG00000109519.14,0.436007657,1,0.509055711,0.699587539,GRPEL1_ENSG00000109519.14,0.203966243,0.203966243,0.203966243,0.186545251,0.186545251,0.186545251,-0.017420992,chr4,7060528,7060529,141,-,ENSG00000109519.14,GRPEL1,UTR3
RABGAP1L_ENSG00000152061.24,PAS950_AATAAA_0.15,0.885449994,NA,RABGAP1L_ENSG00000152061.24,0.435554001,1,0.509276193,0.699587539,RABGAP1L_ENSG00000152061.24,0.260039741,0.260039741,0.260039741,0.312044308,0.312044308,0.312044308,0.052004567,chr1,174995306,174995307,11,+,ENSG00000152061.24,RABGAP1L,UTR3
CLPB_ENSG00000162129.15,PAS15868_None_0.2,0.002834687,1,CLPB_ENSG00000162129.15,0.434332666,1,0.509870597,0.700084474,CLPB_ENSG00000162129.15,0.123061715,0.123061715,0.123061715,0.148792323,0.148792323,0.148792323,0.025730608,chr11,72290455,72290456,19,-,ENSG00000162129.15,CLPB,UTR3
WDFY2_ENSG00000139668.9,PAS17971_ATTAAA_0.2,0.76651983,NA,WDFY2_ENSG00000139668.9,0.434347716,1,0.509863265,0.700084474,WDFY2_ENSG00000139668.9,0.077055043,0.077055043,0.077055043,0.108643153,0.108643153,0.108643153,0.03158811,chr13,51762033,51762034,15,+,ENSG00000139668.9,WDFY2,UTR3
ARPC4_ENSG00000241553.13,PAS4511_None_0.1,0.661177821,NA,ARPC4_ENSG00000241553.13,0.434033563,1,0.510016349,0.700135983,ARPC4_ENSG00000241553.13,0.042757195,0.042757195,0.042757195,0.048785144,0.048785144,0.048785144,0.006027949,chr3,9806503,9806504,59,+,ENSG00000241553.13,ARPC4,UTR3
ARPC4_ENSG00000241553.13,PAS4512_ATTAAA_0.15,0.661177821,NA,ARPC4_ENSG00000241553.13,0.434033563,1,0.510016349,0.700135983,ARPC4_ENSG00000241553.13,0.957242805,0.957242805,0.957242805,0.951214856,0.951214856,0.951214856,-0.006027949,chr3,9807096,9807097,653,+,ENSG00000241553.13,ARPC4,UTR3
NCAPD2_ENSG00000010292.13,PAS16137_None_0.25,0.661288802,NA,NCAPD2_ENSG00000010292.13,0.433577897,1,0.510238531,0.700218083,NCAPD2_ENSG00000010292.13,0.066373118,0.066373118,0.066373118,0.055523687,0.055523687,0.055523687,-0.010849431,chr12,6531484,6531485,57,+,ENSG00000010292.13,NCAPD2,UTR3
NCAPD2_ENSG00000010292.13,PAS16138_AATAAA_0.25,0.661288802,NA,NCAPD2_ENSG00000010292.13,0.433577897,1,0.510238531,0.700218083,NCAPD2_ENSG00000010292.13,0.933626882,0.933626882,0.933626882,0.944476313,0.944476313,0.944476313,0.010849431,chr12,6531953,6531954,1114,+,ENSG00000010292.13,NCAPD2,UTR3
GRPEL1_ENSG00000109519.14,PAS6845_None_0.15,0.618629049,NA,GRPEL1_ENSG00000109519.14,0.43365898,1,0.510198983,0.700218083,GRPEL1_ENSG00000109519.14,0.315035316,0.315035316,0.315035316,0.294707744,0.294707744,0.294707744,-0.020327571,chr4,7060813,7060814,183,-,ENSG00000109519.14,GRPEL1,UTR3
CTNNA1_ENSG00000044115.21,PAS7766_AATAAA_0.25,0.863421595,NA,CTNNA1_ENSG00000044115.21,0.433307125,1,0.510370638,0.70032509,CTNNA1_ENSG00000044115.21,0.590277647,0.590277647,0.590277647,0.602197948,0.602197948,0.602197948,0.011920301,chr5,138934710,138934711,1400,+,ENSG00000044115.21,CTNNA1,UTR3
ZFAND1_ENSG00000104231.11,PAS12043_AATAAA_0.1,0.19830227,NA,ZFAND1_ENSG00000104231.11,0.432838606,1,0.510599365,0.700490348,ZFAND1_ENSG00000104231.11,0.411525101,0.411525101,0.411525101,0.391222896,0.391222896,0.391222896,-0.020302205,chr8,81701722,81701723,317,-,ENSG00000104231.11,ZFAND1,UTR3
NFIC_ENSG00000141905.19,PAS23219_ATTAAA_0,0.609474123,NA,NFIC_ENSG00000141905.19,0.432840061,1,0.510598654,0.700490348,NFIC_ENSG00000141905.19,0.217902974,0.217902974,0.217902974,0.204121484,0.204121484,0.204121484,-0.01378149,chr19,3469216,3469217,215,+,ENSG00000141905.19,NFIC,UTR3
ELL_ENSG00000105656.13,PAS24267_AATAAA_0.2,0.755703258,NA,ELL_ENSG00000105656.13,0.432693993,1,0.510669999,0.700506149,ELL_ENSG00000105656.13,0.108131944,0.108131944,0.108131944,0.083675314,0.083675314,0.083675314,-0.024456629,chr19,18444656,18444657,21,-,ENSG00000105656.13,ELL,UTR3
TTC7A_ENSG00000068724.18,PAS2833_APA_0.1,0.661627725,NA,TTC7A_ENSG00000068724.18,0.432482513,1,0.510773325,0.700506149,TTC7A_ENSG00000068724.18,0.711787561,0.711787561,0.711787561,0.639978614,0.639978614,0.639978614,-0.071808947,chr2,47074047,47074048,39,+,ENSG00000068724.18,TTC7A,UTR3
TTC7A_ENSG00000068724.18,PAS2834_AATAAA_0.25,0.661627725,NA,TTC7A_ENSG00000068724.18,0.432482513,1,0.510773325,0.700506149,TTC7A_ENSG00000068724.18,0.288212439,0.288212439,0.288212439,0.360021386,0.360021386,0.360021386,0.071808947,chr2,47075549,47075550,21,+,ENSG00000068724.18,TTC7A,UTR3
NECTIN3_ENSG00000177707.11,PAS4933_AATAAA_0.3,0.141547566,NA,NECTIN3_ENSG00000177707.11,0.432360162,1,0.51083312,0.700513893,NECTIN3_ENSG00000177707.11,0.233442072,0.233442072,0.233442072,0.279993844,0.279993844,0.279993844,0.046551772,chr3,111136609,111136610,26,+,ENSG00000177707.11,NECTIN3,UTR3
CHD3_ENSG00000170004.19,PAS21280_AATAAA_0.15,0.661744546,NA,CHD3_ENSG00000170004.19,0.432018465,1,0.511000177,0.700594456,CHD3_ENSG00000170004.19,0.764320425,0.764320425,0.764320425,0.743971008,0.743971008,0.743971008,-0.020349418,chr17,7912202,7912203,1009,+,ENSG00000170004.19,CHD3,UTR3
CHD3_ENSG00000170004.19,PAS21281_APA_0.05,0.661744546,NA,CHD3_ENSG00000170004.19,0.432018465,1,0.511000177,0.700594456,CHD3_ENSG00000170004.19,0.235679575,0.235679575,0.235679575,0.256028992,0.256028992,0.256028992,0.020349418,chr17,7912754,7912755,258,+,ENSG00000170004.19,CHD3,UTR3
VPS13D_ENSG00000048707.15,PAS107_AATAAA_0.3,0.841623901,NA,VPS13D_ENSG00000048707.15,0.431762526,1,0.511125369,0.70069184,VPS13D_ENSG00000048707.15,0.507179487,0.507179487,0.507179487,0.431730407,0.431730407,0.431730407,-0.07544908,chr1,12510360,12510361,98,+,ENSG00000048707.15,VPS13D,UTR3
FAM204A_ENSG00000165669.14,PAS14664_AATAAA_0.4,0.103249531,NA,FAM204A_ENSG00000165669.14,0.431156417,1,0.511422057,0.70095291,FAM204A_ENSG00000165669.14,0.008351736,0.008351736,0.008351736,0.013106344,0.013106344,0.013106344,0.004754608,chr10,118297930,118297931,18,-,ENSG00000165669.14,FAM204A,UTR3
SRPRB_ENSG00000144867.13,PAS5047_APA_0.15,0.916057285,NA,SRPRB_ENSG00000144867.13,0.431152098,1,0.511424172,0.70095291,SRPRB_ENSG00000144867.13,0.403603551,0.403603551,0.403603551,0.379359036,0.379359036,0.379359036,-0.024244515,chr3,133819908,133819909,510,+,ENSG00000144867.13,SRPRB,UTR3
PTEN_ENSG00000171862.14,PAS13833_AATAAA_0.45,0.019088475,1,PTEN_ENSG00000171862.14,0.430203095,1,0.511889309,0.701254319,PTEN_ENSG00000171862.14,0.065346918,0.065346918,0.065346918,0.07864957,0.07864957,0.07864957,0.013302651,chr10,87965770,87965771,35,+,ENSG00000171862.14,PTEN,UTR3
COX15_ENSG00000014919.13,PAS14568_APA_0.25,6.76E-08,1,COX15_ENSG00000014919.13,0.430195829,1,0.511892874,0.701254319,COX15_ENSG00000014919.13,0.19200394,0.19200394,0.19200394,0.168013345,0.168013345,0.168013345,-0.023990594,chr10,99713516,99713517,61,-,ENSG00000014919.13,COX15,UTR3
EEA1_ENSG00000102189.17,PAS17499_ATTAAA_0.25,0.650984706,NA,EEA1_ENSG00000102189.17,0.430304576,1,0.511839535,0.701254319,EEA1_ENSG00000102189.17,0.530211203,0.530211203,0.530211203,0.572292774,0.572292774,0.572292774,0.042081571,chr12,92772514,92772515,97,-,ENSG00000102189.17,EEA1,UTR3
LRRC49_ENSG00000137821.12,PAS19533_AATAAA_0.15,0.66264513,NA,LRRC49_ENSG00000137821.12,0.43004001,1,0.511969316,0.701254319,LRRC49_ENSG00000137821.12,0.471903554,0.471903554,0.471903554,0.586410938,0.586410938,0.586410938,0.114507385,chr15,71049628,71049629,12,+,ENSG00000137821.12,LRRC49,UTR3
LRRC49_ENSG00000137821.12,PAS19534_AATAAA_0.35,0.66264513,NA,LRRC49_ENSG00000137821.12,0.43004001,1,0.511969316,0.701254319,LRRC49_ENSG00000137821.12,0.528096446,0.528096446,0.528096446,0.413589062,0.413589062,0.413589062,-0.114507385,chr15,71050094,71050095,10,+,ENSG00000137821.12,LRRC49,UTR3
ITPRIPL2_ENSG00000205730.7,PAS20342_AATAAA_0.3,0.086562686,NA,ITPRIPL2_ENSG00000205730.7,0.430043137,1,0.511967782,0.701254319,ITPRIPL2_ENSG00000205730.7,0.630651522,0.630651522,0.630651522,0.595541915,0.595541915,0.595541915,-0.035109607,chr16,19121625,19121626,325,+,ENSG00000205730.7,ITPRIPL2,UTR3
SUFU_ENSG00000107882.12,PAS13960_ATTAAA_0.1,0.488345611,NA,SUFU_ENSG00000107882.12,0.429521244,1,0.51222396,0.701341082,SUFU_ENSG00000107882.12,0.811105386,0.811105386,0.811105386,0.782523307,0.782523307,0.782523307,-0.028582079,chr10,102633451,102633452,138,+,ENSG00000107882.12,SUFU,UTR3
IPO8_ENSG00000133704.10,PAS17143_AATAAA_0.15,0.662830603,NA,IPO8_ENSG00000133704.10,0.429469222,1,0.512249508,0.701341082,IPO8_ENSG00000133704.10,0.933341931,0.933341931,0.933341931,0.92325047,0.92325047,0.92325047,-0.010091461,chr12,30628988,30628989,660,-,ENSG00000133704.10,IPO8,UTR3
IPO8_ENSG00000133704.10,PAS17144_APA_0.25,0.662830603,NA,IPO8_ENSG00000133704.10,0.429469222,1,0.512249508,0.701341082,IPO8_ENSG00000133704.10,0.066658069,0.066658069,0.066658069,0.07674953,0.07674953,0.07674953,0.010091461,chr12,30630394,30630395,11,-,ENSG00000133704.10,IPO8,UTR3
SENP1_ENSG00000079387.14,PAS17225_APA_0.3,0.868738257,NA,SENP1_ENSG00000079387.14,0.429658292,1,0.512156667,0.701341082,SENP1_ENSG00000079387.14,0.346464693,0.346464693,0.346464693,0.391037393,0.391037393,0.391037393,0.0445727,chr12,48043769,48043770,16,-,ENSG00000079387.14,SENP1,UTR3
NUP88_ENSG00000108559.13,PAS22017_AATAAA_0.25,0.663001293,NA,NUP88_ENSG00000108559.13,0.428922068,1,0.512518348,0.701486443,NUP88_ENSG00000108559.13,0.023242938,0.023242938,0.023242938,0.032711473,0.032711473,0.032711473,0.009468535,chr17,5384834,5384835,28,-,ENSG00000108559.13,NUP88,UTR3
NUP88_ENSG00000108559.13,PAS22018_APA_0.1,0.663001293,NA,NUP88_ENSG00000108559.13,0.428922068,1,0.512518348,0.701486443,NUP88_ENSG00000108559.13,0.976757062,0.976757062,0.976757062,0.967288527,0.967288527,0.967288527,-0.009468535,chr17,5386101,5386102,195,-,ENSG00000108559.13,NUP88,UTR3
BCLAF1_ENSG00000029363.17,PAS9939_AATAAA_0.2,0.101054026,NA,BCLAF1_ENSG00000029363.17,0.429013464,1,0.512473424,0.701486443,BCLAF1_ENSG00000029363.17,0.723520044,0.723520044,0.723520044,0.710174976,0.710174976,0.710174976,-0.013345068,chr6,136258590,136258591,558,-,ENSG00000029363.17,BCLAF1,UTR3
ORMDL1_ENSG00000128699.14,PAS4316_ATTAAA_0.2,0.609553413,NA,ORMDL1_ENSG00000128699.14,0.428611629,1,0.512670988,0.701621133,ORMDL1_ENSG00000128699.14,0.82449489,0.82449489,0.82449489,0.846722655,0.846722655,0.846722655,0.022227765,chr2,189771311,189771312,602,-,ENSG00000128699.14,ORMDL1,UTR3
CLN5_ENSG00000102805.16,PAS18004_ATTAAA_0.1,0.769920465,NA,CLN5_ENSG00000102805.16,0.427940318,1,0.513001337,0.701998974,CLN5_ENSG00000102805.16,0.558402158,0.558402158,0.558402158,0.605507881,0.605507881,0.605507881,0.047105722,chr13,77002515,77002516,181,+,ENSG00000102805.16,CLN5,UTR3
TBC1D16_ENSG00000167291.16,PAS22658_AATAAA_0.2,0.283629044,NA,TBC1D16_ENSG00000167291.16,0.427114552,1,0.513408201,0.702481427,TBC1D16_ENSG00000167291.16,0.179742663,0.179742663,0.179742663,0.140520592,0.140520592,0.140520592,-0.039222071,chr17,79932343,79932344,41,-,ENSG00000167291.16,TBC1D16,UTR3
LGALS8_ENSG00000116977.19,PAS1262_None_0.05,0.005084378,1,LGALS8_ENSG00000116977.19,0.42696318,1,0.513482844,0.702509259,LGALS8_ENSG00000116977.19,0.408242132,0.408242132,0.408242132,0.379771759,0.379771759,0.379771759,-0.028470373,chr1,236548282,236548283,126,+,ENSG00000116977.19,LGALS8,UTR3
RBM22_ENSG00000086589.12,PAS8548_ATTAAA_0.2,0.780210523,NA,RBM22_ENSG00000086589.12,0.426605578,1,0.513659257,0.702676304,RBM22_ENSG00000086589.12,0.899509183,0.899509183,0.899509183,0.887880913,0.887880913,0.887880913,-0.011628271,chr5,150690792,150690793,612,-,ENSG00000086589.12,RBM22,UTR3
PODXL_ENSG00000128567.17,PAS11097_ATTAAA_0.3,0.246820325,NA,PODXL_ENSG00000128567.17,0.425955067,1,0.513980439,0.702919341,PODXL_ENSG00000128567.17,0.951322643,0.951322643,0.951322643,0.944132623,0.944132623,0.944132623,-0.00719002,chr7,131500273,131500274,895,-,ENSG00000128567.17,PODXL,UTR3
GAB2_ENSG00000033327.13,PAS15913_AATAAA_0.2,0.66477353,NA,GAB2_ENSG00000033327.13,0.425585789,1,0.514162922,0.702919341,GAB2_ENSG00000033327.13,0.674977901,0.674977901,0.674977901,0.762075896,0.762075896,0.762075896,0.087097995,chr11,78215296,78215297,34,-,ENSG00000033327.13,GAB2,UTR3
GAB2_ENSG00000033327.13,PAS15914_None_0.25,0.66477353,NA,GAB2_ENSG00000033327.13,0.425585789,1,0.514162922,0.702919341,GAB2_ENSG00000033327.13,0.325022099,0.325022099,0.325022099,0.237924104,0.237924104,0.237924104,-0.087097995,chr11,78215512,78215513,11,-,ENSG00000033327.13,GAB2,UTR3
ATF7IP_ENSG00000171681.13,PAS16213_AATAAA_0.25,0.001590811,1,ATF7IP_ENSG00000171681.13,0.425662173,1,0.514125167,0.702919341,ATF7IP_ENSG00000171681.13,0.265356482,0.265356482,0.265356482,0.23831457,0.23831457,0.23831457,-0.027041911,chr12,14498246,14498247,84,+,ENSG00000171681.13,ATF7IP,UTR3
ATF7IP_ENSG00000171681.13,PAS16215_AATAAA_0.3,0.001590811,1,ATF7IP_ENSG00000171681.13,0.425758366,1,0.514077627,0.702919341,ATF7IP_ENSG00000171681.13,0.55981813,0.55981813,0.55981813,0.585067795,0.585067795,0.585067795,0.025249665,chr12,14502927,14502928,243,+,ENSG00000171681.13,ATF7IP,UTR3
EMC10_ENSG00000161671.17,PAS23834_None_0.05,0.656131394,NA,EMC10_ENSG00000161671.17,0.425734125,1,0.514089606,0.702919341,EMC10_ENSG00000161671.17,0.063851649,0.063851649,0.063851649,0.082712737,0.082712737,0.082712737,0.018861088,chr19,50482620,50482621,20,+,ENSG00000161671.17,EMC10,UTR3
CDKN1C_ENSG00000129757.15,PAS15515_AATAAA_0.15,0.665019943,NA,CDKN1C_ENSG00000129757.15,0.424922751,1,0.514490852,0.703219034,CDKN1C_ENSG00000129757.15,0.351188597,0.351188597,0.351188597,0.273057838,0.273057838,0.273057838,-0.078130759,chr11,2883219,2883220,33,-,ENSG00000129757.15,CDKN1C,UTR3
CDKN1C_ENSG00000129757.15,PAS15516_AATAAA_0.45,0.665019943,NA,CDKN1C_ENSG00000129757.15,0.424922751,1,0.514490852,0.703219034,CDKN1C_ENSG00000129757.15,0.648811403,0.648811403,0.648811403,0.726942162,0.726942162,0.726942162,0.078130759,chr11,2883585,2883586,11,-,ENSG00000129757.15,CDKN1C,UTR3
LRPAP1_ENSG00000163956.13,PAS6825_None_0.15,0.15049541,NA,LRPAP1_ENSG00000163956.13,0.423969953,1,0.514962733,0.703737378,LRPAP1_ENSG00000163956.13,0.018612708,0.018612708,0.018612708,0.025058348,0.025058348,0.025058348,0.006445641,chr4,3503612,3503613,17,-,ENSG00000163956.13,LRPAP1,UTR3
PRPF4B_ENSG00000112739.17,PAS8710_ATTAAA_0.15,0.885752312,NA,PRPF4B_ENSG00000112739.17,0.423937378,1,0.514978879,0.703737378,PRPF4B_ENSG00000112739.17,0.060946364,0.060946364,0.060946364,0.047033578,0.047033578,0.047033578,-0.013912786,chr6,4063162,4063163,21,+,ENSG00000112739.17,PRPF4B,UTR3
ZNF146_ENSG00000167635.12,PAS23579_ATTAAA_0.3,0.665956598,NA,ZNF146_ENSG00000167635.12,0.422764234,1,0.515560958,0.704311516,ZNF146_ENSG00000167635.12,0.050430502,0.050430502,0.050430502,0.041726035,0.041726035,0.041726035,-0.008704468,chr19,36238279,36238280,50,+,ENSG00000167635.12,ZNF146,UTR3
ZNF146_ENSG00000167635.12,PAS23580_ATTAAA_0.35,0.665956598,NA,ZNF146_ENSG00000167635.12,0.422764234,1,0.515560958,0.704311516,ZNF146_ENSG00000167635.12,0.949569498,0.949569498,0.949569498,0.958273965,0.958273965,0.958273965,0.008704468,chr19,36238765,36238766,359,+,ENSG00000167635.12,ZNF146,UTR3
CEP89_ENSG00000121289.18,PAS24322_ATTAAA_0.1,0.760575536,NA,CEP89_ENSG00000121289.18,0.422761442,1,0.515562345,0.704311516,CEP89_ENSG00000121289.18,0.152733805,0.152733805,0.152733805,0.190823856,0.190823856,0.190823856,0.038090051,chr19,32875925,32875926,85,-,ENSG00000121289.18,CEP89,UTR3
C19orf53_ENSG00000104979.9,PAS23369_AATAAA_0.1,0.666019537,NA,C19orf53_ENSG00000104979.9,0.422049867,1,0.515915969,0.704546149,C19orf53_ENSG00000104979.9,0.998143688,0.998143688,0.998143688,0.996690767,0.996690767,0.996690767,-0.00145292,chr19,13778457,13778458,920,+,ENSG00000104979.9,C19orf53,UTR3
C19orf53_ENSG00000104979.9,PAS23370_ATTAAA_0.3,0.666019537,NA,C19orf53_ENSG00000104979.9,0.422049867,1,0.515915969,0.704546149,C19orf53_ENSG00000104979.9,0.001856312,0.001856312,0.001856312,0.003309233,0.003309233,0.003309233,0.00145292,chr19,13778769,13778770,10,+,ENSG00000104979.9,C19orf53,UTR3
MRPL3_ENSG00000114686.9,PAS5945_None_0.1,0.666019537,NA,MRPL3_ENSG00000114686.9,0.421977536,1,0.515951938,0.704546149,MRPL3_ENSG00000114686.9,0.054564965,0.054564965,0.054564965,0.06524675,0.06524675,0.06524675,0.010681785,chr3,131461743,131461744,17,-,ENSG00000114686.9,MRPL3,UTR3
MRPL3_ENSG00000114686.9,PAS5946_AATAAA_0.1,0.666019537,NA,MRPL3_ENSG00000114686.9,0.421977536,1,0.515951938,0.704546149,MRPL3_ENSG00000114686.9,0.945435035,0.945435035,0.945435035,0.93475325,0.93475325,0.93475325,-0.010681785,chr3,131462211,131462212,785,-,ENSG00000114686.9,MRPL3,UTR3
OSBPL3_ENSG00000070882.13,PAS10756_AATAAA_0.25,0.003906774,1,OSBPL3_ENSG00000070882.13,0.421726619,1,0.51607675,0.704567847,OSBPL3_ENSG00000070882.13,0.05658487,0.05658487,0.05658487,0.067399204,0.067399204,0.067399204,0.010814334,chr7,24797121,24797122,45,-,ENSG00000070882.13,OSBPL3,UTR3
SRSF11_ENSG00000116754.14,PAS500_AATAAA_0.45,1.57E-14,1,SRSF11_ENSG00000116754.14,0.421748835,1,0.516065697,0.704567847,SRSF11_ENSG00000116754.14,0.12842196,0.12842196,0.12842196,0.140702562,0.140702562,0.140702562,0.012280602,chr1,70228940,70228941,12,+,ENSG00000116754.14,SRSF11,UTR3
DHODH_ENSG00000102967.12,PAS20611_APA_0.15,0.852904698,NA,DHODH_ENSG00000102967.12,0.420862113,1,0.51650718,0.705081079,DHODH_ENSG00000102967.12,0.113146832,0.113146832,0.113146832,0.144439908,0.144439908,0.144439908,0.031293076,chr16,72025054,72025055,14,+,ENSG00000102967.12,DHODH,UTR3
LTBP2_ENSG00000119681.12,PAS19102_AATAAA_0.25,0.666825948,NA,LTBP2_ENSG00000119681.12,0.420305598,1,0.516784596,0.705095768,LTBP2_ENSG00000119681.12,0.417139021,0.417139021,0.417139021,0.336436403,0.336436403,0.336436403,-0.080702618,chr14,74498183,74498184,24,-,ENSG00000119681.12,LTBP2,UTR3
LTBP2_ENSG00000119681.12,PAS19103_AATAAA_0.05,0.666825948,NA,LTBP2_ENSG00000119681.12,0.420305598,1,0.516784596,0.705095768,LTBP2_ENSG00000119681.12,0.582860979,0.582860979,0.582860979,0.663563597,0.663563597,0.663563597,0.080702618,chr14,74499756,74499757,92,-,ENSG00000119681.12,LTBP2,UTR3
CCPG1_ENSG00000260916.8,PAS19896_AATAAA_0.4,0.780396534,NA,CCPG1_ENSG00000260916.8,0.419747702,1,0.517062963,0.705095768,CCPG1_ENSG00000260916.8,0.13800267,0.13800267,0.13800267,0.11209126,0.11209126,0.11209126,-0.02591141,chr15,55355643,55355644,31,-,ENSG00000260916.8,CCPG1,UTR3
PHAF1_ENSG00000125149.12,PAS20532_None_0.2,0.666825948,NA,PHAF1_ENSG00000125149.12,0.419894284,1,0.516989799,0.705095768,PHAF1_ENSG00000125149.12,0.325255402,0.325255402,0.325255402,0.378630082,0.378630082,0.378630082,0.05337468,chr16,67148222,67148223,17,+,ENSG00000125149.12,PHAF1,UTR3
PHAF1_ENSG00000125149.12,PAS20533_None_0.25,0.666825948,NA,PHAF1_ENSG00000125149.12,0.419894284,1,0.516989799,0.705095768,PHAF1_ENSG00000125149.12,0.674744598,0.674744598,0.674744598,0.621369918,0.621369918,0.621369918,-0.05337468,chr16,67148536,67148537,53,+,ENSG00000125149.12,PHAF1,UTR3
MRPS14_ENSG00000120333.4,PAS2305_ATTAAA_0.3,0.877391721,NA,MRPS14_ENSG00000120333.4,0.41982232,1,0.517025716,0.705095768,MRPS14_ENSG00000120333.4,0.020458308,0.020458308,0.020458308,0.027695051,0.027695051,0.027695051,0.007236743,chr1,175012959,175012960,10,-,ENSG00000120333.4,MRPS14,UTR3
KLHL12_ENSG00000117153.16,PAS2399_ATTAAA_0.25,0.666825948,NA,KLHL12_ENSG00000117153.16,0.420159518,1,0.516857458,0.705095768,KLHL12_ENSG00000117153.16,0.931521823,0.931521823,0.931521823,0.911290504,0.911290504,0.911290504,-0.020231319,chr1,202891122,202891123,134,-,ENSG00000117153.16,KLHL12,UTR3
KLHL12_ENSG00000117153.16,PAS2400_APA_0.1,0.666825948,NA,KLHL12_ENSG00000117153.16,0.420159518,1,0.516857458,0.705095768,KLHL12_ENSG00000117153.16,0.068478177,0.068478177,0.068478177,0.088709496,0.088709496,0.088709496,0.020231319,chr1,202892101,202892102,37,-,ENSG00000117153.16,KLHL12,UTR3
PARP1_ENSG00000143799.14,PAS2531_APA_0.25,0.822914858,NA,PARP1_ENSG00000143799.14,0.420276991,1,0.516798864,0.705095768,PARP1_ENSG00000143799.14,0.314091133,0.314091133,0.314091133,0.332914106,0.332914106,0.332914106,0.018822973,chr1,226390420,226390421,25,-,ENSG00000143799.14,PARP1,UTR3
RPL14_ENSG00000188846.14,PAS4661_AATAAA_0.3,5.44E-46,1,RPL14_ENSG00000188846.14,0.419762803,1,0.517055425,0.705095768,RPL14_ENSG00000188846.14,0.001746024,0.001746024,0.001746024,0.002383862,0.002383862,0.002383862,6.38E-04,chr3,40464292,40464293,29,+,ENSG00000188846.14,RPL14,UTR3
MRPS21_ENSG00000266472.6,PAS752_AATAAA_0.45,0.752834288,NA,MRPS21_ENSG00000266472.6,0.419585866,1,0.517143761,0.705131623,MRPS21_ENSG00000266472.6,0.965113387,0.965113387,0.965113387,0.9601667,0.9601667,0.9601667,-0.004946687,chr1,150308346,150308347,1247,+,ENSG00000266472.6,MRPS21,UTR3
CDIN1_ENSG00000186073.14,PAS19300_AATAAA_0.2,0.667201852,NA,CDIN1_ENSG00000186073.14,0.418931391,1,0.517470741,0.705204233,CDIN1_ENSG00000186073.14,0.083556649,0.083556649,0.083556649,0.062736144,0.062736144,0.062736144,-0.020820506,chr15,36809495,36809496,10,+,ENSG00000186073.14,CDIN1,UTR3
CDIN1_ENSG00000186073.14,PAS19301_AATAAA_0.15,0.667201852,NA,CDIN1_ENSG00000186073.14,0.418931391,1,0.517470741,0.705204233,CDIN1_ENSG00000186073.14,0.916443351,0.916443351,0.916443351,0.937263856,0.937263856,0.937263856,0.020820506,chr15,36810246,36810247,64,+,ENSG00000186073.14,CDIN1,UTR3
NRAS_ENSG00000213281.5,PAS1995_APA_0.05,0.668734193,NA,NRAS_ENSG00000213281.5,0.418170905,1,0.517851141,0.705204233,NRAS_ENSG00000213281.5,0.014540093,0.014540093,0.014540093,0.020059522,0.020059522,0.020059522,0.005519429,chr1,114706303,114706304,12,-,ENSG00000213281.5,NRAS,UTR3
NAPG_ENSG00000134265.13,PAS22775_AATAAA_0.4,3.19E-04,1,NAPG_ENSG00000134265.13,0.418358279,1,0.51775737,0.705204233,NAPG_ENSG00000134265.13,0.059722963,0.059722963,0.059722963,0.072777149,0.072777149,0.072777149,0.013054186,chr18,10550799,10550800,13,+,ENSG00000134265.13,NAPG,UTR3
TRAK1_ENSG00000182606.17,PAS4676_AATAAA_0.2,0.138086171,NA,TRAK1_ENSG00000182606.17,0.419330587,1,0.517271258,0.705204233,TRAK1_ENSG00000182606.17,0.421192301,0.421192301,0.421192301,0.448540125,0.448540125,0.448540125,0.027347824,chr3,42225772,42225773,89,+,ENSG00000182606.17,TRAK1,UTR3
ELMOD2_ENSG00000179387.10,PAS6684_ATTAAA_0.15,0.667201852,NA,ELMOD2_ENSG00000179387.10,0.418698502,1,0.517587182,0.705204233,ELMOD2_ENSG00000179387.10,0.147981058,0.147981058,0.147981058,0.10642831,0.10642831,0.10642831,-0.041552747,chr4,140550694,140550695,15,+,ENSG00000179387.10,ELMOD2,UTR3
